Time (MST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
7:53 AM,10.9 °F,-3.4 °F,8.1 °F,88%,30.27 in,1.8 mi,ENE,11.5 mph,  -,0.00 in,Snow,Light Snow
8:25 AM,10.9 °F,-4.7 °F,7.0 °F,84%,30.19 in,0.8 mi,East,13.8 mph,  -,0.00 in,Snow,Light Snow
8:43 AM,10.0 °F,-4.5 °F,7.0 °F,87%,30.18 in,1.0 mi,East,11.5 mph,  -,0.00 in,Snow,Light Snow
8:53 AM,10.0 °F,-4.5 °F,6.1 °F,84%,30.28 in,1.2 mi,East,11.5 mph,  -,0.00 in,Snow,Light Snow
9:03 AM,10.0 °F,-5.9 °F,6.1 °F,84%,30.18 in,0.8 mi,East,13.8 mph,  -,0.00 in,Snow,Light Snow
9:11 AM,10.0 °F,-4.5 °F,6.1 °F,84%,30.18 in,1.0 mi,East,11.5 mph,  -,0.00 in,Snow,Light Snow
9:33 AM,10.0 °F,-1.9 °F,6.1 °F,84%,30.17 in,0.8 mi,ESE,8.1 mph,  -,0.00 in,Snow,Light Snow
9:40 AM,10.0 °F,-1.9 °F,7.0 °F,87%,30.17 in,1.5 mi,ESE,8.1 mph,  -,0.00 in,Snow,Light Snow
9:47 AM,10.4 °F,-2.4 °F,6.8 °F,85%,30.17 in,2.0 mi,SE,9.2 mph,  -,0.00 in,Snow,Light Snow
9:53 AM,10.9 °F,-0.8 °F,7.0 °F,84%,30.28 in,2.0 mi,SE,8.1 mph,  -,0.00 in,Snow,Light Snow
10:53 AM,14.0 °F,3.9 °F,10.0 °F,84%,30.23 in,2.0 mi,SE,6.9 mph,  -,0.00 in,Snow,Light Snow
10:57 AM,14.0 °F,2.0 °F,10.0 °F,84%,30.14 in,4.0 mi,SE,9.2 mph,  -,0.00 in,Snow,Light Snow
11:19 AM,16.0 °F,6.3 °F,12.0 °F,84%,30.11 in,4.0 mi,ESE,6.9 mph,  -,0.00 in,Snow,Light Snow
11:46 AM,17.1 °F,7.6 °F,14.0 °F,88%,30.11 in,7.0 mi,SE,6.9 mph,  -,0.00 in,Snow,Light Snow
11:53 AM,17.1 °F,6.6 °F,14.0 °F,88%,30.19 in,7.0 mi,ESE,8.1 mph,  -,0.00 in,Snow,Light Snow
12:01 PM,18.0 °F,6.1 °F,14.0 °F,84%,30.11 in,7.0 mi,SE,10.4 mph,  -,0.00 in,Snow,Light Snow
12:53 PM,19.0 °F,8.2 °F,15.1 °F,85%,30.10 in,9.0 mi,SE,9.2 mph,  -,0.00 in,Snow,Light Snow
1:12 PM,19.9 °F,9.3 °F,17.1 °F,89%,30.04 in,9.0 mi,SE,9.2 mph,  -,0.00 in,	 ,Mostly Cloudy
1:53 PM,21.9 °F,12.5 °F,17.1 °F,82%,30.04 in,10.0 mi,ESE,8.1 mph,  -,0.00 in,	 ,Overcast
2:31 PM,25.0 °F,17.1 °F,19.0 °F,78%,30.00 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
2:53 PM,27.0 °F,20.5 °F,19.9 °F,75%,29.99 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
3:53 PM,27.0 °F,23.0 °F,19.0 °F,72%,30.01 in,10.0 mi,ENE,3.5 mph,  -,N/A,	 ,Mostly Cloudy
4:53 PM,26.1 °F,20.5 °F,19.9 °F,78%,30.05 in,10.0 mi,East,4.6 mph,  -,N/A,	 ,Mostly Cloudy
5:53 PM,23.0 °F,18.4 °F,18.0 °F,81%,30.07 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Mostly Cloudy
6:53 PM,23.0 °F,14.7 °F,18.0 °F,81%,30.09 in,9.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
7:53 PM,21.0 °F,16.2 °F,16.0 °F,81%,30.08 in,9.0 mi,NNE,3.5 mph,  -,N/A,	 ,Scattered Clouds
8:53 PM,23.0 °F,  -,17.1 °F,78%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
9:53 PM,23.0 °F,13.1 °F,18.0 °F,81%,30.03 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
10:53 PM,27.0 °F,18.0 °F,21.0 °F,78%,29.94 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
11:53 PM,33.1 °F,27.7 °F,23.0 °F,66%,29.85 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Mostly Cloudy
