Time (MST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
3:53 PM,24.1 °F,8.3 °F,19.9 °F,84%,29.97 in,1.5 mi,NNW,24.2 mph,  -,0.00 in,Snow,Light Snow
4:15 PM,24.1 °F,9.0 °F,19.0 °F,81%,29.90 in,1.5 mi,NNW,21.9 mph,  -,0.00 in,Snow,Light Snow
4:18 PM,24.1 °F,8.7 °F,19.0 °F,81%,29.90 in,2.5 mi,NNW,23.0 mph,  -,0.00 in,Snow,Light Snow
4:53 PM,24.1 °F,8.3 °F,19.0 °F,81%,30.00 in,1.8 mi,NNW,24.2 mph,  -,0.00 in,Snow,Light Snow
5:32 PM,24.1 °F,8.7 °F,18.0 °F,77%,29.93 in,3.0 mi,NNW,23.0 mph,  -,0.00 in,Snow,Light Snow
5:53 PM,24.1 °F,9.0 °F,18.0 °F,77%,30.02 in,5.0 mi,NNW,21.9 mph,  -,0.00 in,Snow,Light Snow
6:53 PM,24.1 °F,9.0 °F,17.1 °F,75%,30.02 in,9.0 mi,NNW,21.9 mph,28.8 mph,0.00 in,	 ,Overcast
7:53 PM,23.0 °F,7.6 °F,15.1 °F,72%,30.04 in,10.0 mi,North,21.9 mph,  -,N/A,	 ,Overcast
8:53 PM,25.0 °F,9.5 °F,14.0 °F,63%,30.02 in,10.0 mi,NNW,24.2 mph,28.8 mph,N/A,	 ,Overcast
9:53 PM,25.0 °F,8.9 °F,15.1 °F,66%,30.02 in,10.0 mi,NNW,26.5 mph,36.8 mph,0.00 in,	 ,Overcast
10:53 PM,25.0 °F,7.8 °F,16.0 °F,69%,30.03 in,4.0 mi,NNW,31.1 mph,35.7 mph,0.00 in,Snow,Light Snow
11:53 PM,26.1 °F,12.3 °F,12.9 °F,58%,30.00 in,10.0 mi,North,19.6 mph,  -,0.00 in,	 ,Overcast
