Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,57.9 °F,50.0 °F,75%,30.17 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Overcast
1:52 AM,57.9 °F,50.0 °F,75%,30.16 in,10.0 mi,ENE,4.6 mph,  -,N/A,	 ,Overcast
2:52 AM,57.9 °F,50.0 °F,75%,30.16 in,10.0 mi,ENE,8.1 mph,  -,N/A,	 ,Overcast
3:52 AM,57.9 °F,50.0 °F,75%,30.16 in,10.0 mi,ENE,6.9 mph,  -,N/A,	 ,Overcast
4:52 AM,57.0 °F,50.0 °F,77%,30.17 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Overcast
5:52 AM,57.0 °F,50.0 °F,77%,30.17 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
6:52 AM,57.9 °F,50.0 °F,75%,30.19 in,10.0 mi,NE,5.8 mph,  -,N/A,	 ,Overcast
7:52 AM,59.0 °F,52.0 °F,78%,30.20 in,10.0 mi,ENE,6.9 mph,  -,N/A,	 ,Overcast
8:47 AM,59.0 °F,53.6 °F,82%,30.23 in,10.0 mi,NE,9.2 mph,  -,N/A,Thunderstorm,Thunderstorm
8:52 AM,59.0 °F,53.1 °F,81%,30.22 in,10.0 mi,ENE,8.1 mph,  -,N/A,Thunderstorm,Thunderstorm
9:16 AM,59.0 °F,53.6 °F,82%,30.23 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
9:24 AM,57.2 °F,53.6 °F,88%,30.23 in,8.0 mi,East,9.2 mph,  -,N/A,	 ,Overcast
9:52 AM,59.0 °F,54.0 °F,83%,30.22 in,10.0 mi,ENE,9.2 mph,  -,N/A,	 ,Overcast
10:33 AM,60.8 °F,53.6 °F,77%,30.23 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Overcast
10:52 AM,60.1 °F,54.0 °F,80%,30.24 in,10.0 mi,NNE,4.6 mph,  -,N/A,	 ,Overcast
11:08 AM,60.8 °F,53.6 °F,77%,30.24 in,7.0 mi,East,8.1 mph,  -,0.00 in,Rain,Light Rain
11:29 AM,59.0 °F,53.6 °F,82%,30.23 in,8.0 mi,ESE,4.6 mph,  -,0.00 in,Rain,Light Rain
11:52 AM,59.0 °F,55.0 °F,87%,30.25 in,8.0 mi,ENE,8.1 mph,  -,0.00 in,	 ,Overcast
12:38 PM,59.0 °F,53.6 °F,82%,30.25 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Overcast
12:52 PM,59.0 °F,55.0 °F,87%,30.25 in,8.0 mi,East,4.6 mph,  -,N/A,	 ,Overcast
1:52 PM,60.1 °F,55.0 °F,83%,30.24 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Overcast
2:02 PM,60.8 °F,53.6 °F,77%,30.25 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
2:52 PM,60.1 °F,55.9 °F,86%,30.24 in,3.0 mi,Calm,Calm,  -,0.06 in,Rain,Light Rain
3:04 PM,60.8 °F,55.4 °F,82%,30.23 in,8.0 mi,ENE,3.5 mph,  -,0.01 in,Rain,Light Rain
3:52 PM,60.1 °F,57.0 °F,90%,30.22 in,10.0 mi,SE,4.6 mph,  -,0.02 in,	 ,Overcast
4:21 PM,60.8 °F,57.2 °F,88%,30.21 in,10.0 mi,SE,4.6 mph,  -,0.00 in,Rain,Light Rain
4:52 PM,60.1 °F,57.0 °F,90%,30.20 in,9.0 mi,South,5.8 mph,  -,0.00 in,Rain,Light Rain
5:07 PM,60.8 °F,57.2 °F,88%,30.19 in,10.0 mi,SSE,5.8 mph,  -,0.01 in,Rain,Light Rain
5:16 PM,60.8 °F,57.2 °F,88%,30.20 in,10.0 mi,South,3.5 mph,  -,0.01 in,	 ,Overcast
5:48 PM,60.8 °F,57.2 °F,88%,30.20 in,10.0 mi,Calm,Calm,  -,0.01 in,Rain,Light Rain
5:52 PM,61.0 °F,57.9 °F,90%,30.20 in,10.0 mi,Calm,Calm,  -,0.01 in,Rain,Light Rain
6:46 PM,60.8 °F,57.2 °F,88%,30.20 in,10.0 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
6:52 PM,61.0 °F,57.0 °F,87%,30.20 in,10.0 mi,Calm,Calm,  -,0.00 in,	 ,Mostly Cloudy
7:47 PM,62.6 °F,57.2 °F,82%,30.19 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
7:52 PM,62.1 °F,57.0 °F,84%,30.19 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
8:52 PM,61.0 °F,55.9 °F,83%,30.20 in,10.0 mi,North,4.6 mph,  -,N/A,	 ,Scattered Clouds
9:52 PM,59.0 °F,57.0 °F,93%,30.20 in,8.0 mi,SE,3.5 mph,  -,N/A,	 ,Scattered Clouds
10:52 PM,57.9 °F,55.9 °F,93%,30.22 in,6.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
11:45 PM,57.2 °F,55.4 °F,94%,30.22 in,0.5 mi,SE,3.5 mph,  -,N/A,	 ,Mostly Cloudy
11:52 PM,57.0 °F,55.9 °F,96%,30.22 in,0.2 mi,SE,4.6 mph,  -,N/A,Fog,Fog
