Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,66.0 °F,64.0 °F,93%,29.94 in,10.0 mi,SSE,5.8 mph,  -,0.00 in,	 ,Overcast
1:52 AM,66.0 °F,64.0 °F,93%,29.94 in,10.0 mi,SSE,3.5 mph,  -,0.00 in,Rain,Light Rain
2:52 AM,66.0 °F,64.0 °F,93%,29.93 in,8.0 mi,South,8.1 mph,  -,0.04 in,Rain,Light Rain
3:07 AM,66.2 °F,64.4 °F,94%,29.95 in,7.0 mi,South,9.2 mph,  -,0.02 in,Rain,Light Rain
3:52 AM,64.9 °F,63.0 °F,93%,29.91 in,8.0 mi,SSE,5.8 mph,  -,0.05 in,Rain,Light Rain
4:08 AM,64.4 °F,62.6 °F,94%,29.92 in,10.0 mi,Calm,Calm,  -,0.01 in,	 ,Overcast
4:52 AM,64.9 °F,64.0 °F,97%,29.89 in,10.0 mi,SSW,3.5 mph,  -,0.01 in,	 ,Overcast
4:59 AM,64.4 °F,64.4 °F,100%,29.92 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
5:49 AM,64.4 °F,64.4 °F,100%,29.92 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Overcast
5:52 AM,64.9 °F,64.0 °F,97%,29.91 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Overcast
6:52 AM,64.9 °F,64.0 °F,97%,29.92 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Overcast
7:52 AM,66.0 °F,64.0 °F,93%,29.94 in,10.0 mi,SSW,4.6 mph,  -,N/A,	 ,Overcast
8:33 AM,62.6 °F,60.8 °F,94%,29.96 in,2.5 mi,NW,17.3 mph,  -,0.00 in,Rain,Light Rain
8:40 AM,60.8 °F,59.0 °F,94%,29.97 in,2.5 mi,NW,13.8 mph,  -,0.00 in,Rain,Light Rain
8:52 AM,61.0 °F,59.0 °F,93%,29.96 in,2.5 mi,NW,13.8 mph,  -,0.00 in,Rain,Light Rain
9:52 AM,59.0 °F,57.0 °F,93%,29.97 in,2.5 mi,West,12.7 mph,  -,0.00 in,	 ,Light Drizzle
10:36 AM,59.0 °F,55.4 °F,88%,30.01 in,6.0 mi,WNW,10.4 mph,  -,0.00 in,	 ,Light Drizzle
10:52 AM,59.0 °F,55.4 °F,88%,30.01 in,4.0 mi,WNW,11.5 mph,  -,N/A,	 ,Light Drizzle
11:00 AM,59.0 °F,55.4 °F,88%,30.01 in,9.0 mi,NW,12.7 mph,  -,0.00 in,	 ,Overcast
11:52 AM,57.0 °F,54.0 °F,89%,30.01 in,10.0 mi,NW,12.7 mph,  -,0.00 in,	 ,Overcast
12:29 PM,57.2 °F,53.6 °F,88%,30.02 in,10.0 mi,NW,13.8 mph,20.7 mph,N/A,	 ,Overcast
12:52 PM,57.9 °F,53.1 °F,84%,30.01 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Overcast
1:52 PM,59.0 °F,53.1 °F,81%,30.01 in,10.0 mi,WNW,13.8 mph,24.2 mph,N/A,	 ,Overcast
3:52 PM,64.9 °F,50.0 °F,58%,29.99 in,10.0 mi,NNW,18.4 mph,24.2 mph,N/A,	 ,Mostly Cloudy
4:52 PM,64.0 °F,48.0 °F,56%,29.97 in,10.0 mi,NW,17.3 mph,26.5 mph,N/A,	 ,Scattered Clouds
5:52 PM,64.0 °F,46.9 °F,54%,29.98 in,10.0 mi,NNW,16.1 mph,23.0 mph,N/A,	 ,Scattered Clouds
6:52 PM,61.0 °F,46.9 °F,60%,29.98 in,10.0 mi,NW,16.1 mph,25.3 mph,N/A,	 ,Scattered Clouds
7:52 PM,60.1 °F,46.0 °F,60%,29.99 in,10.0 mi,NW,13.8 mph,20.7 mph,N/A,	 ,Mostly Cloudy
8:52 PM,57.0 °F,45.0 °F,64%,30.02 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Partly Cloudy
9:52 PM,54.0 °F,46.0 °F,75%,30.04 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
10:52 PM,53.1 °F,46.9 °F,80%,30.06 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
11:52 PM,53.1 °F,46.9 °F,80%,30.08 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Scattered Clouds
