Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:49 AM,53.6 °F,51.8 °F,94%,30.17 in,2.5 mi,Calm,Calm,  -,0.03 in,Rain,Heavy Rain
12:52 AM,53.6 °F,51.8 °F,94%,30.17 in,2.5 mi,Calm,Calm,  -,N/A,Rain,Rain
1:02 AM,53.6 °F,51.8 °F,94%,30.16 in,2.0 mi,Calm,Calm,  -,0.07 in,Rain,Heavy Rain
1:18 AM,53.6 °F,51.8 °F,94%,30.15 in,3.0 mi,Calm,Calm,  -,0.24 in,Rain,Heavy Rain
1:24 AM,53.6 °F,51.8 °F,94%,30.13 in,2.0 mi,East,4.6 mph,  -,0.28 in,Rain,Heavy Rain
1:41 AM,53.6 °F,51.8 °F,94%,30.13 in,1.5 mi,East,3.5 mph,  -,0.42 in,Rain,Heavy Rain
1:52 AM,53.1 °F,51.1 °F,93%,30.14 in,1.5 mi,Calm,Calm,  -,0.51 in,Rain,Heavy Rain
2:52 AM,53.1 °F,51.1 °F,93%,30.14 in,1.2 mi,SSE,6.9 mph,  -,0.78 in,Rain,Heavy Rain
3:20 AM,53.6 °F,51.8 °F,94%,30.14 in,2.5 mi,South,5.8 mph,  -,0.21 in,Rain,Rain
3:49 AM,53.6 °F,51.8 °F,94%,30.13 in,3.0 mi,SSE,8.1 mph,  -,N/A,Rain,Rain
3:52 AM,54.0 °F,52.0 °F,93%,30.12 in,3.0 mi,SSE,6.9 mph,  -,0.33 in,Rain,Rain
4:21 AM,53.6 °F,53.6 °F,100%,30.12 in,1.0 mi,South,9.2 mph,  -,0.06 in,Rain,Rain
4:52 AM,55.9 °F,54.0 °F,93%,30.11 in,1.0 mi,SSW,11.5 mph,  -,0.11 in,Rain,Light Rain
5:06 AM,55.4 °F,53.6 °F,94%,30.10 in,6.0 mi,South,9.2 mph,  -,0.01 in,Rain,Light Rain
5:52 AM,55.0 °F,53.1 °F,93%,30.08 in,10.0 mi,South,8.1 mph,  -,0.03 in,Rain,Light Rain
6:52 AM,55.0 °F,53.1 °F,93%,30.07 in,7.0 mi,SSE,4.6 mph,  -,0.09 in,Rain,Light Rain
7:26 AM,55.4 °F,53.6 °F,94%,30.08 in,2.0 mi,South,4.6 mph,  -,0.04 in,Rain,Light Rain
7:41 AM,55.4 °F,53.6 °F,94%,30.08 in,2.0 mi,South,9.2 mph,  -,0.05 in,Rain,Light Rain
7:52 AM,55.9 °F,54.0 °F,93%,30.09 in,2.0 mi,South,11.5 mph,  -,0.05 in,Rain,Light Rain
8:35 AM,55.4 °F,53.6 °F,94%,30.11 in,6.0 mi,Variable,3.5 mph,  -,0.00 in,	 ,Overcast
8:52 AM,57.0 °F,54.0 °F,89%,30.11 in,6.0 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
9:37 AM,57.2 °F,55.4 °F,94%,30.10 in,2.5 mi,South,5.8 mph,  -,0.01 in,	 ,Overcast
9:52 AM,57.0 °F,55.0 °F,93%,30.10 in,2.5 mi,South,5.8 mph,  -,0.01 in,	 ,Overcast
10:13 AM,57.2 °F,55.4 °F,94%,30.10 in,1.8 mi,South,9.2 mph,  -,0.01 in,Rain,Light Rain
10:24 AM,57.2 °F,55.4 °F,94%,30.10 in,2.5 mi,South,6.9 mph,  -,0.03 in,Rain,Light Rain
10:52 AM,57.0 °F,55.0 °F,93%,30.11 in,2.5 mi,SW,6.9 mph,  -,0.03 in,	 ,Overcast
10:56 AM,57.2 °F,55.4 °F,94%,30.11 in,3.0 mi,SW,3.5 mph,  -,N/A,	 ,Overcast
11:17 AM,57.2 °F,55.4 °F,94%,30.10 in,6.0 mi,SW,5.8 mph,  -,N/A,	 ,Overcast
