Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,43.0 °F,41.3 °F,41.0 °F,93%,30.15 in,7.0 mi,SSE,3.5 mph,  -,0.02 in,Rain,Light Rain
1:52 AM,43.0 °F,39.5 °F,41.0 °F,93%,30.11 in,6.0 mi,SE,5.8 mph,  -,0.02 in,Rain,Light Rain
2:52 AM,43.0 °F,41.3 °F,42.1 °F,97%,30.08 in,6.0 mi,ESE,3.5 mph,  -,0.02 in,Rain,Light Rain
2:55 AM,42.8 °F,41.1 °F,42.8 °F,100%,30.06 in,6.0 mi,SE,3.5 mph,  -,0.00 in,Rain,Light Rain
3:26 AM,42.8 °F,40.1 °F,42.8 °F,100%,30.05 in,6.0 mi,SE,4.6 mph,  -,0.00 in,Rain,Light Rain
3:52 AM,43.0 °F,41.3 °F,42.1 °F,97%,30.04 in,5.0 mi,SE,3.5 mph,  -,0.00 in,Rain,Light Rain
4:05 AM,42.8 °F,40.1 °F,42.8 °F,100%,30.03 in,1.5 mi,ESE,4.6 mph,  -,0.00 in,Rain,Light Rain
4:52 AM,43.0 °F,39.5 °F,42.1 °F,97%,30.02 in,1.5 mi,SE,5.8 mph,  -,0.00 in,	 ,Light Drizzle
5:18 AM,42.8 °F,  -,42.8 °F,100%,30.00 in,1.0 mi,Calm,Calm,  -,0.01 in,Rain,Light Rain
5:52 AM,44.1 °F,42.5 °F,42.1 °F,93%,30.00 in,1.0 mi,SE,3.5 mph,  -,0.01 in,Rain,Light Rain
6:52 AM,44.1 °F,42.5 °F,43.0 °F,96%,29.98 in,1.0 mi,ESE,3.5 mph,  -,0.01 in,Rain,Light Rain
7:52 AM,44.1 °F,42.5 °F,43.0 °F,96%,29.95 in,1.0 mi,SE,3.5 mph,  -,0.00 in,	 ,Light Drizzle
8:09 AM,44.6 °F,42.2 °F,42.8 °F,93%,29.93 in,0.5 mi,SE,4.6 mph,  -,0.00 in,	 ,Light Drizzle
8:52 AM,44.1 °F,41.5 °F,44.1 °F,100%,29.93 in,0.5 mi,SSE,4.6 mph,  -,0.00 in,	 ,Light Drizzle
9:52 AM,46.0 °F,43.1 °F,45.0 °F,96%,29.91 in,0.5 mi,South,5.8 mph,  -,0.02 in,Rain,Light Rain
10:52 AM,46.9 °F,  -,46.9 °F,100%,29.90 in,0.5 mi,SSW,6.9 mph,  -,0.02 in,Rain,Light Rain
11:18 AM,48.2 °F,  -,46.4 °F,93%,29.87 in,1.5 mi,SW,5.8 mph,  -,0.01 in,	 ,Overcast
11:52 AM,50.0 °F,  -,48.9 °F,96%,29.86 in,2.5 mi,SW,6.9 mph,  -,0.02 in,Rain,Light Rain
