Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:19 AM,28.4 °F,18.0 °F,26.6 °F,93%,29.77 in,8.0 mi,NE,12.7 mph,  -,N/A,	 ,Overcast
12:52 AM,28.9 °F,21.1 °F,27.0 °F,92%,29.81 in,3.0 mi,NE,8.1 mph,  -,0.00 in,Snow,Light Snow
1:04 AM,28.4 °F,21.2 °F,26.6 °F,93%,29.77 in,2.0 mi,NE,6.9 mph,  -,0.00 in,Snow,Light Snow
1:52 AM,28.9 °F,23.9 °F,27.0 °F,92%,29.79 in,2.0 mi,North,4.6 mph,  -,0.01 in,Snow,Light Snow
2:52 AM,28.9 °F,21.9 °F,28.0 °F,96%,29.79 in,2.0 mi,NW,6.9 mph,  -,0.00 in,Snow,Light Snow
3:52 AM,30.0 °F,21.7 °F,28.0 °F,92%,29.78 in,2.0 mi,NW,9.2 mph,  -,0.00 in,Snow,Light Snow
4:30 AM,30.2 °F,21.9 °F,28.4 °F,93%,29.73 in,2.0 mi,WNW,9.2 mph,  -,0.00 in,Snow,Light Snow
4:52 AM,30.9 °F,22.8 °F,28.9 °F,92%,29.76 in,2.0 mi,WNW,9.2 mph,  -,0.00 in,Snow,Light Snow
5:52 AM,30.9 °F,22.8 °F,28.9 °F,92%,29.76 in,2.0 mi,WNW,9.2 mph,  -,0.00 in,Snow,Light Snow
6:19 AM,30.2 °F,21.3 °F,28.4 °F,93%,29.73 in,1.5 mi,WNW,10.4 mph,  -,0.00 in,Snow,Light Snow
6:52 AM,30.9 °F,22.8 °F,30.0 °F,96%,29.77 in,1.5 mi,West,9.2 mph,  -,0.02 in,Snow,Light Snow
7:44 AM,32.0 °F,23.0 °F,30.2 °F,93%,29.75 in,1.2 mi,WNW,11.5 mph,  -,0.01 in,Snow,Light Snow
7:52 AM,32.0 °F,23.0 °F,30.0 °F,92%,29.78 in,1.5 mi,WNW,11.5 mph,  -,0.02 in,Snow,Light Snow
8:18 AM,33.8 °F,26.4 °F,30.2 °F,87%,29.76 in,2.0 mi,WNW,9.2 mph,  -,0.01 in,Snow,Light Snow
8:45 AM,33.8 °F,25.3 °F,30.2 °F,87%,29.76 in,5.0 mi,WNW,11.5 mph,  -,0.01 in,Snow,Light Snow
8:52 AM,33.1 °F,23.0 °F,30.9 °F,92%,29.79 in,5.0 mi,WNW,15.0 mph,  -,0.01 in,Snow,Light Snow
9:52 AM,34.0 °F,24.2 °F,30.9 °F,89%,29.80 in,8.0 mi,NW,15.0 mph,  -,0.00 in,	 ,Overcast
10:34 AM,33.8 °F,22.8 °F,30.2 °F,87%,29.77 in,9.0 mi,WNW,18.4 mph,  -,N/A,	 ,Mostly Cloudy
10:52 AM,35.1 °F,24.8 °F,30.9 °F,85%,29.81 in,10.0 mi,NW,17.3 mph,25.3 mph,N/A,	 ,Mostly Cloudy
11:34 AM,35.6 °F,24.8 °F,30.2 °F,81%,29.79 in,10.0 mi,WNW,19.6 mph,25.3 mph,N/A,	 ,Scattered Clouds
11:52 AM,37.0 °F,27.7 °F,32.0 °F,82%,29.81 in,10.0 mi,WNW,16.1 mph,31.1 mph,N/A,	 ,Scattered Clouds
12:52 PM,39.0 °F,28.8 °F,33.1 °F,79%,29.81 in,10.0 mi,NW,21.9 mph,31.1 mph,N/A,	 ,Scattered Clouds
1:47 PM,41.0 °F,31.6 °F,33.8 °F,76%,29.79 in,10.0 mi,NW,20.7 mph,29.9 mph,N/A,	 ,Mostly Cloudy
1:52 PM,41.0 °F,31.9 °F,33.1 °F,73%,29.81 in,10.0 mi,WNW,19.6 mph,29.9 mph,N/A,	 ,Mostly Cloudy
2:32 PM,42.8 °F,34.3 °F,32.0 °F,66%,29.79 in,10.0 mi,NW,19.6 mph,28.8 mph,N/A,	 ,Partly Cloudy
2:52 PM,43.0 °F,34.5 °F,32.0 °F,65%,29.81 in,10.0 mi,WNW,19.6 mph,26.5 mph,N/A,	 ,Scattered Clouds
3:52 PM,45.0 °F,37.4 °F,30.0 °F,56%,29.82 in,10.0 mi,NW,18.4 mph,  -,N/A,	 ,Partly Cloudy
4:52 PM,45.0 °F,39.3 °F,25.0 °F,46%,29.84 in,10.0 mi,NW,11.5 mph,23.0 mph,N/A,	 ,Clear
5:52 PM,43.0 °F,37.2 °F,23.0 °F,45%,29.86 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Clear
6:52 PM,39.9 °F,33.9 °F,26.1 °F,58%,29.87 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
7:52 PM,39.0 °F,31.8 °F,26.1 °F,60%,29.89 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
8:52 PM,37.0 °F,33.3 °F,26.1 °F,65%,29.88 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Clear
9:52 PM,37.0 °F,31.0 °F,25.0 °F,62%,29.90 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
10:52 PM,37.0 °F,31.0 °F,25.0 °F,62%,29.91 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
11:52 PM,36.0 °F,32.1 °F,24.1 °F,62%,29.91 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Clear
