Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,60.1 °F,57.0 °F,90%,30.12 in,5.0 mi,SSE,3.5 mph,  -,0.08 in,Rain,Light Rain
1:52 AM,60.1 °F,57.0 °F,90%,30.12 in,6.0 mi,South,8.1 mph,  -,0.04 in,Rain,Light Rain
2:52 AM,60.1 °F,57.9 °F,93%,30.08 in,6.0 mi,South,19.6 mph,  -,0.03 in,Rain,Light Rain
3:52 AM,60.1 °F,55.9 °F,86%,30.01 in,10.0 mi,SSW,19.6 mph,27.6 mph,0.01 in,	 ,Overcast
4:52 AM,60.1 °F,55.9 °F,86%,29.98 in,10.0 mi,South,17.3 mph,  -,0.00 in,Rain,Light Rain
5:52 AM,60.1 °F,55.0 °F,83%,30.02 in,10.0 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
6:36 AM,59.0 °F,55.0 °F,87%,30.07 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
6:52 AM,59.0 °F,55.0 °F,87%,30.07 in,10.0 mi,NW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
7:52 AM,59.0 °F,54.0 °F,83%,30.09 in,9.0 mi,WSW,3.5 mph,  -,N/A,	 ,Mostly Cloudy
8:52 AM,60.1 °F,55.0 °F,83%,30.10 in,8.0 mi,SW,3.5 mph,  -,N/A,	 ,Mostly Cloudy
9:25 AM,63.0 °F,57.0 °F,81%,30.10 in,10.0 mi,WSW,3.5 mph,  -,N/A,	 ,Scattered Clouds
9:52 AM,64.0 °F,57.0 °F,78%,30.09 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
10:52 AM,63.0 °F,57.0 °F,81%,30.13 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
10:54 AM,64.0 °F,57.0 °F,78%,30.14 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
11:15 AM,64.9 °F,57.0 °F,75%,30.13 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
11:52 AM,69.1 °F,57.9 °F,68%,30.11 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Mostly Cloudy
12:16 PM,68.0 °F,57.0 °F,68%,30.11 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Mostly Cloudy
12:52 PM,69.1 °F,57.0 °F,65%,30.09 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,71.1 °F,57.0 °F,61%,30.09 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
2:38 PM,68.0 °F,55.9 °F,65%,30.11 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,71.1 °F,55.9 °F,59%,30.10 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
3:52 PM,70.0 °F,55.9 °F,61%,30.09 in,10.0 mi,WNW,16.1 mph,  -,N/A,	 ,Scattered Clouds
4:52 PM,70.0 °F,55.0 °F,59%,30.08 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Partly Cloudy
5:52 PM,70.0 °F,53.1 °F,55%,30.08 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Partly Cloudy
6:52 PM,68.0 °F,53.1 °F,59%,30.09 in,10.0 mi,WNW,12.7 mph,  -,N/A,	 ,Partly Cloudy
7:52 PM,64.9 °F,51.1 °F,61%,30.11 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
8:52 PM,61.0 °F,50.0 °F,67%,30.11 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Partly Cloudy
9:52 PM,60.1 °F,44.1 °F,55%,30.12 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Partly Cloudy
10:52 PM,57.9 °F,43.0 °F,58%,30.13 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Scattered Clouds
11:52 PM,55.9 °F,43.0 °F,62%,30.12 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Scattered Clouds
