Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,52.0 °F,48.9 °F,89%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1:35 AM,51.1 °F,48.9 °F,92%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1:52 AM,52.0 °F,48.9 °F,89%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
2:12 AM,51.1 °F,48.9 °F,92%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
2:52 AM,51.1 °F,48.9 °F,92%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
3:07 AM,51.1 °F,48.9 °F,92%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
3:52 AM,52.0 °F,48.9 °F,89%,30.05 in,10.0 mi,East,4.6 mph,  -,N/A,	 ,Mostly Cloudy
4:25 AM,53.1 °F,48.0 °F,83%,30.05 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
4:37 AM,53.1 °F,48.9 °F,86%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
4:52 AM,53.1 °F,48.9 °F,86%,30.05 in,10.0 mi,East,3.5 mph,  -,0.00 in,Rain,Light Rain
5:41 AM,52.0 °F,48.9 °F,89%,30.05 in,5.0 mi,East,4.6 mph,  -,0.00 in,Rain,Light Rain
5:48 AM,51.8 °F,50.0 °F,94%,30.05 in,3.0 mi,East,6.9 mph,  -,0.01 in,Rain,Light Rain
5:52 AM,52.0 °F,50.0 °F,93%,30.05 in,3.0 mi,East,6.9 mph,  -,0.02 in,Rain,Light Rain
6:52 AM,51.1 °F,50.0 °F,96%,30.06 in,9.0 mi,East,6.9 mph,  -,0.01 in,	 ,Overcast
7:45 AM,51.1 °F,50.0 °F,96%,30.05 in,2.0 mi,ESE,8.1 mph,  -,N/A,	 ,Overcast
7:48 AM,51.8 °F,50.0 °F,94%,30.06 in,2.0 mi,ESE,5.8 mph,  -,0.00 in,	 ,Light Drizzle
7:52 AM,51.1 °F,50.0 °F,96%,30.06 in,1.0 mi,ESE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
7:57 AM,51.1 °F,51.1 °F,100%,30.06 in,0.5 mi,East,5.8 mph,  -,0.00 in,Rain,Light Rain
8:52 AM,51.1 °F,51.1 °F,100%,30.08 in,0.5 mi,East,5.8 mph,  -,0.01 in,	 ,Light Drizzle
9:52 AM,52.0 °F,52.0 °F,100%,30.09 in,0.5 mi,Variable,6.9 mph,  -,0.00 in,	 ,Light Drizzle
10:40 AM,52.0 °F,52.0 °F,100%,30.09 in,0.5 mi,ENE,10.4 mph,  -,0.00 in,	 ,Light Drizzle
10:52 AM,52.0 °F,52.0 °F,100%,30.09 in,0.5 mi,NE,9.2 mph,  -,0.00 in,	 ,Light Drizzle
11:52 AM,51.1 °F,51.1 °F,100%,30.06 in,0.5 mi,East,9.2 mph,  -,0.00 in,Fog,Light Drizzle
12:52 PM,52.0 °F,52.0 °F,100%,30.04 in,0.5 mi,NE,8.1 mph,  -,0.00 in,Fog,Light Drizzle
1:52 PM,52.0 °F,52.0 °F,100%,30.02 in,0.5 mi,East,5.8 mph,  -,0.00 in,	 ,Light Drizzle
2:52 PM,53.1 °F,53.1 °F,100%,30.00 in,0.5 mi,East,4.6 mph,  -,0.00 in,	 ,Light Drizzle
3:52 PM,53.1 °F,53.1 °F,100%,30.00 in,0.5 mi,SE,3.5 mph,  -,0.00 in,Fog,Fog
4:52 PM,53.1 °F,53.1 °F,100%,29.99 in,0.5 mi,East,4.6 mph,  -,0.00 in,Fog,Light Drizzle
5:52 PM,53.1 °F,53.1 °F,100%,29.99 in,0.5 mi,SE,3.5 mph,  -,0.00 in,Fog,Light Drizzle
6:52 PM,53.1 °F,53.1 °F,100%,29.99 in,0.5 mi,Calm,Calm,  -,0.00 in,	 ,Light Drizzle
7:52 PM,53.1 °F,53.1 °F,100%,29.99 in,0.5 mi,SE,4.6 mph,  -,0.00 in,	 ,Overcast
8:52 PM,54.0 °F,54.0 °F,100%,29.99 in,0.5 mi,East,3.5 mph,  -,0.01 in,Rain,Light Rain
9:52 PM,53.1 °F,53.1 °F,100%,30.00 in,0.5 mi,North,8.1 mph,  -,0.01 in,	 ,Light Drizzle
10:52 PM,53.1 °F,52.0 °F,96%,30.02 in,0.5 mi,NNW,4.6 mph,  -,0.00 in,	 ,Overcast
11:52 PM,52.0 °F,52.0 °F,100%,30.01 in,0.5 mi,North,3.5 mph,  -,N/A,	 ,Overcast
