Time (EDT),Temp.,Heat Index,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,69.1 °F,  -,64.9 °F,87%,29.96 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Overcast
1:52 AM,69.1 °F,  -,64.9 °F,87%,29.96 in,10.0 mi,ESE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
2:02 AM,69.1 °F,  -,64.9 °F,87%,29.99 in,10.0 mi,ESE,5.8 mph,  -,N/A,Thunderstorm,Thunderstorm
2:52 AM,69.1 °F,  -,64.0 °F,84%,29.94 in,10.0 mi,SSW,8.1 mph,  -,0.01 in,Thunderstorm,Thunderstorm
3:03 AM,69.1 °F,  -,64.9 °F,87%,29.98 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Mostly Cloudy
3:52 AM,69.1 °F,  -,64.9 °F,87%,29.96 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
4:48 AM,66.2 °F,  -,64.4 °F,94%,29.98 in,5.0 mi,SE,3.5 mph,  -,N/A,	 ,Scattered Clouds
4:52 AM,66.9 °F,  -,64.9 °F,93%,29.96 in,5.0 mi,SE,3.5 mph,  -,N/A,	 ,Scattered Clouds
5:24 AM,66.9 °F,  -,64.9 °F,93%,29.99 in,4.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
5:52 AM,66.9 °F,  -,64.0 °F,90%,29.98 in,4.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
6:43 AM,66.9 °F,  -,64.0 °F,90%,30.01 in,3.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
6:52 AM,66.0 °F,  -,64.0 °F,93%,29.99 in,3.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
7:34 AM,66.0 °F,  -,64.9 °F,96%,30.02 in,1.0 mi,South,3.5 mph,  -,N/A,	 ,Partly Cloudy
7:42 AM,66.9 °F,  -,64.9 °F,93%,30.03 in,2.0 mi,South,3.5 mph,  -,N/A,	 ,Partly Cloudy
7:52 AM,66.9 °F,  -,64.9 °F,93%,30.01 in,2.0 mi,SSW,4.6 mph,  -,N/A,	 ,Scattered Clouds
7:58 AM,66.9 °F,  -,64.9 °F,93%,30.03 in,5.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
8:52 AM,70.0 °F,  -,66.0 °F,87%,30.01 in,8.0 mi,SSW,5.8 mph,  -,N/A,	 ,Partly Cloudy
9:52 AM,73.9 °F,  -,66.9 °F,79%,30.02 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Scattered Clouds
10:52 AM,75.9 °F,  -,66.0 °F,71%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
11:21 AM,77.0 °F,  -,66.0 °F,69%,30.05 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Mostly Cloudy
11:40 AM,77.0 °F,  -,66.0 °F,69%,30.05 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
11:52 AM,78.1 °F,  -,66.0 °F,66%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
12:52 PM,80.1 °F,82.3 °F,66.9 °F,64%,30.01 in,10.0 mi,SSW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,82.0 °F,83.1 °F,63.0 °F,52%,30.00 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,82.0 °F,83.1 °F,63.0 °F,52%,29.99 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Overcast
3:52 PM,82.0 °F,83.1 °F,63.0 °F,52%,29.98 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
4:52 PM,82.0 °F,83.4 °F,64.0 °F,54%,29.97 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
5:52 PM,75.9 °F,  -,63.0 °F,64%,29.99 in,10.0 mi,NE,12.7 mph,  -,N/A,	 ,Overcast
6:20 PM,75.9 °F,  -,63.0 °F,64%,30.01 in,10.0 mi,NE,5.8 mph,  -,N/A,Thunderstorm,Thunderstorm
6:38 PM,72.0 °F,  -,66.0 °F,81%,30.01 in,6.0 mi,East,4.6 mph,  -,0.04 in,Rain,Rain
6:52 PM,75.0 °F,  -,64.0 °F,69%,29.99 in,10.0 mi,Calm,Calm,  -,0.05 in,	 ,Overcast
7:52 PM,73.0 °F,  -,68.0 °F,84%,30.01 in,10.0 mi,West,3.5 mph,  -,N/A,	 ,Overcast
7:56 PM,73.0 °F,  -,69.1 °F,87%,30.02 in,10.0 mi,WNW,3.5 mph,  -,N/A,Thunderstorm,Thunderstorm
8:03 PM,73.0 °F,  -,66.0 °F,79%,30.02 in,10.0 mi,NW,4.6 mph,  -,N/A,Thunderstorm,Thunderstorm
8:52 PM,71.1 °F,  -,66.9 °F,87%,30.03 in,6.0 mi,West,17.3 mph,23.0 mph,0.01 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
9:30 PM,68.0 °F,  -,64.0 °F,87%,30.03 in,10.0 mi,NNW,6.9 mph,  -,0.14 in,Rain,Light Rain
9:52 PM,66.9 °F,  -,63.0 °F,87%,30.01 in,10.0 mi,West,4.6 mph,  -,0.14 in,	 ,Overcast
10:52 PM,68.0 °F,  -,64.0 °F,87%,29.98 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Overcast
11:52 PM,66.9 °F,  -,63.0 °F,87%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
