Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:42 AM,63.0 °F,55.9 °F,78%,30.13 in,7.0 mi,WSW,11.5 mph,20.7 mph,0.04 in,Rain,Light Rain
12:52 AM,62.1 °F,55.9 °F,80%,30.12 in,5.0 mi,WSW,8.1 mph,  -,0.06 in,Rain,Light Rain
1:52 AM,61.0 °F,57.9 °F,90%,30.09 in,10.0 mi,Calm,Calm,  -,0.01 in,	 ,Overcast
2:18 AM,60.1 °F,57.9 °F,93%,30.11 in,4.0 mi,SW,3.5 mph,  -,0.03 in,Rain,Rain
2:23 AM,60.1 °F,57.9 °F,93%,30.11 in,3.0 mi,WSW,4.6 mph,  -,0.06 in,Rain,Heavy Rain
2:52 AM,60.1 °F,59.0 °F,96%,30.10 in,2.0 mi,SSW,11.5 mph,  -,0.21 in,Rain,Heavy Rain
3:04 AM,60.1 °F,59.0 °F,96%,30.11 in,6.0 mi,South,10.4 mph,  -,0.08 in,Rain,Light Rain
3:52 AM,60.1 °F,59.0 °F,96%,30.08 in,7.0 mi,SSE,6.9 mph,  -,0.10 in,Rain,Light Rain
4:52 AM,60.1 °F,59.0 °F,96%,30.05 in,10.0 mi,SSE,6.9 mph,  -,0.03 in,Rain,Light Rain
5:52 AM,59.0 °F,57.9 °F,96%,30.06 in,10.0 mi,SE,5.8 mph,  -,0.00 in,	 ,Scattered Clouds
6:22 AM,59.0 °F,57.9 °F,96%,30.08 in,10.0 mi,SSE,5.8 mph,  -,N/A,	 ,Scattered Clouds
6:52 AM,59.0 °F,57.9 °F,96%,30.07 in,10.0 mi,SSE,5.8 mph,  -,N/A,	 ,Partly Cloudy
7:52 AM,57.9 °F,57.9 °F,100%,30.09 in,8.0 mi,SSE,5.8 mph,  -,N/A,	 ,Scattered Clouds
8:52 AM,60.1 °F,59.0 °F,96%,30.10 in,9.0 mi,SE,8.1 mph,  -,N/A,	 ,Scattered Clouds
9:52 AM,63.0 °F,60.1 °F,90%,30.11 in,10.0 mi,SSE,10.4 mph,  -,N/A,	 ,Scattered Clouds
10:52 AM,66.9 °F,59.0 °F,76%,30.12 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Partly Cloudy
11:28 AM,68.0 °F,57.9 °F,70%,30.14 in,10.0 mi,South,12.7 mph,20.7 mph,N/A,	 ,Mostly Cloudy
11:52 AM,69.1 °F,57.9 °F,68%,30.12 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
12:52 PM,71.1 °F,57.0 °F,61%,30.11 in,10.0 mi,SSW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,73.9 °F,57.0 °F,55%,30.09 in,10.0 mi,SSW,12.7 mph,18.4 mph,N/A,	 ,Mostly Cloudy
2:52 PM,77.0 °F,55.9 °F,48%,30.06 in,10.0 mi,SW,13.8 mph,20.7 mph,N/A,	 ,Mostly Cloudy
3:52 PM,77.0 °F,54.0 °F,45%,30.05 in,10.0 mi,SSW,15.0 mph,19.6 mph,N/A,	 ,Mostly Cloudy
4:52 PM,78.1 °F,53.1 °F,42%,30.04 in,10.0 mi,SW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
5:52 PM,77.0 °F,53.1 °F,43%,30.02 in,10.0 mi,SW,11.5 mph,  -,N/A,	 ,Scattered Clouds
6:52 PM,77.0 °F,53.1 °F,43%,30.02 in,10.0 mi,SW,12.7 mph,18.4 mph,N/A,	 ,Scattered Clouds
7:52 PM,75.0 °F,52.0 °F,44%,30.03 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Scattered Clouds
8:52 PM,72.0 °F,53.1 °F,51%,30.04 in,10.0 mi,SW,3.5 mph,  -,N/A,	 ,Scattered Clouds
9:52 PM,69.1 °F,54.0 °F,58%,30.06 in,10.0 mi,SW,3.5 mph,  -,N/A,	 ,Scattered Clouds
10:52 PM,69.1 °F,54.0 °F,58%,30.06 in,10.0 mi,South,3.5 mph,  -,N/A,	 ,Scattered Clouds
11:52 PM,64.9 °F,55.0 °F,70%,30.06 in,10.0 mi,SSW,3.5 mph,  -,N/A,	 ,Scattered Clouds
