Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,73.0 °F,69.1 °F,87%,30.04 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1:52 AM,73.0 °F,70.0 °F,90%,30.04 in,10.0 mi,WNW,15.0 mph,  -,N/A,	 ,Mostly Cloudy
2:52 AM,70.0 °F,68.0 °F,93%,30.03 in,6.0 mi,NW,12.7 mph,  -,0.03 in,Rain,Light Rain
3:01 AM,70.0 °F,68.0 °F,93%,30.05 in,10.0 mi,NNW,10.4 mph,  -,0.00 in,Rain,Light Rain
3:49 AM,66.2 °F,64.4 °F,94%,30.05 in,7.0 mi,NNW,16.1 mph,  -,0.01 in,Rain,Light Rain
3:52 AM,66.9 °F,64.9 °F,93%,30.03 in,7.0 mi,NW,16.1 mph,  -,0.01 in,Rain,Light Rain
4:19 AM,64.9 °F,64.0 °F,97%,30.04 in,8.0 mi,NW,13.8 mph,  -,0.01 in,Rain,Light Rain
4:39 AM,64.9 °F,64.0 °F,97%,30.04 in,8.0 mi,NNW,9.2 mph,  -,0.01 in,Rain,Light Rain
4:52 AM,64.9 °F,63.0 °F,93%,30.02 in,8.0 mi,NNW,11.5 mph,  -,0.02 in,Rain,Light Rain
5:52 AM,63.0 °F,62.1 °F,97%,30.03 in,8.0 mi,NNW,10.4 mph,  -,0.02 in,Rain,Light Rain
6:52 AM,62.1 °F,60.1 °F,93%,30.04 in,8.0 mi,NW,16.1 mph,  -,0.00 in,	 ,Overcast
7:52 AM,57.9 °F,57.0 °F,97%,30.07 in,8.0 mi,NNW,9.2 mph,  -,0.00 in,	 ,Overcast
8:52 AM,55.9 °F,54.0 °F,93%,30.09 in,7.0 mi,NNW,12.7 mph,23.0 mph,N/A,	 ,Overcast
9:52 AM,55.9 °F,52.0 °F,87%,30.11 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Overcast
10:52 AM,57.0 °F,50.0 °F,77%,30.13 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
11:52 AM,59.0 °F,50.0 °F,72%,30.13 in,10.0 mi,NW,17.3 mph,26.5 mph,N/A,	 ,Mostly Cloudy
12:52 PM,64.9 °F,48.9 °F,56%,30.12 in,10.0 mi,NNW,18.4 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,64.9 °F,48.0 °F,54%,30.10 in,10.0 mi,NW,18.4 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,66.0 °F,46.9 °F,50%,30.07 in,10.0 mi,NW,20.7 mph,26.5 mph,N/A,	 ,Scattered Clouds
3:52 PM,69.1 °F,46.9 °F,45%,30.07 in,10.0 mi,North,17.3 mph,23.0 mph,N/A,	 ,Partly Cloudy
4:52 PM,68.0 °F,46.0 °F,45%,30.07 in,10.0 mi,NNW,13.8 mph,21.9 mph,N/A,	 ,Partly Cloudy
5:52 PM,66.0 °F,46.0 °F,48%,30.07 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Partly Cloudy
6:52 PM,63.0 °F,45.0 °F,52%,30.10 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Scattered Clouds
7:52 PM,60.1 °F,45.0 °F,57%,30.12 in,10.0 mi,North,16.1 mph,  -,N/A,	 ,Scattered Clouds
8:52 PM,59.0 °F,45.0 °F,60%,30.16 in,10.0 mi,North,13.8 mph,  -,N/A,	 ,Mostly Cloudy
9:52 PM,57.9 °F,44.1 °F,60%,30.19 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Mostly Cloudy
10:52 PM,57.0 °F,44.1 °F,62%,30.21 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Mostly Cloudy
11:52 PM,57.0 °F,44.1 °F,62%,30.22 in,10.0 mi,NNE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
