Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,48.9 °F,24.1 °F,38%,30.22 in,10.0 mi,SE,5.8 mph,  -,N/A,	 ,Partly Cloudy
1:52 AM,48.0 °F,24.1 °F,39%,30.21 in,10.0 mi,ESE,3.5 mph,  -,N/A,	 ,Partly Cloudy
2:52 AM,46.9 °F,27.0 °F,46%,30.20 in,10.0 mi,SE,3.5 mph,  -,N/A,	 ,Mostly Cloudy
3:52 AM,48.0 °F,25.0 °F,41%,30.21 in,10.0 mi,ESE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
4:52 AM,50.0 °F,25.0 °F,38%,30.21 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
5:52 AM,46.9 °F,28.0 °F,48%,30.24 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
6:52 AM,46.9 °F,28.0 °F,48%,30.27 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Mostly Cloudy
7:52 AM,48.0 °F,28.9 °F,48%,30.28 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Mostly Cloudy
8:52 AM,50.0 °F,27.0 °F,41%,30.28 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Overcast
9:52 AM,52.0 °F,30.9 °F,45%,30.27 in,10.0 mi,ESE,12.7 mph,19.6 mph,N/A,	 ,Mostly Cloudy
10:52 AM,54.0 °F,32.0 °F,43%,30.29 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Overcast
11:30 AM,55.0 °F,33.1 °F,43%,30.35 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Overcast
11:52 AM,55.0 °F,33.1 °F,43%,30.35 in,10.0 mi,NNW,9.2 mph,  -,0.00 in,Rain,Light Rain
12:52 PM,55.9 °F,33.1 °F,42%,30.35 in,10.0 mi,NNE,8.1 mph,  -,0.00 in,	 ,Overcast
1:52 PM,55.9 °F,33.1 °F,42%,30.34 in,8.0 mi,North,12.7 mph,  -,0.00 in,Rain,Light Rain
2:25 PM,51.8 °F,37.4 °F,58%,30.32 in,6.0 mi,East,9.2 mph,  -,N/A,Rain,Light Rain
2:52 PM,50.0 °F,41.0 °F,71%,30.30 in,8.0 mi,SE,12.7 mph,  -,0.04 in,Rain,Light Rain
3:52 PM,50.0 °F,45.0 °F,83%,30.25 in,10.0 mi,SE,5.8 mph,25.3 mph,0.02 in,	 ,Overcast
4:52 PM,51.1 °F,46.9 °F,86%,30.26 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
5:52 PM,51.1 °F,48.0 °F,89%,30.24 in,10.0 mi,SE,8.1 mph,  -,0.00 in,	 ,Mostly Cloudy
6:52 PM,52.0 °F,48.9 °F,89%,30.25 in,10.0 mi,ENE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
7:52 PM,53.1 °F,48.9 °F,86%,30.27 in,10.0 mi,NE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
8:52 PM,52.0 °F,48.9 °F,89%,30.27 in,10.0 mi,ENE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
9:52 PM,50.0 °F,48.0 °F,93%,30.27 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
10:52 PM,50.0 °F,48.0 °F,93%,30.29 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Scattered Clouds
11:04 PM,48.9 °F,46.9 °F,93%,30.28 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Mostly Cloudy
11:52 PM,51.1 °F,48.0 °F,89%,30.29 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
