Time (EDT),Temp.,Heat Index,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,72.0 °F,  -,71.1 °F,97%,29.95 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1:52 AM,72.0 °F,  -,71.1 °F,97%,29.94 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
2:35 AM,72.0 °F,  -,71.1 °F,97%,29.98 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
2:52 AM,72.0 °F,  -,71.1 °F,97%,29.94 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
3:52 AM,72.0 °F,  -,71.1 °F,97%,29.94 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
4:52 AM,72.0 °F,  -,71.1 °F,97%,29.94 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
5:49 AM,71.6 °F,  -,71.6 °F,100%,29.98 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
5:52 AM,72.0 °F,  -,71.1 °F,97%,29.95 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Overcast
6:52 AM,73.0 °F,  -,71.1 °F,93%,29.96 in,8.0 mi,SW,5.8 mph,  -,N/A,	 ,Overcast
7:52 AM,73.0 °F,  -,72.0 °F,96%,29.98 in,7.0 mi,SW,5.8 mph,  -,N/A,	 ,Overcast
8:52 AM,73.9 °F,  -,72.0 °F,93%,30.00 in,2.0 mi,WSW,9.2 mph,  -,0.00 in,Rain,Light Rain
9:22 AM,73.9 °F,  -,73.0 °F,97%,30.03 in,4.0 mi,WSW,6.9 mph,  -,0.16 in,Rain,Light Rain
9:52 AM,75.0 °F,  -,73.0 °F,94%,30.00 in,10.0 mi,SW,5.8 mph,  -,0.16 in,	 ,Overcast
9:59 AM,75.0 °F,  -,73.0 °F,94%,30.02 in,9.0 mi,WSW,4.6 mph,  -,0.00 in,Rain,Light Rain
10:16 AM,75.0 °F,  -,73.0 °F,94%,30.02 in,2.0 mi,West,4.6 mph,  -,0.01 in,Rain,Light Rain
10:38 AM,75.0 °F,  -,73.0 °F,94%,30.03 in,5.0 mi,Variable,3.5 mph,  -,0.03 in,Rain,Light Rain
10:52 AM,75.9 °F,  -,73.9 °F,94%,30.00 in,10.0 mi,West,6.9 mph,  -,0.03 in,	 ,Overcast
