Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,35.1 °F,30.1 °F,35.1 °F,100%,29.95 in,1.0 mi,NNE,5.8 mph,  -,N/A,	 ,Overcast
1:13 AM,35.1 °F,29.3 °F,35.1 °F,100%,29.91 in,5.0 mi,NNW,6.9 mph,  -,0.00 in,"Rain
	,
Snow",Light Rain
1:23 AM,34.0 °F,27.2 °F,34.0 °F,100%,29.90 in,2.5 mi,NNW,8.1 mph,  -,0.00 in,Snow,Light Snow
1:38 AM,34.0 °F,28.0 °F,34.0 °F,100%,29.91 in,2.0 mi,NW,6.9 mph,  -,0.01 in,Snow,Light Snow
1:52 AM,33.1 °F,26.9 °F,33.1 °F,100%,29.94 in,2.5 mi,NW,6.9 mph,  -,0.02 in,Snow,Light Snow
2:08 AM,33.1 °F,26.1 °F,33.1 °F,100%,29.91 in,4.0 mi,NW,8.1 mph,  -,0.00 in,Snow,Light Snow
2:18 AM,33.1 °F,25.5 °F,33.1 °F,100%,29.91 in,2.5 mi,NW,9.2 mph,  -,0.00 in,Snow,Light Snow
2:48 AM,33.8 °F,27.7 °F,33.8 °F,100%,29.93 in,2.0 mi,NW,6.9 mph,  -,0.02 in,Snow,Light Snow
2:52 AM,33.1 °F,26.9 °F,33.1 °F,100%,29.96 in,1.5 mi,NW,6.9 mph,  -,0.03 in,Snow,Light Snow
3:03 AM,33.1 °F,26.9 °F,33.1 °F,100%,29.94 in,1.5 mi,WNW,6.9 mph,  -,0.00 in,Snow,Light Snow
3:23 AM,33.1 °F,26.1 °F,33.1 °F,100%,29.92 in,1.5 mi,NW,8.1 mph,  -,0.02 in,Snow,Light Snow
3:48 AM,33.8 °F,27.7 °F,33.8 °F,100%,29.92 in,1.8 mi,NW,6.9 mph,  -,0.04 in,Snow,Light Snow
3:52 AM,33.1 °F,27.7 °F,33.1 °F,100%,29.94 in,1.8 mi,NNW,5.8 mph,  -,0.04 in,Snow,Light Snow
4:01 AM,33.1 °F,27.7 °F,33.1 °F,100%,29.89 in,2.0 mi,North,5.8 mph,  -,0.01 in,Snow,Light Snow
4:17 AM,33.1 °F,28.7 °F,33.1 °F,100%,29.88 in,2.0 mi,North,4.6 mph,  -,0.01 in,Snow,Light Snow
