Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,48.0 °F,  -,44.1 °F,86%,30.05 in,10.0 mi,SE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1:52 AM,48.9 °F,  -,43.0 °F,80%,30.04 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Partly Cloudy
2:52 AM,46.9 °F,  -,42.1 °F,83%,30.04 in,10.0 mi,ESE,3.5 mph,  -,N/A,	 ,Partly Cloudy
3:52 AM,46.9 °F,  -,43.0 °F,86%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
4:52 AM,46.0 °F,44.8 °F,43.0 °F,89%,30.02 in,10.0 mi,SE,3.5 mph,  -,N/A,	 ,Scattered Clouds
5:52 AM,46.9 °F,  -,45.0 °F,93%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
6:44 AM,46.0 °F,43.1 °F,44.1 °F,93%,30.02 in,8.0 mi,ESE,5.8 mph,  -,N/A,	 ,Scattered Clouds
6:52 AM,46.0 °F,43.9 °F,45.0 °F,96%,30.02 in,7.0 mi,ESE,4.6 mph,  -,N/A,	 ,Scattered Clouds
7:46 AM,46.4 °F,45.2 °F,46.4 °F,100%,30.02 in,6.0 mi,SE,3.5 mph,  -,N/A,	 ,Overcast
7:52 AM,46.9 °F,  -,46.9 °F,100%,30.02 in,6.0 mi,SE,3.5 mph,  -,N/A,	 ,Overcast
8:12 AM,48.0 °F,  -,48.0 °F,100%,30.02 in,5.0 mi,SSE,3.5 mph,  -,N/A,	 ,Overcast
8:28 AM,50.0 °F,  -,50.0 °F,100%,30.02 in,1.0 mi,South,6.9 mph,  -,N/A,	 ,Overcast
8:52 AM,51.1 °F,  -,50.0 °F,96%,30.02 in,1.0 mi,Variable,6.9 mph,  -,N/A,	 ,Overcast
9:21 AM,52.0 °F,  -,51.1 °F,97%,30.00 in,2.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
9:39 AM,54.0 °F,  -,51.1 °F,90%,30.00 in,7.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
9:52 AM,55.0 °F,  -,51.1 °F,86%,30.00 in,7.0 mi,South,6.9 mph,  -,N/A,	 ,Mostly Cloudy
10:49 AM,60.8 °F,  -,53.6 °F,77%,29.98 in,10.0 mi,South,9.2 mph,18.4 mph,N/A,	 ,Scattered Clouds
10:52 AM,61.0 °F,  -,53.1 °F,75%,29.97 in,10.0 mi,South,12.7 mph,  -,N/A,	 ,Scattered Clouds
11:52 AM,64.9 °F,  -,55.0 °F,70%,29.93 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Scattered Clouds
12:49 PM,64.4 °F,  -,55.4 °F,73%,29.88 in,10.0 mi,South,12.7 mph,  -,N/A,	 ,Mostly Cloudy
12:52 PM,64.9 °F,  -,55.0 °F,70%,29.88 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1:37 PM,66.0 °F,  -,55.9 °F,70%,29.85 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,66.9 °F,  -,57.0 °F,70%,29.84 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Overcast
