Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,30.0 °F,19.5 °F,28.0 °F,92%,30.06 in,7.0 mi,NNW,13.8 mph,  -,0.01 in,Rain,Light Freezing Rain
1:21 AM,28.9 °F,16.9 °F,28.0 °F,96%,30.03 in,8.0 mi,NNW,17.3 mph,  -,0.00 in,Snow,Light Snow
1:52 AM,28.9 °F,16.5 °F,27.0 °F,92%,30.06 in,9.0 mi,NW,18.4 mph,24.2 mph,0.00 in,Snow,Light Snow
2:52 AM,28.0 °F,17.0 °F,26.1 °F,92%,30.07 in,6.0 mi,NW,13.8 mph,  -,0.00 in,Snow,Light Snow
3:06 AM,27.0 °F,14.3 °F,26.1 °F,96%,30.04 in,3.0 mi,NW,17.3 mph,  -,0.00 in,Rain,Light Freezing Rain
3:18 AM,27.0 °F,13.2 °F,25.0 °F,92%,30.05 in,3.0 mi,NW,20.7 mph,27.6 mph,0.00 in,Rain,Light Freezing Rain
3:31 AM,26.1 °F,11.6 °F,25.0 °F,96%,30.06 in,2.5 mi,NW,21.9 mph,27.6 mph,0.00 in,Rain,Light Freezing Rain
3:50 AM,26.6 °F,11.7 °F,24.8 °F,93%,30.06 in,3.0 mi,NW,24.2 mph,29.9 mph,0.00 in,Snow,Light Snow
3:52 AM,26.1 °F,10.4 °F,24.1 °F,92%,30.10 in,3.0 mi,NW,26.5 mph,33.4 mph,0.00 in,Snow,Light Snow
4:52 AM,25.0 °F,11.3 °F,23.0 °F,92%,30.12 in,3.0 mi,NNW,18.4 mph,28.8 mph,0.00 in,Snow,Light Snow
5:52 AM,24.1 °F,7.7 °F,21.9 °F,91%,30.15 in,3.0 mi,NW,26.5 mph,35.7 mph,0.00 in,Snow,Light Snow
6:01 AM,24.1 °F,9.0 °F,21.0 °F,88%,30.13 in,3.0 mi,NW,21.9 mph,33.4 mph,0.00 in,Snow,Light Snow
6:19 AM,23.0 °F,6.3 °F,21.0 °F,92%,30.14 in,3.0 mi,NW,26.5 mph,35.7 mph,0.00 in,Snow,Light Snow
6:52 AM,23.0 °F,6.9 °F,19.0 °F,85%,30.20 in,9.0 mi,NNW,24.2 mph,32.2 mph,0.00 in,Snow,Light Snow
7:50 AM,21.2 °F,6.0 °F,19.4 °F,93%,30.19 in,9.0 mi,NNW,19.6 mph,24.2 mph,0.00 in,	 ,Overcast
7:52 AM,21.9 °F,7.8 °F,19.0 °F,89%,30.23 in,9.0 mi,NW,17.3 mph,24.2 mph,0.00 in,	 ,Mostly Cloudy
8:52 AM,21.9 °F,5.5 °F,18.0 °F,85%,30.27 in,10.0 mi,NW,24.2 mph,31.1 mph,N/A,	 ,Scattered Clouds
9:52 AM,23.0 °F,6.0 °F,18.0 °F,81%,30.31 in,10.0 mi,NW,27.6 mph,35.7 mph,N/A,	 ,Partly Cloudy
10:52 AM,25.0 °F,9.2 °F,19.9 °F,81%,30.35 in,10.0 mi,NNW,25.3 mph,31.1 mph,N/A,	 ,Partly Cloudy
11:52 AM,26.1 °F,12.3 °F,19.9 °F,78%,30.36 in,10.0 mi,NW,19.6 mph,  -,N/A,	 ,Partly Cloudy
12:52 PM,28.0 °F,14.9 °F,21.0 °F,75%,30.35 in,10.0 mi,NNW,19.6 mph,25.3 mph,N/A,	 ,Partly Cloudy
1:52 PM,28.9 °F,17.3 °F,19.9 °F,69%,30.35 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Partly Cloudy
2:52 PM,28.9 °F,17.3 °F,19.9 °F,69%,30.36 in,10.0 mi,NW,16.1 mph,  -,N/A,	 ,Partly Cloudy
3:52 PM,28.9 °F,16.1 °F,17.1 °F,61%,30.38 in,10.0 mi,NW,19.6 mph,  -,N/A,	 ,Clear
4:52 PM,28.9 °F,16.9 °F,15.1 °F,56%,30.42 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
5:52 PM,26.1 °F,14.5 °F,14.0 °F,60%,30.44 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
6:52 PM,25.0 °F,13.1 °F,14.0 °F,63%,30.48 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Clear
7:52 PM,24.1 °F,12.0 °F,12.9 °F,62%,30.50 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
8:52 PM,24.1 °F,11.5 °F,12.0 °F,60%,30.53 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Clear
9:52 PM,23.0 °F,10.6 °F,12.0 °F,63%,30.56 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
10:52 PM,21.9 °F,9.8 °F,10.9 °F,63%,30.57 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Clear
11:52 PM,21.0 °F,8.1 °F,12.0 °F,68%,30.58 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Clear
