Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,71.1 °F,60.1 °F,68%,30.00 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Overcast
1:52 AM,70.0 °F,60.1 °F,71%,29.99 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Overcast
2:52 AM,69.1 °F,63.0 °F,81%,29.99 in,10.0 mi,SE,3.5 mph,  -,N/A,	 ,Overcast
2:56 AM,69.8 °F,62.6 °F,78%,30.02 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Overcast
3:50 AM,66.2 °F,64.4 °F,94%,30.02 in,3.0 mi,ESE,5.8 mph,  -,0.00 in,Rain,Light Rain
3:52 AM,66.0 °F,64.0 °F,93%,29.99 in,2.5 mi,ESE,6.9 mph,  -,0.00 in,Rain,Light Rain
4:52 AM,64.9 °F,64.0 °F,97%,29.99 in,2.5 mi,East,9.2 mph,  -,0.01 in,Rain,Light Rain
5:52 AM,66.0 °F,64.0 °F,93%,30.00 in,2.5 mi,East,9.2 mph,  -,0.01 in,Rain,Light Rain
6:47 AM,66.2 °F,64.4 °F,94%,30.03 in,5.0 mi,ESE,8.1 mph,  -,0.00 in,	 ,Overcast
6:52 AM,66.0 °F,64.0 °F,93%,30.01 in,5.0 mi,East,9.2 mph,  -,0.00 in,	 ,Overcast
7:08 AM,64.4 °F,64.4 °F,100%,30.03 in,1.0 mi,ESE,8.1 mph,  -,0.00 in,Rain,Light Rain
7:52 AM,64.9 °F,64.0 °F,97%,30.02 in,1.0 mi,East,8.1 mph,  -,0.01 in,	 ,Light Drizzle
7:59 AM,64.4 °F,64.4 °F,100%,30.04 in,2.0 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
8:09 AM,64.4 °F,64.4 °F,100%,30.04 in,1.5 mi,ESE,9.2 mph,  -,0.00 in,	 ,Light Drizzle
8:32 AM,64.4 °F,64.4 °F,100%,30.04 in,2.0 mi,East,12.7 mph,  -,0.01 in,Rain,Light Rain
8:50 AM,64.4 °F,62.6 °F,94%,30.05 in,5.0 mi,East,11.5 mph,  -,0.01 in,	 ,Light Drizzle
8:52 AM,64.9 °F,63.0 °F,93%,30.03 in,5.0 mi,East,11.5 mph,17.3 mph,0.01 in,	 ,Light Drizzle
9:39 AM,64.4 °F,62.6 °F,94%,30.05 in,1.5 mi,ESE,12.7 mph,18.4 mph,0.02 in,Rain,Light Rain
9:52 AM,64.9 °F,63.0 °F,93%,30.03 in,1.5 mi,ESE,10.4 mph,  -,0.02 in,Rain,Light Rain
9:55 AM,64.4 °F,62.6 °F,94%,30.05 in,2.5 mi,ESE,12.7 mph,  -,0.00 in,	 ,Light Drizzle
10:14 AM,64.4 °F,64.4 °F,100%,30.04 in,6.0 mi,ESE,10.4 mph,  -,0.00 in,	 ,Light Drizzle
10:52 AM,66.0 °F,63.0 °F,90%,30.03 in,6.0 mi,East,10.4 mph,  -,0.00 in,	 ,Overcast
11:43 AM,66.2 °F,62.6 °F,88%,30.04 in,8.0 mi,ESE,15.0 mph,  -,N/A,	 ,Overcast
11:52 AM,66.0 °F,62.1 °F,87%,30.02 in,8.0 mi,ESE,16.1 mph,  -,N/A,	 ,Overcast
12:25 PM,66.2 °F,62.6 °F,88%,30.04 in,10.0 mi,ESE,11.5 mph,17.3 mph,N/A,	 ,Overcast
12:52 PM,66.0 °F,61.0 °F,84%,30.01 in,10.0 mi,ESE,13.8 mph,21.9 mph,N/A,	 ,Overcast
1:52 PM,66.9 °F,61.0 °F,81%,30.00 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Overcast
2:52 PM,66.9 °F,62.1 °F,84%,29.98 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Overcast
