Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,46.0 °F,41.0 °F,43.0 °F,89%,29.83 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Overcast
1:30 AM,46.4 °F,43.5 °F,42.8 °F,87%,29.82 in,7.0 mi,Variable,5.8 mph,  -,0.00 in,	 ,Light Drizzle
1:52 AM,46.0 °F,41.4 °F,43.0 °F,89%,29.82 in,7.0 mi,East,9.2 mph,  -,0.00 in,	 ,Light Drizzle
2:38 AM,44.6 °F,40.2 °F,42.8 °F,93%,29.80 in,3.0 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
2:52 AM,45.0 °F,39.3 °F,43.0 °F,93%,29.81 in,2.0 mi,East,11.5 mph,  -,0.00 in,	 ,Light Drizzle
3:52 AM,44.1 °F,37.7 °F,43.0 °F,96%,29.79 in,2.0 mi,East,12.7 mph,  -,0.00 in,	 ,Light Drizzle
4:52 AM,44.1 °F,42.5 °F,43.0 °F,96%,29.77 in,2.0 mi,Variable,3.5 mph,16.1 mph,0.01 in,	 ,Light Drizzle
5:49 AM,44.6 °F,39.7 °F,42.8 °F,93%,29.74 in,1.0 mi,East,9.2 mph,  -,0.01 in,	 ,Light Drizzle
5:52 AM,45.0 °F,40.6 °F,43.0 °F,93%,29.75 in,1.0 mi,East,8.1 mph,  -,0.01 in,	 ,Light Drizzle
6:52 AM,45.0 °F,40.6 °F,44.1 °F,97%,29.78 in,1.0 mi,ESE,8.1 mph,  -,0.00 in,Rain,Light Rain
7:12 AM,44.6 °F,40.7 °F,44.6 °F,100%,29.74 in,0.5 mi,ESE,6.9 mph,  -,0.01 in,Rain,Light Rain
7:33 AM,44.6 °F,42.2 °F,42.8 °F,93%,29.78 in,1.0 mi,ESE,4.6 mph,  -,0.01 in,	 ,Light Drizzle
7:52 AM,45.0 °F,39.7 °F,44.1 °F,97%,29.76 in,1.0 mi,SE,10.4 mph,  -,0.02 in,	 ,Light Drizzle
8:52 AM,45.0 °F,42.6 °F,44.1 °F,97%,29.76 in,1.0 mi,SE,4.6 mph,  -,0.00 in,	 ,Light Drizzle
9:30 AM,46.4 °F,45.2 °F,44.6 °F,93%,29.80 in,0.5 mi,WSW,3.5 mph,  -,0.00 in,	 ,Light Drizzle
9:52 AM,46.9 °F,  -,45.0 °F,93%,29.80 in,0.5 mi,SW,5.8 mph,  -,0.00 in,	 ,Light Drizzle
10:03 AM,46.4 °F,43.5 °F,46.4 °F,100%,29.80 in,1.0 mi,Variable,5.8 mph,  -,0.00 in,	 ,Light Drizzle
10:21 AM,48.2 °F,  -,46.4 °F,93%,29.79 in,2.5 mi,Variable,4.6 mph,  -,0.00 in,	 ,Overcast
10:42 AM,48.2 °F,  -,46.4 °F,93%,29.82 in,6.0 mi,West,11.5 mph,16.1 mph,0.00 in,	 ,Overcast
10:52 AM,48.9 °F,  -,46.9 °F,93%,29.82 in,6.0 mi,West,11.5 mph,  -,0.00 in,	 ,Overcast
10:59 AM,48.2 °F,  -,46.4 °F,93%,29.80 in,8.0 mi,West,10.4 mph,  -,N/A,	 ,Mostly Cloudy
11:52 AM,51.1 °F,  -,46.0 °F,83%,29.81 in,10.0 mi,West,12.7 mph,19.6 mph,N/A,	 ,Overcast
12:52 PM,53.1 °F,  -,43.0 °F,69%,29.80 in,10.0 mi,West,16.1 mph,25.3 mph,N/A,	 ,Overcast
1:47 PM,51.8 °F,  -,41.0 °F,67%,29.80 in,10.0 mi,West,16.1 mph,25.3 mph,N/A,	 ,Overcast
1:52 PM,52.0 °F,  -,41.0 °F,66%,29.80 in,10.0 mi,West,17.3 mph,25.3 mph,N/A,	 ,Overcast
2:52 PM,50.0 °F,  -,41.0 °F,71%,29.79 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Overcast
3:52 PM,48.9 °F,  -,39.9 °F,71%,29.82 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Overcast
4:52 PM,48.0 °F,  -,39.0 °F,71%,29.85 in,10.0 mi,West,13.8 mph,24.2 mph,N/A,	 ,Overcast
5:52 PM,46.9 °F,  -,39.0 °F,74%,29.87 in,10.0 mi,WNW,13.8 mph,21.9 mph,N/A,	 ,Overcast
6:52 PM,46.9 °F,  -,37.9 °F,71%,29.89 in,10.0 mi,NW,19.6 mph,24.2 mph,N/A,	 ,Overcast
7:28 PM,44.6 °F,37.4 °F,35.6 °F,71%,29.90 in,10.0 mi,NW,16.1 mph,25.3 mph,N/A,	 ,Overcast
7:52 PM,45.0 °F,38.2 °F,36.0 °F,71%,29.93 in,10.0 mi,NW,15.0 mph,  -,N/A,	 ,Mostly Cloudy
8:52 PM,43.0 °F,36.8 °F,35.1 °F,74%,29.94 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
9:18 PM,42.8 °F,38.0 °F,35.6 °F,76%,29.93 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Scattered Clouds
9:52 PM,41.0 °F,35.2 °F,34.0 °F,76%,29.95 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Partly Cloudy
10:52 PM,39.9 °F,33.9 °F,33.1 °F,77%,29.96 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Partly Cloudy
11:52 PM,39.0 °F,31.8 °F,32.0 °F,76%,29.97 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
