Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,48.0 °F,  -,28.0 °F,46%,30.17 in,10.0 mi,ESE,3.5 mph,  -,N/A,	 ,Overcast
1:52 AM,48.0 °F,  -,32.0 °F,54%,30.14 in,10.0 mi,ESE,8.1 mph,  -,N/A,	 ,Overcast
2:52 AM,46.9 °F,  -,35.1 °F,63%,30.12 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Overcast
3:52 AM,46.9 °F,  -,37.0 °F,68%,30.11 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Overcast
4:23 AM,48.2 °F,  -,39.2 °F,71%,30.10 in,10.0 mi,ESE,8.1 mph,  -,N/A,	 ,Overcast
4:36 AM,46.4 °F,42.4 °F,39.2 °F,76%,30.08 in,10.0 mi,ESE,8.1 mph,  -,N/A,	 ,Overcast
4:52 AM,46.9 °F,  -,39.9 °F,77%,30.09 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Overcast
5:25 AM,48.2 °F,  -,41.0 °F,76%,30.07 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
5:52 AM,48.0 °F,  -,42.1 °F,80%,30.08 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
6:36 AM,48.2 °F,  -,42.8 °F,82%,30.03 in,10.0 mi,ESE,13.8 mph,18.4 mph,N/A,	 ,Overcast
6:52 AM,48.0 °F,  -,42.1 °F,80%,30.05 in,10.0 mi,ESE,11.5 mph,  -,N/A,	 ,Overcast
7:52 AM,48.0 °F,  -,45.0 °F,89%,29.99 in,5.0 mi,ESE,15.0 mph,21.9 mph,0.05 in,Rain,Rain
8:24 AM,48.2 °F,  -,44.6 °F,87%,29.97 in,6.0 mi,SE,11.5 mph,  -,0.02 in,Rain,Light Rain
8:37 AM,48.2 °F,  -,46.4 °F,93%,29.97 in,3.0 mi,SE,11.5 mph,  -,0.03 in,Rain,Light Rain
8:50 AM,48.2 °F,  -,46.4 °F,93%,29.96 in,2.5 mi,SE,11.5 mph,20.7 mph,0.05 in,Rain,Rain
8:52 AM,48.0 °F,  -,46.0 °F,93%,29.96 in,2.5 mi,SE,11.5 mph,20.7 mph,0.06 in,Rain,Light Rain
9:12 AM,48.2 °F,  -,46.4 °F,93%,29.95 in,3.0 mi,SE,12.7 mph,  -,0.00 in,Rain,Light Rain
9:52 AM,48.9 °F,  -,46.9 °F,93%,29.94 in,3.0 mi,SSE,11.5 mph,  -,0.04 in,Rain,Rain
10:09 AM,50.0 °F,  -,48.2 °F,94%,29.93 in,2.5 mi,SSE,13.8 mph,18.4 mph,0.02 in,Rain,Light Rain
10:52 AM,51.1 °F,  -,50.0 °F,96%,29.91 in,2.5 mi,South,10.4 mph,18.4 mph,0.04 in,Rain,Light Rain
11:34 AM,53.6 °F,  -,51.8 °F,94%,29.91 in,1.8 mi,SSW,4.6 mph,16.1 mph,0.09 in,Rain,Rain
11:38 AM,53.6 °F,  -,51.8 °F,94%,29.90 in,2.5 mi,SSW,5.8 mph,  -,0.09 in,Rain,Light Rain
11:52 AM,54.0 °F,  -,53.1 °F,97%,29.91 in,2.0 mi,SW,6.9 mph,  -,0.13 in,Rain,Heavy Rain
12:01 PM,53.6 °F,  -,53.6 °F,100%,29.91 in,2.5 mi,WSW,4.6 mph,  -,0.01 in,Rain,Light Rain
12:14 PM,53.6 °F,  -,53.6 °F,100%,29.89 in,2.5 mi,WSW,4.6 mph,  -,0.03 in,Rain,Light Rain
12:52 PM,55.0 °F,  -,53.1 °F,93%,29.88 in,2.5 mi,NNW,4.6 mph,  -,0.12 in,Rain,Light Rain
1:52 PM,55.9 °F,  -,54.0 °F,93%,29.83 in,2.5 mi,Calm,Calm,  -,0.02 in,	 ,Overcast
1:55 PM,55.4 °F,  -,53.6 °F,94%,29.83 in,1.5 mi,ESE,3.5 mph,  -,0.00 in,Rain,Light Rain
2:16 PM,55.4 °F,  -,53.6 °F,94%,29.83 in,1.5 mi,SSE,3.5 mph,  -,0.00 in,	 ,Overcast
2:29 PM,55.4 °F,  -,55.4 °F,100%,29.83 in,1.5 mi,Calm,Calm,  -,0.01 in,Rain,Light Rain
2:45 PM,55.4 °F,  -,55.4 °F,100%,29.83 in,0.5 mi,Calm,Calm,  -,0.01 in,Rain,Light Rain
2:52 PM,55.9 °F,  -,55.0 °F,97%,29.83 in,0.5 mi,Calm,Calm,  -,0.02 in,Rain,Light Rain
3:52 PM,55.9 °F,  -,55.0 °F,97%,29.83 in,0.5 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
4:52 PM,55.9 °F,  -,55.0 °F,97%,29.85 in,0.5 mi,Calm,Calm,  -,N/A,	 ,Overcast
5:52 PM,55.9 °F,  -,54.0 °F,93%,29.86 in,0.5 mi,East,4.6 mph,  -,0.00 in,	 ,Overcast
6:35 PM,55.4 °F,  -,53.6 °F,94%,29.86 in,1.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
6:52 PM,55.0 °F,  -,54.0 °F,96%,29.89 in,1.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
7:47 PM,53.6 °F,  -,53.6 °F,100%,29.86 in,0.5 mi,NNW,4.6 mph,  -,N/A,	 ,Overcast
7:52 PM,54.0 °F,  -,54.0 °F,100%,29.87 in,0.5 mi,NNW,3.5 mph,  -,N/A,	 ,Mist
8:10 PM,53.6 °F,  -,53.6 °F,100%,29.89 in,1.5 mi,WNW,5.8 mph,  -,N/A,	 ,Overcast
8:46 PM,53.6 °F,  -,53.6 °F,100%,29.86 in,1.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
8:52 PM,54.0 °F,  -,53.1 °F,97%,29.87 in,1.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
