Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:36 AM,64.4 °F,60.8 °F,88%,30.06 in,7.0 mi,South,9.2 mph,  -,0.02 in,Rain,Light Rain
12:52 AM,64.0 °F,61.0 °F,90%,30.04 in,6.0 mi,South,8.1 mph,  -,0.04 in,Rain,Light Rain
1:10 AM,64.4 °F,60.8 °F,88%,30.06 in,6.0 mi,South,12.7 mph,  -,N/A,Rain,Light Rain
1:29 AM,64.4 °F,60.8 °F,88%,30.06 in,5.0 mi,South,9.2 mph,  -,0.01 in,Rain,Light Rain
1:39 AM,64.4 °F,62.6 °F,94%,30.06 in,5.0 mi,SSW,6.9 mph,  -,N/A,Rain,Light Rain
1:52 AM,64.0 °F,62.1 °F,93%,30.04 in,6.0 mi,South,9.2 mph,  -,0.03 in,Rain,Light Rain
2:52 AM,64.0 °F,62.1 °F,93%,30.04 in,6.0 mi,SSW,8.1 mph,  -,0.01 in,	 ,Overcast
3:52 AM,64.4 °F,62.6 °F,94%,30.05 in,6.0 mi,SSW,10.4 mph,  -,N/A,Rain,Light Rain
4:36 AM,64.4 °F,62.6 °F,94%,30.04 in,6.0 mi,South,10.4 mph,  -,0.00 in,	 ,Overcast
4:52 AM,64.0 °F,63.0 °F,96%,30.02 in,5.0 mi,SSW,9.2 mph,  -,0.00 in,Rain,Light Rain
5:52 AM,64.9 °F,63.0 °F,93%,30.03 in,3.0 mi,SSW,9.2 mph,  -,0.03 in,Rain,Light Rain
6:22 AM,64.4 °F,62.6 °F,94%,30.06 in,5.0 mi,SSW,10.4 mph,  -,N/A,Rain,Light Rain
6:47 AM,64.4 °F,62.6 °F,94%,30.06 in,4.0 mi,South,6.9 mph,  -,0.04 in,Rain,Light Rain
6:52 AM,64.9 °F,63.0 °F,93%,30.05 in,4.0 mi,SSW,8.1 mph,  -,0.04 in,Rain,Light Rain
6:58 AM,64.4 °F,62.6 °F,94%,30.07 in,5.0 mi,SSW,6.9 mph,  -,0.00 in,Rain,Light Rain
7:49 AM,64.4 °F,62.6 °F,94%,30.08 in,2.5 mi,South,8.1 mph,  -,0.04 in,Rain,Rain
7:52 AM,64.9 °F,63.0 °F,93%,30.07 in,2.5 mi,South,10.4 mph,  -,0.05 in,Rain,Light Rain
8:02 AM,64.4 °F,62.6 °F,94%,30.09 in,5.0 mi,South,10.4 mph,  -,0.00 in,Rain,Light Rain
8:13 AM,66.2 °F,62.6 °F,88%,30.09 in,5.0 mi,South,8.1 mph,  -,0.00 in,Rain,Light Rain
8:27 AM,66.2 °F,62.6 °F,88%,30.10 in,5.0 mi,SSW,10.4 mph,  -,0.00 in,	 ,Overcast
8:34 AM,66.2 °F,62.6 °F,88%,30.10 in,4.0 mi,SSW,11.5 mph,  -,0.01 in,Rain,Light Rain
8:52 AM,66.0 °F,63.0 °F,90%,30.09 in,3.0 mi,South,12.7 mph,  -,0.03 in,Rain,Light Rain
9:02 AM,66.2 °F,62.6 °F,88%,30.10 in,2.5 mi,South,16.1 mph,21.9 mph,0.01 in,Rain,Light Rain
9:32 AM,66.2 °F,64.4 °F,94%,30.11 in,1.5 mi,South,11.5 mph,  -,0.07 in,Rain,Rain
9:48 AM,66.2 °F,64.4 °F,94%,30.11 in,2.5 mi,South,9.2 mph,  -,0.11 in,Rain,Light Rain
9:52 AM,66.0 °F,64.0 °F,93%,30.09 in,2.5 mi,South,11.5 mph,  -,0.11 in,Rain,Light Rain
9:55 AM,66.2 °F,64.4 °F,94%,30.11 in,2.5 mi,South,11.5 mph,18.4 mph,0.00 in,Rain,Light Rain
10:32 AM,66.2 °F,64.4 °F,94%,30.12 in,3.0 mi,South,11.5 mph,  -,0.00 in,	 ,Overcast
10:52 AM,66.0 °F,64.0 °F,93%,30.10 in,3.0 mi,South,12.7 mph,  -,0.00 in,	 ,Overcast
11:07 AM,66.2 °F,64.4 °F,94%,30.11 in,3.0 mi,South,11.5 mph,  -,N/A,	 ,Overcast
11:47 AM,57.2 °F,55.4 °F,94%,30.11 in,6.0 mi,NW,9.2 mph,17.3 mph,N/A,	 ,Overcast
11:52 AM,55.9 °F,54.0 °F,93%,30.10 in,6.0 mi,NW,9.2 mph,  -,N/A,	 ,Overcast
12:50 PM,53.6 °F,53.6 °F,100%,30.08 in,6.0 mi,NW,5.8 mph,  -,N/A,	 ,Overcast
12:52 PM,54.0 °F,53.1 °F,97%,30.07 in,6.0 mi,NW,5.8 mph,  -,N/A,	 ,Overcast
12:59 PM,55.4 °F,53.6 °F,94%,30.07 in,6.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
1:52 PM,55.9 °F,53.1 °F,90%,30.06 in,6.0 mi,NW,8.1 mph,  -,N/A,	 ,Overcast
