Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,51.1 °F,  -,50.0 °F,96%,29.96 in,3.0 mi,NNW,8.1 mph,  -,0.02 in,Rain,Light Rain
1:52 AM,51.1 °F,  -,48.9 °F,92%,29.96 in,3.0 mi,NW,6.9 mph,  -,0.01 in,	 ,Overcast
2:04 AM,51.8 °F,  -,48.2 °F,88%,29.96 in,8.0 mi,WNW,5.8 mph,  -,0.00 in,Rain,Light Rain
2:31 AM,50.0 °F,  -,48.2 °F,94%,29.97 in,6.0 mi,NW,10.4 mph,  -,0.00 in,	 ,Overcast
2:52 AM,50.0 °F,  -,48.0 °F,93%,29.99 in,6.0 mi,NNW,17.3 mph,25.3 mph,0.00 in,	 ,Overcast
3:37 AM,48.2 °F,  -,46.4 °F,93%,29.99 in,8.0 mi,NNW,12.7 mph,20.7 mph,N/A,	 ,Mostly Cloudy
3:52 AM,48.9 °F,  -,45.0 °F,86%,30.00 in,8.0 mi,NNW,15.0 mph,23.0 mph,N/A,	 ,Overcast
4:19 AM,48.2 °F,  -,46.4 °F,93%,30.01 in,7.0 mi,NNW,15.0 mph,23.0 mph,N/A,	 ,Overcast
4:46 AM,48.2 °F,  -,44.6 °F,87%,30.00 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Overcast
4:52 AM,46.9 °F,  -,45.0 °F,93%,30.00 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Overcast
5:26 AM,46.4 °F,44.3 °F,44.6 °F,93%,30.00 in,10.0 mi,NNW,4.6 mph,  -,N/A,	 ,Overcast
5:52 AM,46.9 °F,  -,43.0 °F,86%,30.01 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
6:44 AM,46.4 °F,41.5 °F,42.8 °F,87%,30.02 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
6:52 AM,46.4 °F,41.5 °F,42.8 °F,87%,30.03 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
7:10 AM,44.6 °F,37.8 °F,42.8 °F,93%,30.03 in,8.0 mi,NW,15.0 mph,  -,N/A,	 ,Mostly Cloudy
7:52 AM,43.0 °F,35.7 °F,39.9 °F,89%,30.06 in,7.0 mi,NW,15.0 mph,  -,N/A,	 ,Overcast
8:52 AM,44.1 °F,38.1 °F,39.9 °F,85%,30.08 in,9.0 mi,NW,11.5 mph,  -,N/A,	 ,Overcast
9:52 AM,42.8 °F,37.0 °F,39.2 °F,87%,30.10 in,9.0 mi,NW,10.4 mph,  -,N/A,	 ,Overcast
9:59 AM,42.8 °F,35.8 °F,39.2 °F,87%,30.10 in,9.0 mi,NW,13.8 mph,  -,N/A,	 ,Overcast
10:52 AM,44.1 °F,37.4 °F,37.9 °F,79%,30.12 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
11:52 AM,48.0 °F,  -,39.0 °F,71%,30.11 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
12:52 PM,46.9 °F,  -,37.9 °F,71%,30.08 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,46.0 °F,41.0 °F,37.9 °F,73%,30.06 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,46.0 °F,41.0 °F,37.0 °F,71%,30.06 in,10.0 mi,NNW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
3:52 PM,45.0 °F,38.9 °F,37.0 °F,74%,30.08 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
4:52 PM,44.1 °F,38.1 °F,37.0 °F,76%,30.10 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
5:52 PM,43.0 °F,38.8 °F,36.0 °F,76%,30.10 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
6:52 PM,42.1 °F,36.6 °F,36.0 °F,79%,30.12 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Overcast
7:52 PM,41.0 °F,35.2 °F,36.0 °F,82%,30.15 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Overcast
8:52 PM,39.9 °F,33.9 °F,35.1 °F,83%,30.17 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Overcast
9:52 PM,39.9 °F,35.1 °F,35.1 °F,83%,30.17 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
10:52 PM,39.9 °F,36.7 °F,35.1 °F,83%,30.15 in,10.0 mi,North,4.6 mph,  -,0.00 in,Rain,Light Rain
11:52 PM,39.9 °F,35.1 °F,35.1 °F,83%,30.14 in,10.0 mi,NW,6.9 mph,  -,0.00 in,Rain,Light Rain
