Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,21.9 °F,14.5 °F,12.0 °F,66%,30.02 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Overcast
1:10 AM,21.9 °F,15.7 °F,12.9 °F,68%,29.98 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Overcast
1:51 AM,23.0 °F,14.7 °F,14.0 °F,68%,29.99 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Overcast
2:19 AM,23.0 °F,13.9 °F,14.0 °F,68%,29.95 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
2:51 AM,24.1 °F,16.0 °F,14.0 °F,65%,29.97 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Overcast
2:58 AM,24.1 °F,16.0 °F,14.0 °F,65%,29.94 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Overcast
3:51 AM,25.0 °F,14.2 °F,16.0 °F,69%,29.95 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Overcast
4:13 AM,25.0 °F,14.2 °F,16.0 °F,69%,29.92 in,10.0 mi,SW,11.5 mph,  -,N/A,	 ,Overcast
4:51 AM,25.0 °F,15.5 °F,17.1 °F,72%,29.94 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Overcast
5:51 AM,26.1 °F,13.6 °F,18.0 °F,71%,29.94 in,10.0 mi,WNW,16.1 mph,21.9 mph,0.00 in,Snow,Light Snow
6:51 AM,25.0 °F,16.3 °F,17.1 °F,72%,29.94 in,10.0 mi,West,8.1 mph,18.4 mph,0.00 in,Snow,Light Snow
7:51 AM,26.1 °F,15.6 °F,17.1 °F,69%,29.94 in,10.0 mi,WNW,11.5 mph,  -,0.00 in,Snow,Light Snow
8:13 AM,26.1 °F,14.5 °F,17.1 °F,69%,29.92 in,10.0 mi,WNW,13.8 mph,  -,0.00 in,Snow,Light Snow
8:30 AM,27.0 °F,16.1 °F,17.1 °F,66%,29.92 in,10.0 mi,WNW,12.7 mph,  -,0.00 in,Snow,Light Snow
8:51 AM,27.0 °F,15.2 °F,15.1 °F,61%,29.95 in,10.0 mi,WNW,15.0 mph,  -,0.00 in,Snow,Light Snow
9:51 AM,28.0 °F,18.1 °F,15.1 °F,58%,29.95 in,10.0 mi,West,11.5 mph,  -,0.00 in,	 ,Mostly Cloudy
10:51 AM,28.9 °F,16.1 °F,12.9 °F,51%,29.95 in,10.0 mi,NW,19.6 mph,31.1 mph,N/A,	 ,Mostly Cloudy
11:51 AM,32.0 °F,21.2 °F,15.1 °F,50%,29.94 in,10.0 mi,West,16.1 mph,  -,N/A,	 ,Mostly Cloudy
12:51 PM,30.9 °F,20.7 °F,17.1 °F,57%,29.92 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Overcast
1:51 PM,32.0 °F,21.6 °F,19.0 °F,59%,29.91 in,10.0 mi,West,15.0 mph,21.9 mph,N/A,	 ,Overcast
2:51 PM,32.0 °F,20.8 °F,21.9 °F,66%,29.91 in,8.0 mi,WSW,17.3 mph,21.9 mph,0.00 in,Snow,Light Snow
3:51 PM,32.0 °F,24.2 °F,23.0 °F,69%,29.92 in,10.0 mi,WSW,9.2 mph,  -,0.00 in,	 ,Overcast
4:51 PM,33.1 °F,26.1 °F,21.0 °F,61%,29.92 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Overcast
5:51 PM,33.1 °F,24.9 °F,21.9 °F,64%,29.92 in,10.0 mi,WSW,10.4 mph,  -,N/A,	 ,Overcast
6:51 PM,34.0 °F,28.0 °F,21.9 °F,61%,29.93 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Overcast
7:51 PM,34.0 °F,28.0 °F,21.9 °F,61%,29.93 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Overcast
8:51 PM,34.0 °F,26.6 °F,21.0 °F,59%,29.92 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Overcast
9:51 PM,35.1 °F,26.9 °F,21.0 °F,57%,29.90 in,10.0 mi,SW,11.5 mph,  -,N/A,	 ,Overcast
10:51 PM,37.0 °F,28.9 °F,21.0 °F,52%,29.89 in,10.0 mi,SW,12.7 mph,20.7 mph,N/A,	 ,Overcast
11:51 PM,37.0 °F,27.7 °F,21.0 °F,52%,29.88 in,10.0 mi,SW,16.1 mph,20.7 mph,N/A,	 ,Overcast
