Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,19.0 °F,6.8 °F,10.0 °F,68%,30.13 in,10.0 mi,West,11.5 mph,  -,0.00 in,	 ,Mostly Cloudy
1:51 AM,17.1 °F,4.3 °F,8.1 °F,68%,30.15 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Scattered Clouds
2:51 AM,16.0 °F,2.9 °F,7.0 °F,68%,30.15 in,10.0 mi,West,11.5 mph,16.1 mph,N/A,	 ,Mostly Cloudy
3:51 AM,15.1 °F,1.8 °F,7.0 °F,70%,30.15 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
4:51 AM,15.1 °F,0.5 °F,8.1 °F,74%,30.16 in,8.0 mi,WSW,13.8 mph,  -,0.00 in,Snow,Light Snow
5:00 AM,15.1 °F,0.5 °F,8.1 °F,74%,30.13 in,7.0 mi,WSW,13.8 mph,  -,0.00 in,Snow,Light Snow
5:18 AM,15.1 °F,1.1 °F,9.0 °F,77%,30.13 in,4.0 mi,WSW,12.7 mph,  -,0.00 in,Snow,Light Snow
5:27 AM,15.1 °F,1.8 °F,10.0 °F,80%,30.13 in,1.2 mi,West,11.5 mph,18.4 mph,0.00 in,Snow,Light Snow
5:33 AM,15.1 °F,-0.6 °F,10.0 °F,80%,30.13 in,4.0 mi,WSW,16.1 mph,20.7 mph,0.00 in,Snow,Light Snow
5:51 AM,15.1 °F,3.3 °F,10.0 °F,80%,30.17 in,5.0 mi,WSW,9.2 mph,  -,0.01 in,Snow,Light Snow
6:49 AM,14.0 °F,-0.8 °F,8.6 °F,79%,30.15 in,9.0 mi,West,13.8 mph,  -,0.00 in,	 ,Scattered Clouds
6:51 AM,14.0 °F,-0.8 °F,8.1 °F,77%,30.19 in,9.0 mi,West,13.8 mph,21.9 mph,0.00 in,	 ,Scattered Clouds
7:51 AM,14.0 °F,-0.2 °F,7.0 °F,74%,30.22 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Partly Cloudy
8:51 AM,14.0 °F,-2.0 °F,7.0 °F,74%,30.24 in,10.0 mi,West,16.1 mph,  -,N/A,	 ,Scattered Clouds
9:51 AM,15.1 °F,-0.1 °F,3.0 °F,59%,30.26 in,10.0 mi,West,15.0 mph,21.9 mph,N/A,	 ,Partly Cloudy
10:51 AM,15.1 °F,1.1 °F,-0.0 °F,51%,30.26 in,10.0 mi,West,12.7 mph,23.0 mph,N/A,	 ,Partly Cloudy
11:51 AM,14.0 °F,-1.4 °F,-0.0 °F,54%,30.25 in,10.0 mi,West,15.0 mph,24.2 mph,N/A,	 ,Partly Cloudy
12:51 PM,14.0 °F,-3.0 °F,-0.0 °F,54%,30.26 in,10.0 mi,WNW,18.4 mph,26.5 mph,N/A,	 ,Partly Cloudy
1:51 PM,14.0 °F,-1.4 °F,1.0 °F,56%,30.27 in,10.0 mi,West,15.0 mph,25.3 mph,N/A,	 ,Scattered Clouds
2:51 PM,12.9 °F,-3.4 °F,-0.0 °F,56%,30.31 in,10.0 mi,WNW,16.1 mph,25.3 mph,N/A,	 ,Mostly Cloudy
3:51 PM,12.0 °F,-2.0 °F,-0.9 °F,56%,30.34 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Mostly Cloudy
4:51 PM,10.9 °F,-6.5 °F,-0.9 °F,59%,30.36 in,10.0 mi,West,17.3 mph,  -,N/A,	 ,Scattered Clouds
5:51 PM,10.0 °F,-0.9 °F,-0.0 °F,64%,30.38 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
6:51 PM,10.0 °F,-0.9 °F,1.0 °F,67%,30.40 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
7:51 PM,9.0 °F,-6.6 °F,-2.0 °F,61%,30.42 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Mostly Cloudy
8:51 PM,7.0 °F,-9.1 °F,-6.0 °F,55%,30.45 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Scattered Clouds
9:51 PM,5.0 °F,-12.3 °F,-8.0 °F,55%,30.47 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Partly Cloudy
10:51 PM,3.9 °F,-12.2 °F,-9.0 °F,55%,30.47 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
11:51 PM,3.0 °F,-14.8 °F,-9.0 °F,57%,30.48 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Scattered Clouds
