Time (CDT),Temp.,Heat Index,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,73.9 °F,  -,63.0 °F,68%,29.91 in,10.0 mi,South,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1:51 AM,73.0 °F,  -,61.0 °F,66%,29.91 in,10.0 mi,SSE,5.8 mph,  -,N/A,	 ,Scattered Clouds
2:51 AM,73.0 °F,  -,60.1 °F,64%,29.89 in,10.0 mi,SW,3.5 mph,  -,N/A,	 ,Mostly Cloudy
3:51 AM,71.1 °F,  -,60.1 °F,68%,29.88 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Mostly Cloudy
4:51 AM,71.1 °F,  -,60.1 °F,68%,29.90 in,10.0 mi,SSE,5.8 mph,  -,N/A,	 ,Scattered Clouds
5:51 AM,71.1 °F,  -,61.0 °F,70%,29.91 in,10.0 mi,SSE,5.8 mph,  -,N/A,	 ,Scattered Clouds
6:51 AM,73.0 °F,  -,63.0 °F,71%,29.92 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Scattered Clouds
7:51 AM,79.0 °F,  -,66.0 °F,64%,29.91 in,10.0 mi,SSW,11.5 mph,  -,N/A,	 ,Scattered Clouds
8:51 AM,82.0 °F,84.9 °F,68.0 °F,62%,29.91 in,10.0 mi,SSW,10.4 mph,  -,N/A,	 ,Scattered Clouds
9:51 AM,84.0 °F,87.8 °F,69.1 °F,61%,29.89 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Scattered Clouds
10:51 AM,87.1 °F,91.3 °F,69.1 °F,55%,29.88 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Mostly Cloudy
11:51 AM,89.1 °F,94.1 °F,70.0 °F,53%,29.87 in,10.0 mi,SSW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
12:51 PM,90.0 °F,95.4 °F,70.0 °F,52%,29.85 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1:51 PM,91.9 °F,96.9 °F,69.1 °F,47%,29.82 in,10.0 mi,South,12.7 mph,23.0 mph,N/A,	 ,Mostly Cloudy
2:29 PM,89.1 °F,92.9 °F,68.0 °F,50%,29.81 in,9.0 mi,South,13.8 mph,24.2 mph,N/A,Thunderstorm,Mostly Cloudy
2:51 PM,88.0 °F,92.1 °F,69.1 °F,53%,29.78 in,9.0 mi,South,18.4 mph,24.2 mph,N/A,Thunderstorm,Overcast
3:06 PM,88.0 °F,92.1 °F,69.1 °F,53%,29.79 in,8.0 mi,South,10.4 mph,  -,N/A,	 ,Overcast
