Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,30.9 °F,23.5 °F,19.0 °F,61%,30.58 in,9.0 mi,South,8.1 mph,  -,0.00 in,Snow,Light Snow
1:22 AM,30.0 °F,21.7 °F,21.9 °F,72%,30.56 in,3.0 mi,South,9.2 mph,  -,0.00 in,Snow,Light Snow
1:29 AM,28.9 °F,21.9 °F,23.0 °F,78%,30.56 in,2.0 mi,South,6.9 mph,  -,0.00 in,Snow,Light Snow
1:44 AM,28.9 °F,22.8 °F,24.1 °F,82%,30.55 in,2.5 mi,South,5.8 mph,  -,0.00 in,Snow,Light Snow
1:51 AM,28.9 °F,21.9 °F,24.1 °F,82%,30.58 in,2.5 mi,South,6.9 mph,  -,0.00 in,Snow,Light Snow
2:07 AM,28.9 °F,21.1 °F,24.1 °F,82%,30.54 in,3.0 mi,South,8.1 mph,  -,0.01 in,Snow,Light Snow
2:51 AM,28.0 °F,21.7 °F,24.1 °F,85%,30.55 in,4.0 mi,SE,5.8 mph,  -,0.01 in,Snow,Light Snow
3:00 AM,28.0 °F,21.7 °F,24.1 °F,85%,30.52 in,6.0 mi,SE,5.8 mph,  -,0.00 in,Snow,Light Snow
3:51 AM,28.9 °F,21.1 °F,25.0 °F,85%,30.54 in,6.0 mi,SE,8.1 mph,  -,0.00 in,	 ,Overcast
4:51 AM,30.0 °F,21.7 °F,25.0 °F,82%,30.53 in,7.0 mi,ESE,9.2 mph,  -,0.00 in,Snow,Light Snow
5:46 AM,30.2 °F,22.6 °F,26.6 °F,86%,30.51 in,9.0 mi,SE,8.1 mph,  -,0.00 in,	 ,Overcast
5:51 AM,30.9 °F,22.2 °F,26.1 °F,82%,30.53 in,9.0 mi,SE,10.4 mph,  -,0.00 in,	 ,Overcast
6:51 AM,30.9 °F,21.7 °F,26.1 °F,82%,30.54 in,7.0 mi,ESE,11.5 mph,  -,N/A,	 ,Overcast
7:47 AM,32.0 °F,22.5 °F,26.6 °F,80%,30.52 in,6.0 mi,SSE,12.7 mph,  -,N/A,	 ,Haze
7:51 AM,32.0 °F,22.1 °F,26.1 °F,79%,30.55 in,6.0 mi,SE,13.8 mph,  -,N/A,	 ,Haze
8:36 AM,32.0 °F,22.5 °F,26.1 °F,79%,30.53 in,10.0 mi,SE,12.7 mph,  -,N/A,	 ,Mostly Cloudy
8:51 AM,34.0 °F,24.2 °F,26.1 °F,73%,30.56 in,10.0 mi,SE,15.0 mph,  -,N/A,	 ,Mostly Cloudy
9:51 AM,36.0 °F,27.1 °F,27.0 °F,70%,30.54 in,10.0 mi,SE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
10:51 AM,39.0 °F,31.0 °F,26.1 °F,60%,30.53 in,10.0 mi,East,13.8 mph,  -,N/A,	 ,Scattered Clouds
11:51 AM,39.0 °F,29.9 °F,27.0 °F,62%,30.50 in,10.0 mi,East,17.3 mph,21.9 mph,N/A,	 ,Scattered Clouds
12:51 PM,39.9 °F,31.4 °F,27.0 °F,60%,30.48 in,10.0 mi,ESE,16.1 mph,  -,N/A,	 ,Mostly Cloudy
1:51 PM,41.0 °F,32.2 °F,27.0 °F,57%,30.45 in,10.0 mi,ESE,18.4 mph,24.2 mph,N/A,	 ,Mostly Cloudy
2:51 PM,42.1 °F,33.6 °F,27.0 °F,55%,30.45 in,10.0 mi,ESE,18.4 mph,  -,N/A,	 ,Mostly Cloudy
3:51 PM,39.9 °F,30.2 °F,27.0 °F,60%,30.44 in,10.0 mi,ESE,20.7 mph,  -,N/A,	 ,Mostly Cloudy
4:51 PM,37.9 °F,27.9 °F,27.0 °F,65%,30.44 in,10.0 mi,ESE,19.6 mph,  -,N/A,	 ,Partly Cloudy
5:51 PM,37.0 °F,26.7 °F,26.1 °F,65%,30.43 in,10.0 mi,ESE,19.6 mph,  -,N/A,	 ,Scattered Clouds
6:51 PM,36.0 °F,26.0 °F,26.1 °F,67%,30.43 in,10.0 mi,ESE,17.3 mph,26.5 mph,N/A,	 ,Partly Cloudy
7:51 PM,35.1 °F,23.5 °F,25.0 °F,67%,30.42 in,10.0 mi,ESE,21.9 mph,  -,N/A,	 ,Clear
8:51 PM,34.0 °F,23.0 °F,25.0 °F,70%,30.41 in,10.0 mi,SE,18.4 mph,  -,N/A,	 ,Mostly Cloudy
9:51 PM,34.0 °F,23.8 °F,25.0 °F,70%,30.41 in,10.0 mi,ESE,16.1 mph,  -,N/A,	 ,Scattered Clouds
10:51 PM,33.1 °F,23.9 °F,25.0 °F,72%,30.39 in,10.0 mi,SE,12.7 mph,  -,N/A,	 ,Scattered Clouds
11:51 PM,33.1 °F,22.6 °F,25.0 °F,72%,30.37 in,10.0 mi,SE,16.1 mph,  -,N/A,	 ,Partly Cloudy
