Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,1.0 °F,-10.3 °F,-6.0 °F,72%,30.74 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1:51 AM,1.9 °F,-9.2 °F,-5.1 °F,72%,30.74 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Overcast
2:51 AM,1.9 °F,-9.2 °F,-6.0 °F,69%,30.75 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Overcast
3:51 AM,1.9 °F,-5.6 °F,-6.0 °F,69%,30.74 in,10.0 mi,NW,3.5 mph,  -,N/A,	 ,Overcast
4:51 AM,3.9 °F,  -,-5.1 °F,66%,30.70 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
5:51 AM,5.0 °F,  -,-4.0 °F,66%,30.69 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
6:51 AM,5.0 °F,  -,-4.0 °F,66%,30.67 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
7:51 AM,7.0 °F,-3.3 °F,-2.9 °F,64%,30.66 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
8:51 AM,7.0 °F,-1.7 °F,-4.0 °F,61%,30.65 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Mostly Cloudy
9:51 AM,12.0 °F,-0.4 °F,-0.9 °F,56%,30.65 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Overcast
10:51 AM,12.9 °F,-0.2 °F,-0.0 °F,56%,30.64 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Overcast
11:51 AM,14.0 °F,-0.8 °F,-0.0 °F,54%,30.60 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Overcast
12:51 PM,14.0 °F,-1.4 °F,-0.0 °F,54%,30.55 in,10.0 mi,South,15.0 mph,  -,0.00 in,	 ,Overcast
1:51 PM,12.9 °F,0.7 °F,3.0 °F,65%,30.53 in,6.0 mi,South,9.2 mph,  -,0.00 in,Snow,Light Snow
2:14 PM,12.9 °F,1.6 °F,3.0 °F,65%,30.47 in,3.0 mi,SSW,8.1 mph,  -,0.00 in,Snow,Light Snow
2:18 PM,12.9 °F,1.6 °F,3.9 °F,67%,30.47 in,1.5 mi,South,8.1 mph,  -,0.00 in,Snow,Light Snow
