Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,19.9 °F,5.7 °F,1.9 °F,46%,30.48 in,10.0 mi,North,16.1 mph,  -,N/A,	 ,Partly Cloudy
1:51 AM,19.0 °F,6.1 °F,1.9 °F,47%,30.51 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Partly Cloudy
2:51 AM,19.0 °F,5.6 °F,1.9 °F,47%,30.53 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Partly Cloudy
4:51 AM,18.0 °F,4.8 °F,3.9 °F,54%,30.57 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Partly Cloudy
5:19 AM,18.0 °F,4.2 °F,5.0 °F,57%,30.55 in,9.0 mi,North,13.8 mph,  -,0.00 in,Snow,Light Snow
5:51 AM,18.0 °F,4.8 °F,5.0 °F,57%,30.59 in,10.0 mi,North,12.7 mph,  -,0.00 in,Snow,Light Snow
6:51 AM,19.0 °F,6.1 °F,7.0 °F,59%,30.60 in,10.0 mi,NNW,12.7 mph,  -,0.00 in,	 ,Mostly Cloudy
7:51 AM,21.0 °F,7.6 °F,10.0 °F,63%,30.62 in,10.0 mi,NNW,15.0 mph,  -,0.00 in,	 ,Overcast
8:51 AM,21.9 °F,10.4 °F,10.9 °F,63%,30.62 in,10.0 mi,North,11.5 mph,  -,0.00 in,	 ,Mostly Cloudy
9:51 AM,27.0 °F,16.7 °F,14.0 °F,58%,30.61 in,9.0 mi,North,11.5 mph,  -,0.00 in,Snow,Light Snow
10:22 AM,26.1 °F,17.6 °F,15.1 °F,63%,30.60 in,1.0 mi,NE,8.1 mph,  -,0.00 in,Snow,Light Snow
10:30 AM,26.1 °F,21.9 °F,16.0 °F,66%,30.60 in,1.0 mi,NE,3.5 mph,  -,0.00 in,Snow,Light Snow
10:42 AM,26.1 °F,21.9 °F,17.1 °F,69%,30.60 in,5.0 mi,ESE,3.5 mph,  -,0.00 in,Snow,Light Snow
10:51 AM,26.1 °F,21.9 °F,18.0 °F,71%,30.63 in,7.0 mi,Variable,3.5 mph,  -,0.00 in,Snow,Light Snow
11:51 AM,27.0 °F,  -,19.0 °F,72%,30.61 in,3.0 mi,Calm,Calm,  -,0.00 in,Snow,Light Snow
12:30 PM,27.0 °F,  -,19.9 °F,75%,30.58 in,6.0 mi,Calm,Calm,  -,0.00 in,Snow,Light Snow
12:37 PM,27.0 °F,  -,19.9 °F,75%,30.57 in,9.0 mi,Calm,Calm,  -,0.00 in,Snow,Light Snow
12:51 PM,27.0 °F,  -,19.9 °F,75%,30.60 in,10.0 mi,Calm,Calm,  -,0.00 in,Snow,Light Snow
1:51 PM,27.0 °F,21.6 °F,19.0 °F,72%,30.58 in,10.0 mi,SSW,4.6 mph,  -,0.00 in,Snow,Light Snow
2:00 PM,27.0 °F,23.0 °F,19.0 °F,72%,30.55 in,2.5 mi,SSW,3.5 mph,  -,0.00 in,Snow,Light Snow
2:06 PM,27.0 °F,  -,19.0 °F,72%,30.55 in,7.0 mi,Calm,Calm,  -,0.00 in,Snow,Light Snow
2:16 PM,27.0 °F,  -,19.0 °F,72%,30.54 in,8.0 mi,Calm,Calm,  -,0.00 in,Snow,Light Snow
2:51 PM,28.0 °F,  -,17.1 °F,63%,30.57 in,10.0 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
3:51 PM,28.9 °F,25.2 °F,17.1 °F,61%,30.58 in,10.0 mi,SSW,3.5 mph,  -,N/A,	 ,Overcast
4:51 PM,28.9 °F,25.2 °F,18.0 °F,64%,30.56 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Mostly Cloudy
5:51 PM,28.9 °F,23.9 °F,19.9 °F,69%,30.55 in,10.0 mi,SE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
6:51 PM,28.9 °F,25.2 °F,19.0 °F,67%,30.54 in,10.0 mi,ESE,3.5 mph,  -,N/A,	 ,Mostly Cloudy
7:51 PM,27.0 °F,21.6 °F,19.9 °F,75%,30.54 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Mostly Cloudy
8:51 PM,28.0 °F,19.3 °F,16.0 °F,61%,30.55 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
9:51 PM,28.0 °F,19.3 °F,12.0 °F,51%,30.53 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
10:51 PM,28.0 °F,18.6 °F,12.0 °F,51%,30.52 in,10.0 mi,SE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
11:51 PM,27.0 °F,16.1 °F,12.9 °F,56%,30.51 in,10.0 mi,SSE,12.7 mph,  -,N/A,	 ,Mostly Cloudy
