Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,60.1 °F,53.1 °F,78%,30.12 in,7.0 mi,East,15.0 mph,21.9 mph,0.00 in,	 ,Light Drizzle
1:20 AM,57.9 °F,55.0 °F,90%,30.12 in,7.0 mi,East,12.7 mph,  -,0.00 in,	 ,Light Drizzle
1:52 AM,57.9 °F,55.0 °F,90%,30.10 in,4.0 mi,East,13.8 mph,  -,0.00 in,	 ,Light Drizzle
2:19 AM,57.9 °F,55.0 °F,90%,30.10 in,2.5 mi,East,10.4 mph,21.9 mph,0.00 in,	 ,Light Drizzle
2:30 AM,57.9 °F,55.0 °F,90%,30.10 in,2.5 mi,East,15.0 mph,  -,0.00 in,	 ,Light Drizzle
2:48 AM,57.2 °F,55.4 °F,94%,30.09 in,4.0 mi,ESE,10.4 mph,19.6 mph,0.00 in,	 ,Light Drizzle
2:52 AM,57.9 °F,55.0 °F,90%,30.09 in,4.0 mi,East,16.1 mph,19.6 mph,0.00 in,	 ,Light Drizzle
3:01 AM,57.9 °F,55.0 °F,90%,30.10 in,0.5 mi,East,11.5 mph,  -,0.00 in,	 ,Light Drizzle
3:26 AM,57.9 °F,55.0 °F,90%,30.11 in,6.0 mi,East,11.5 mph,  -,0.00 in,	 ,Light Drizzle
3:52 AM,57.0 °F,55.0 °F,93%,30.08 in,4.0 mi,East,13.8 mph,  -,0.00 in,	 ,Light Drizzle
4:48 AM,57.2 °F,53.6 °F,88%,30.05 in,1.5 mi,East,13.8 mph,  -,0.00 in,	 ,Light Drizzle
4:52 AM,57.0 °F,54.0 °F,89%,30.05 in,1.5 mi,East,13.8 mph,  -,0.00 in,	 ,Light Drizzle
5:52 AM,55.9 °F,54.0 °F,93%,30.06 in,1.5 mi,ESE,11.5 mph,  -,0.00 in,	 ,Light Drizzle
6:52 AM,55.9 °F,54.0 °F,93%,30.04 in,1.5 mi,ESE,12.7 mph,23.0 mph,0.00 in,Rain,Light Rain
7:23 AM,55.9 °F,54.0 °F,93%,30.04 in,0.5 mi,ESE,12.7 mph,  -,0.00 in,	 ,Light Drizzle
7:52 AM,57.0 °F,54.0 °F,89%,30.04 in,0.5 mi,East,11.5 mph,  -,0.00 in,	 ,Light Drizzle
8:52 AM,57.0 °F,55.0 °F,93%,30.05 in,0.5 mi,ESE,10.4 mph,17.3 mph,0.02 in,Rain,Light Rain
9:52 AM,59.0 °F,57.0 °F,93%,30.04 in,0.5 mi,East,12.7 mph,  -,0.02 in,Rain,Light Rain
10:52 AM,62.1 °F,60.1 °F,93%,30.01 in,0.5 mi,ESE,12.7 mph,19.6 mph,0.01 in,Rain,Light Rain
11:52 AM,64.0 °F,62.1 °F,93%,29.99 in,0.5 mi,SSE,10.4 mph,  -,0.02 in,Rain,Light Rain
12:17 PM,66.0 °F,64.0 °F,93%,30.00 in,1.5 mi,SE,10.4 mph,  -,0.03 in,	 ,Overcast
12:49 PM,69.8 °F,64.4 °F,83%,29.99 in,7.0 mi,SE,12.7 mph,26.5 mph,0.03 in,	 ,Overcast
12:52 PM,69.1 °F,64.9 °F,87%,29.97 in,7.0 mi,SSE,15.0 mph,26.5 mph,0.03 in,	 ,Overcast
1:52 PM,70.0 °F,66.0 °F,87%,29.94 in,9.0 mi,SSE,13.8 mph,26.5 mph,N/A,	 ,Overcast
2:34 PM,71.1 °F,66.0 °F,84%,29.95 in,10.0 mi,SE,12.7 mph,21.9 mph,N/A,	 ,Overcast
2:52 PM,71.1 °F,66.0 °F,84%,29.93 in,10.0 mi,SE,11.5 mph,  -,N/A,	 ,Overcast
3:37 PM,71.1 °F,66.0 °F,84%,29.94 in,10.0 mi,SE,8.1 mph,  -,N/A,	 ,Overcast
3:52 PM,71.1 °F,66.0 °F,84%,29.94 in,10.0 mi,SE,8.1 mph,  -,N/A,	 ,Overcast
