Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,66.9 °F,64.9 °F,93%,29.92 in,1.5 mi,SE,4.6 mph,  -,N/A,	 ,Overcast
1:52 AM,66.9 °F,64.9 °F,93%,29.91 in,1.5 mi,ESE,5.8 mph,  -,0.01 in,	 ,Overcast
2:52 AM,66.9 °F,64.9 °F,93%,29.88 in,1.5 mi,SE,4.6 mph,  -,0.03 in,Rain,Light Rain
3:52 AM,66.9 °F,64.9 °F,93%,29.86 in,1.5 mi,SE,4.6 mph,  -,0.01 in,Rain,Light Rain
4:49 AM,66.2 °F,64.4 °F,94%,29.87 in,1.5 mi,SE,8.1 mph,  -,0.12 in,Rain,Heavy Rain
4:52 AM,66.2 °F,64.4 °F,94%,29.86 in,1.5 mi,SE,6.9 mph,  -,N/A,Rain,Light Rain
5:52 AM,66.9 °F,64.0 °F,90%,29.83 in,1.5 mi,SE,8.1 mph,  -,0.05 in,Rain,Light Rain
6:52 AM,66.9 °F,64.0 °F,90%,29.83 in,1.5 mi,SSE,6.9 mph,  -,0.01 in,	 ,Overcast
7:38 AM,66.2 °F,64.4 °F,94%,29.86 in,0.8 mi,SSE,8.1 mph,  -,0.00 in,	 ,Overcast
7:52 AM,66.9 °F,64.0 °F,90%,29.84 in,0.8 mi,SSE,8.1 mph,  -,0.00 in,Rain,Light Rain
8:52 AM,68.0 °F,64.9 °F,90%,29.82 in,0.8 mi,SE,6.9 mph,  -,0.07 in,	 ,Overcast
9:04 AM,68.0 °F,64.4 °F,88%,29.82 in,2.0 mi,SE,10.4 mph,  -,N/A,	 ,Overcast
9:30 AM,69.8 °F,64.4 °F,83%,29.82 in,7.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
9:52 AM,69.8 °F,66.2 °F,88%,29.81 in,7.0 mi,SSE,10.4 mph,  -,N/A,	 ,Overcast
10:14 AM,69.8 °F,64.4 °F,83%,29.81 in,3.0 mi,SE,8.1 mph,  -,0.01 in,Rain,Light Rain
10:19 AM,68.0 °F,66.2 °F,94%,29.81 in,3.0 mi,SSE,10.4 mph,  -,0.02 in,Rain,Light Rain
10:52 AM,69.1 °F,66.0 °F,90%,29.80 in,2.5 mi,SSE,10.4 mph,  -,0.06 in,Rain,Rain
11:01 AM,69.8 °F,66.2 °F,88%,29.83 in,6.0 mi,SSE,11.5 mph,  -,0.01 in,Rain,Light Rain
11:25 AM,69.8 °F,66.2 °F,88%,29.83 in,6.0 mi,SSE,15.0 mph,23.0 mph,0.01 in,Rain,Light Rain
11:52 AM,69.1 °F,64.9 °F,87%,29.82 in,6.0 mi,South,15.0 mph,25.3 mph,0.01 in,Rain,Light Rain
12:03 PM,69.8 °F,64.4 °F,83%,29.83 in,6.0 mi,South,13.8 mph,24.2 mph,0.00 in,Rain,Light Rain
12:31 PM,68.0 °F,64.4 °F,88%,29.82 in,6.0 mi,South,13.8 mph,  -,0.00 in,Rain,Light Rain
12:52 PM,68.0 °F,64.4 °F,88%,29.82 in,6.0 mi,South,8.1 mph,  -,N/A,Rain,Light Rain
1:00 PM,68.0 °F,64.4 °F,88%,29.82 in,6.0 mi,SSE,8.1 mph,  -,0.01 in,Rain,Light Rain
1:13 PM,68.0 °F,64.4 °F,88%,29.81 in,4.0 mi,South,9.2 mph,  -,0.02 in,Rain,Light Rain
1:31 PM,68.0 °F,64.4 °F,88%,29.80 in,6.0 mi,South,8.1 mph,  -,0.04 in,Rain,Light Rain
1:52 PM,68.0 °F,64.9 °F,90%,29.78 in,8.0 mi,SSW,8.1 mph,  -,0.04 in,	 ,Mostly Cloudy
1:59 PM,68.0 °F,64.4 °F,88%,29.80 in,8.0 mi,SSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
2:08 PM,69.8 °F,64.4 °F,83%,29.80 in,8.0 mi,SSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
2:20 PM,68.0 °F,64.4 °F,88%,29.80 in,8.0 mi,SSW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
2:43 PM,68.0 °F,64.4 °F,88%,29.79 in,8.0 mi,South,9.2 mph,  -,0.00 in,Rain,Light Rain
2:52 PM,68.0 °F,64.9 °F,90%,29.77 in,10.0 mi,South,10.4 mph,17.3 mph,0.00 in,Rain,Light Rain
3:52 PM,68.0 °F,64.9 °F,90%,29.73 in,9.0 mi,South,12.7 mph,20.7 mph,0.04 in,Rain,Light Rain
4:14 PM,69.8 °F,64.4 °F,83%,29.74 in,10.0 mi,South,11.5 mph,18.4 mph,0.00 in,	 ,Overcast
4:52 PM,69.1 °F,64.9 °F,87%,29.72 in,10.0 mi,SSW,10.4 mph,  -,0.00 in,	 ,Mostly Cloudy
5:52 PM,69.1 °F,64.0 °F,84%,29.71 in,10.0 mi,SSW,12.7 mph,19.6 mph,N/A,	 ,Overcast
6:26 PM,69.8 °F,64.4 °F,83%,29.72 in,10.0 mi,SSW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
6:52 PM,71.1 °F,64.0 °F,78%,29.70 in,10.0 mi,SW,12.7 mph,20.7 mph,N/A,	 ,Mostly Cloudy
7:52 PM,69.1 °F,62.1 °F,78%,29.70 in,10.0 mi,SW,6.9 mph,18.4 mph,N/A,	 ,Mostly Cloudy
8:30 PM,68.0 °F,62.6 °F,83%,29.72 in,10.0 mi,SSW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
8:52 PM,68.0 °F,63.0 °F,84%,29.71 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
9:31 PM,68.0 °F,62.6 °F,83%,29.74 in,10.0 mi,SW,8.1 mph,  -,0.00 in,Rain,Light Rain
9:52 PM,66.9 °F,63.0 °F,87%,29.73 in,10.0 mi,West,8.1 mph,  -,0.01 in,Rain,Light Rain
10:27 PM,66.2 °F,64.4 °F,94%,29.76 in,2.0 mi,Variable,3.5 mph,  -,0.01 in,Rain,Heavy Rain
10:29 PM,66.2 °F,64.4 °F,94%,29.76 in,1.0 mi,NW,8.1 mph,  -,0.02 in,Rain,Heavy Rain
10:35 PM,66.2 °F,64.4 °F,94%,29.77 in,6.0 mi,WNW,12.7 mph,17.3 mph,0.02 in,Rain,Light Rain
10:52 PM,68.0 °F,64.0 °F,87%,29.75 in,10.0 mi,WSW,9.2 mph,16.1 mph,0.02 in,	 ,Overcast
