Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:28 AM,46.9 °F,44.1 °F,90%,30.19 in,2.5 mi,East,17.3 mph,26.5 mph,0.02 in,Rain,Light Rain
12:40 AM,46.9 °F,44.1 °F,90%,30.19 in,3.0 mi,East,16.1 mph,  -,0.03 in,Rain,Light Rain
12:52 AM,46.9 °F,44.1 °F,90%,30.19 in,3.0 mi,East,19.6 mph,  -,0.04 in,Rain,Light Rain
1:52 AM,46.9 °F,44.1 °F,90%,30.19 in,3.0 mi,East,16.1 mph,  -,0.03 in,Rain,Light Rain
2:52 AM,46.9 °F,44.1 °F,90%,30.16 in,4.0 mi,East,19.6 mph,  -,0.01 in,Rain,Light Rain
3:52 AM,46.9 °F,44.1 °F,90%,30.14 in,4.0 mi,ENE,17.3 mph,  -,0.02 in,Rain,Light Rain
4:52 AM,46.9 °F,44.1 °F,90%,30.14 in,6.0 mi,East,15.0 mph,23.0 mph,0.01 in,Rain,Light Rain
5:52 AM,46.9 °F,44.1 °F,90%,30.14 in,5.0 mi,ENE,16.1 mph,  -,0.01 in,Rain,Light Rain
6:52 AM,46.9 °F,44.1 °F,90%,30.15 in,6.0 mi,East,15.0 mph,  -,0.00 in,Rain,Light Rain
7:09 AM,46.9 °F,44.1 °F,90%,30.14 in,2.5 mi,East,15.0 mph,  -,0.00 in,	 ,Light Drizzle
7:52 AM,46.9 °F,45.0 °F,93%,30.15 in,2.5 mi,ENE,16.1 mph,  -,0.00 in,	 ,Light Drizzle
8:52 AM,48.0 °F,45.0 °F,89%,30.16 in,2.0 mi,ENE,11.5 mph,  -,0.00 in,	 ,Light Drizzle
9:52 AM,48.9 °F,46.0 °F,90%,30.16 in,3.0 mi,ENE,13.8 mph,  -,0.01 in,	 ,Light Drizzle
10:52 AM,50.0 °F,46.0 °F,86%,30.17 in,3.0 mi,East,12.7 mph,  -,0.01 in,	 ,Light Drizzle
11:52 AM,50.0 °F,46.9 °F,89%,30.14 in,3.0 mi,East,13.8 mph,  -,0.00 in,	 ,Light Drizzle
12:11 PM,50.0 °F,46.9 °F,89%,30.13 in,2.0 mi,ENE,12.7 mph,  -,0.00 in,	 ,Light Drizzle
12:50 PM,50.0 °F,48.2 °F,94%,30.12 in,1.5 mi,NE,10.4 mph,  -,0.01 in,Rain,Light Rain
12:52 PM,50.0 °F,48.0 °F,93%,30.12 in,1.5 mi,ENE,11.5 mph,  -,0.01 in,Rain,Light Rain
1:10 PM,51.1 °F,48.0 °F,89%,30.11 in,2.0 mi,ENE,8.1 mph,  -,0.00 in,	 ,Light Drizzle
1:52 PM,50.0 °F,48.0 °F,93%,30.10 in,2.0 mi,East,11.5 mph,  -,0.00 in,	 ,Overcast
2:52 PM,51.1 °F,48.0 °F,89%,30.09 in,3.0 mi,ENE,11.5 mph,  -,0.00 in,	 ,Overcast
3:52 PM,51.1 °F,48.0 °F,89%,30.09 in,3.0 mi,ENE,11.5 mph,  -,0.01 in,	 ,Overcast
4:52 PM,51.1 °F,48.0 °F,89%,30.08 in,3.0 mi,NE,11.5 mph,  -,N/A,	 ,Overcast
5:52 PM,51.1 °F,48.0 °F,89%,30.08 in,1.5 mi,East,12.7 mph,  -,N/A,	 ,Overcast
6:52 PM,51.1 °F,48.9 °F,92%,30.11 in,1.5 mi,East,6.9 mph,  -,0.00 in,	 ,Light Drizzle
7:52 PM,51.1 °F,48.9 °F,92%,30.11 in,1.5 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
8:52 PM,52.0 °F,48.9 °F,89%,30.11 in,1.5 mi,ENE,6.9 mph,  -,0.02 in,Rain,Light Rain
9:48 PM,51.8 °F,50.0 °F,94%,30.11 in,2.0 mi,North,8.1 mph,  -,0.01 in,	 ,Light Drizzle
9:52 PM,52.0 °F,48.9 °F,89%,30.12 in,2.0 mi,North,5.8 mph,  -,0.01 in,	 ,Light Drizzle
10:17 PM,53.1 °F,48.9 °F,86%,30.11 in,8.0 mi,North,5.8 mph,  -,0.00 in,	 ,Mostly Cloudy
10:52 PM,52.0 °F,50.0 °F,93%,30.11 in,8.0 mi,North,4.6 mph,  -,0.00 in,	 ,Overcast
11:16 PM,52.0 °F,48.9 °F,89%,30.10 in,8.0 mi,NNW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
11:52 PM,52.0 °F,48.9 °F,89%,30.10 in,7.0 mi,North,4.6 mph,  -,N/A,	 ,Overcast
