Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,64.0 °F,54.0 °F,70%,30.20 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Overcast
1:36 AM,64.4 °F,53.6 °F,68%,30.20 in,10.0 mi,ESE,8.1 mph,  -,N/A,	 ,Overcast
1:47 AM,64.4 °F,53.6 °F,68%,30.20 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Overcast
1:52 AM,64.9 °F,54.0 °F,68%,30.19 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Overcast
2:05 AM,64.4 °F,53.6 °F,68%,30.20 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
2:52 AM,64.9 °F,55.9 °F,73%,30.17 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Overcast
3:18 AM,64.4 °F,57.2 °F,77%,30.16 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Overcast
3:46 AM,64.4 °F,59.0 °F,83%,30.16 in,10.0 mi,ESE,9.2 mph,  -,N/A,	 ,Overcast
3:52 AM,64.0 °F,59.0 °F,84%,30.15 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Overcast
4:52 AM,64.4 °F,60.8 °F,88%,30.16 in,8.0 mi,ESE,8.1 mph,  -,N/A,	 ,Overcast
5:52 AM,64.0 °F,61.0 °F,90%,30.14 in,6.0 mi,ESE,9.2 mph,  -,N/A,	 ,Overcast
6:39 AM,64.4 °F,60.8 °F,88%,30.17 in,3.0 mi,ESE,5.8 mph,  -,0.00 in,	 ,Light Drizzle
6:52 AM,64.0 °F,61.0 °F,90%,30.16 in,2.5 mi,ESE,5.8 mph,  -,0.00 in,	 ,Light Drizzle
7:24 AM,64.4 °F,60.8 °F,88%,30.18 in,1.0 mi,ESE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
7:52 AM,64.0 °F,62.1 °F,93%,30.17 in,1.0 mi,ESE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
8:52 AM,64.4 °F,62.6 °F,94%,30.20 in,1.0 mi,ESE,9.2 mph,  -,N/A,	 ,Light Drizzle
9:52 AM,64.9 °F,62.1 °F,90%,30.19 in,1.0 mi,ESE,8.1 mph,  -,0.00 in,	 ,Light Drizzle
10:52 AM,66.0 °F,63.0 °F,90%,30.19 in,1.0 mi,ESE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
11:52 AM,66.0 °F,63.0 °F,90%,30.18 in,1.0 mi,SE,6.9 mph,  -,0.00 in,Rain,Light Rain
12:35 PM,66.2 °F,64.4 °F,94%,30.18 in,2.5 mi,SE,4.6 mph,  -,0.00 in,	 ,Overcast
12:52 PM,69.1 °F,64.9 °F,87%,30.16 in,7.0 mi,SE,6.9 mph,  -,0.00 in,	 ,Overcast
1:19 PM,69.8 °F,64.4 °F,83%,30.17 in,9.0 mi,SE,8.1 mph,  -,N/A,	 ,Overcast
1:52 PM,71.1 °F,64.9 °F,81%,30.14 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Overcast
2:12 PM,69.8 °F,64.4 °F,83%,30.15 in,8.0 mi,SE,6.9 mph,  -,0.00 in,Rain,Light Rain
2:22 PM,69.8 °F,64.4 °F,83%,30.15 in,6.0 mi,SE,8.1 mph,  -,0.01 in,Rain,Light Rain
2:37 PM,69.8 °F,64.4 °F,83%,30.15 in,8.0 mi,SSE,6.9 mph,  -,0.01 in,Rain,Light Rain
2:52 PM,71.1 °F,66.9 °F,87%,30.12 in,8.0 mi,SE,5.8 mph,  -,0.02 in,Rain,Light Rain
3:36 PM,71.6 °F,66.2 °F,83%,30.11 in,10.0 mi,Variable,5.8 mph,  -,0.00 in,	 ,Mostly Cloudy
3:52 PM,73.0 °F,66.0 °F,79%,30.09 in,10.0 mi,SSE,10.4 mph,  -,0.00 in,	 ,Mostly Cloudy
4:11 PM,73.4 °F,64.4 °F,73%,30.10 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Mostly Cloudy
4:52 PM,73.9 °F,64.0 °F,71%,30.07 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Overcast
5:52 PM,73.9 °F,66.0 °F,76%,30.06 in,10.0 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
6:52 PM,72.0 °F,64.9 °F,78%,30.07 in,7.0 mi,South,15.0 mph,20.7 mph,0.00 in,Rain,Light Rain
7:00 PM,69.8 °F,64.4 °F,83%,30.09 in,2.0 mi,SSE,5.8 mph,20.7 mph,0.05 in,Rain,Heavy Rain
7:04 PM,69.8 °F,64.4 °F,83%,30.09 in,4.0 mi,SE,4.6 mph,  -,0.06 in,Rain,Rain
7:52 PM,69.1 °F,64.9 °F,87%,30.07 in,10.0 mi,SE,3.5 mph,  -,0.06 in,	 ,Overcast
8:52 PM,69.1 °F,66.0 °F,90%,30.08 in,5.0 mi,SE,5.8 mph,  -,0.01 in,Rain,Rain
8:55 PM,69.8 °F,66.2 °F,88%,30.10 in,2.0 mi,SE,6.9 mph,  -,0.05 in,Rain,Heavy Rain
9:05 PM,68.0 °F,64.4 °F,88%,30.10 in,6.0 mi,SE,4.6 mph,  -,0.10 in,Rain,Light Rain
