Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,57.0 °F,54.0 °F,89%,30.02 in,10.0 mi,East,9.2 mph,  -,0.01 in,Rain,Light Rain
1:20 AM,57.0 °F,54.0 °F,89%,30.01 in,9.0 mi,East,11.5 mph,  -,0.00 in,Rain,Light Rain
1:52 AM,57.9 °F,55.0 °F,90%,30.00 in,7.0 mi,NE,10.4 mph,  -,0.01 in,Rain,Light Rain
1:14 AM,59.0 °F,55.9 °F,90%,29.99 in,4.0 mi,ENE,10.4 mph,  -,0.03 in,Rain,Light Rain
1:48 AM,57.2 °F,55.4 °F,94%,29.99 in,2.0 mi,ENE,11.5 mph,18.4 mph,0.10 in,Rain,Heavy Rain
1:52 AM,57.9 °F,55.9 °F,93%,29.98 in,2.0 mi,ENE,9.2 mph,  -,0.13 in,Rain,Heavy Rain
2:52 AM,57.0 °F,55.0 °F,93%,30.00 in,2.5 mi,North,11.5 mph,  -,0.32 in,Rain,Heavy Rain
3:19 AM,57.0 °F,55.0 °F,93%,30.00 in,6.0 mi,North,10.4 mph,  -,0.08 in,Rain,Light Rain
3:52 AM,57.0 °F,55.0 °F,93%,29.99 in,3.0 mi,North,8.1 mph,  -,0.10 in,Rain,Light Rain
4:52 AM,57.9 °F,55.9 °F,93%,29.97 in,5.0 mi,East,12.7 mph,  -,0.01 in,Rain,Light Rain
5:16 AM,57.9 °F,55.9 °F,93%,29.96 in,6.0 mi,East,13.8 mph,  -,0.00 in,	 ,Overcast
5:52 AM,57.9 °F,55.9 °F,93%,29.95 in,6.0 mi,East,12.7 mph,  -,0.00 in,	 ,Overcast
6:20 AM,59.0 °F,55.9 °F,90%,29.96 in,6.0 mi,ESE,11.5 mph,  -,N/A,	 ,Overcast
6:52 AM,59.0 °F,55.9 °F,90%,29.94 in,6.0 mi,East,8.1 mph,  -,N/A,	 ,Overcast
7:07 AM,59.0 °F,55.9 °F,90%,29.96 in,1.2 mi,ESE,9.2 mph,  -,N/A,	 ,Overcast
7:35 AM,59.0 °F,57.0 °F,93%,29.99 in,0.8 mi,ENE,10.4 mph,  -,N/A,	 ,Overcast
7:52 AM,59.0 °F,57.0 °F,93%,29.99 in,0.8 mi,NE,10.4 mph,  -,N/A,	 ,Overcast
8:52 AM,61.0 °F,57.9 °F,90%,30.03 in,2.0 mi,North,10.4 mph,  -,N/A,	 ,Overcast
9:45 AM,62.1 °F,59.0 °F,90%,30.03 in,1.2 mi,NE,9.2 mph,  -,0.00 in,	 ,Light Drizzle
9:52 AM,62.1 °F,59.0 °F,90%,30.02 in,1.2 mi,NE,9.2 mph,  -,0.00 in,	 ,Light Drizzle
10:52 AM,63.0 °F,60.1 °F,90%,30.01 in,3.0 mi,East,6.9 mph,  -,0.00 in,	 ,Overcast
11:52 AM,64.0 °F,60.1 °F,87%,30.01 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Overcast
12:52 PM,64.0 °F,61.0 °F,90%,29.99 in,7.0 mi,East,8.1 mph,  -,0.00 in,Rain,Light Rain
1:52 PM,64.9 °F,61.0 °F,87%,29.97 in,6.0 mi,ENE,8.1 mph,  -,0.00 in,Rain,Light Rain
2:52 PM,64.9 °F,62.1 °F,90%,29.99 in,7.0 mi,ENE,3.5 mph,  -,0.00 in,Rain,Light Rain
3:52 PM,64.9 °F,62.1 °F,90%,30.00 in,6.0 mi,NNE,6.9 mph,  -,0.02 in,Rain,Light Rain
4:23 PM,64.9 °F,62.1 °F,90%,30.02 in,2.0 mi,ESE,4.6 mph,  -,0.02 in,Rain,Light Rain
4:52 PM,64.0 °F,62.1 °F,93%,30.01 in,2.0 mi,ENE,8.1 mph,  -,0.04 in,Rain,Light Rain
5:52 PM,64.0 °F,61.0 °F,90%,29.99 in,2.0 mi,ENE,9.2 mph,  -,0.04 in,Rain,Light Rain
6:52 PM,64.0 °F,61.0 °F,90%,30.03 in,2.0 mi,NE,8.1 mph,  -,0.06 in,Rain,Light Rain
7:28 PM,63.0 °F,61.0 °F,93%,30.03 in,2.0 mi,NE,8.1 mph,  -,0.04 in,Rain,Light Rain
7:52 PM,64.0 °F,61.0 °F,90%,30.02 in,2.0 mi,East,9.2 mph,  -,0.04 in,Rain,Light Rain
8:49 PM,62.6 °F,60.8 °F,94%,30.03 in,2.0 mi,East,9.2 mph,  -,0.05 in,Rain,Light Rain
8:52 PM,63.0 °F,61.0 °F,93%,30.02 in,2.0 mi,East,8.1 mph,  -,0.05 in,Rain,Light Rain
9:52 PM,63.0 °F,61.0 °F,93%,29.99 in,2.0 mi,East,12.7 mph,  -,0.01 in,Rain,Light Rain
10:32 PM,63.0 °F,61.0 °F,93%,30.00 in,2.0 mi,ENE,12.7 mph,  -,0.01 in,Rain,Light Rain
10:52 PM,63.0 °F,61.0 °F,93%,29.99 in,2.0 mi,East,10.4 mph,  -,0.02 in,Rain,Light Rain
