Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,66.9 °F,50.0 °F,54%,30.09 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1:52 AM,63.0 °F,51.1 °F,65%,30.09 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Mostly Cloudy
2:52 AM,62.1 °F,51.1 °F,67%,30.09 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
3:52 AM,61.0 °F,51.1 °F,70%,30.09 in,9.0 mi,ESE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
4:52 AM,60.1 °F,53.1 °F,78%,30.11 in,9.0 mi,SE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
5:52 AM,60.1 °F,54.0 °F,80%,30.12 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Overcast
6:33 AM,59.0 °F,53.6 °F,82%,30.16 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Overcast
6:52 AM,59.0 °F,54.0 °F,83%,30.15 in,10.0 mi,SE,5.8 mph,  -,N/A,	 ,Overcast
7:37 AM,60.8 °F,55.4 °F,82%,30.19 in,10.0 mi,SE,5.8 mph,  -,N/A,	 ,Overcast
7:52 AM,60.1 °F,55.0 °F,83%,30.18 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Overcast
8:52 AM,60.1 °F,55.9 °F,86%,30.19 in,8.0 mi,SE,5.8 mph,  -,N/A,	 ,Overcast
9:52 AM,61.0 °F,55.9 °F,83%,30.21 in,6.0 mi,SE,8.1 mph,  -,N/A,	 ,Haze
10:52 AM,62.1 °F,57.0 °F,84%,30.23 in,6.0 mi,SE,6.9 mph,  -,N/A,	 ,Haze
11:52 AM,64.0 °F,57.9 °F,80%,30.22 in,6.0 mi,SE,6.9 mph,  -,N/A,	 ,Haze
12:06 PM,64.4 °F,57.2 °F,77%,30.23 in,6.0 mi,SE,8.1 mph,  -,N/A,	 ,Haze
12:52 PM,66.0 °F,59.0 °F,78%,30.21 in,6.0 mi,SSE,9.2 mph,  -,N/A,	 ,Haze
1:52 PM,68.0 °F,60.1 °F,76%,30.20 in,7.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
2:21 PM,69.8 °F,60.8 °F,73%,30.20 in,8.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
2:52 PM,72.0 °F,61.0 °F,68%,30.17 in,9.0 mi,South,8.1 mph,  -,N/A,	 ,Mostly Cloudy
3:52 PM,75.0 °F,59.0 °F,57%,30.13 in,10.0 mi,Variable,6.9 mph,16.1 mph,N/A,	 ,Mostly Cloudy
4:52 PM,75.0 °F,57.0 °F,53%,30.10 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Mostly Cloudy
5:52 PM,73.9 °F,57.0 °F,55%,30.09 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Overcast
6:16 PM,73.4 °F,55.4 °F,53%,30.12 in,10.0 mi,SSW,5.8 mph,  -,N/A,Thunderstorm,Thunderstorm
6:52 PM,66.0 °F,57.0 °F,73%,30.14 in,3.0 mi,West,13.8 mph,  -,0.03 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
7:16 PM,66.2 °F,57.2 °F,73%,30.13 in,9.0 mi,NW,3.5 mph,  -,0.04 in,Rain,Light Rain
7:52 PM,63.0 °F,57.0 °F,81%,30.13 in,10.0 mi,NNW,12.7 mph,19.6 mph,0.04 in,Rain,Light Rain
8:52 PM,63.0 °F,57.0 °F,81%,30.14 in,10.0 mi,East,6.9 mph,  -,0.00 in,	 ,Overcast
9:52 PM,63.0 °F,57.9 °F,84%,30.14 in,10.0 mi,SE,4.6 mph,  -,N/A,	 ,Overcast
10:52 PM,64.0 °F,57.9 °F,80%,30.14 in,10.0 mi,SE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
11:52 PM,63.0 °F,57.9 °F,84%,30.14 in,10.0 mi,SE,3.5 mph,  -,N/A,	 ,Partly Cloudy
