Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,70.0 °F,60.1 °F,71%,30.09 in,10.0 mi,ENE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1:52 AM,70.0 °F,59.0 °F,68%,30.09 in,10.0 mi,NE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
2:52 AM,69.1 °F,59.0 °F,70%,30.09 in,10.0 mi,NE,6.9 mph,  -,N/A,	 ,Overcast
3:52 AM,69.1 °F,57.9 °F,68%,30.08 in,10.0 mi,NE,11.5 mph,  -,N/A,	 ,Overcast
4:52 AM,68.0 °F,57.0 °F,68%,30.08 in,10.0 mi,ENE,12.7 mph,  -,N/A,	 ,Overcast
5:52 AM,68.0 °F,55.9 °F,65%,30.08 in,10.0 mi,ENE,12.7 mph,  -,N/A,	 ,Overcast
6:52 AM,66.9 °F,55.9 °F,68%,30.09 in,10.0 mi,ENE,16.1 mph,  -,N/A,	 ,Overcast
7:52 AM,66.9 °F,55.9 °F,68%,30.10 in,10.0 mi,ENE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
8:52 AM,66.9 °F,55.9 °F,68%,30.12 in,10.0 mi,ENE,12.7 mph,  -,N/A,	 ,Mostly Cloudy
9:52 AM,68.0 °F,55.9 °F,65%,30.13 in,10.0 mi,ENE,16.1 mph,  -,N/A,	 ,Mostly Cloudy
10:52 AM,69.1 °F,53.1 °F,57%,30.14 in,10.0 mi,ENE,18.4 mph,23.0 mph,N/A,	 ,Mostly Cloudy
11:52 AM,71.1 °F,52.0 °F,51%,30.14 in,10.0 mi,ENE,12.7 mph,  -,N/A,	 ,Mostly Cloudy
12:52 PM,73.0 °F,52.0 °F,48%,30.13 in,10.0 mi,ENE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,72.0 °F,52.0 °F,49%,30.12 in,10.0 mi,NE,12.7 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,72.0 °F,52.0 °F,49%,30.10 in,10.0 mi,NE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
3:52 PM,72.0 °F,52.0 °F,49%,30.09 in,10.0 mi,NE,10.4 mph,  -,N/A,	 ,Overcast
4:52 PM,71.1 °F,53.1 °F,53%,30.08 in,10.0 mi,ENE,10.4 mph,  -,0.00 in,Rain,Light Rain
5:52 PM,68.0 °F,55.0 °F,63%,30.07 in,10.0 mi,East,8.1 mph,  -,0.00 in,Rain,Light Rain
6:52 PM,69.1 °F,54.0 °F,58%,30.07 in,10.0 mi,East,4.6 mph,  -,0.00 in,Rain,Light Rain
7:52 PM,64.9 °F,55.0 °F,70%,30.08 in,9.0 mi,East,13.8 mph,  -,0.02 in,Rain,Light Rain
8:52 PM,62.1 °F,57.0 °F,84%,30.08 in,9.0 mi,East,11.5 mph,  -,0.04 in,Rain,Light Rain
9:25 PM,60.8 °F,57.2 °F,88%,30.11 in,5.0 mi,East,10.4 mph,  -,0.01 in,Rain,Rain
9:44 PM,60.8 °F,57.2 °F,88%,30.11 in,2.5 mi,East,11.5 mph,  -,0.07 in,Rain,Heavy Rain
9:52 PM,60.1 °F,57.0 °F,90%,30.10 in,2.5 mi,East,12.7 mph,20.7 mph,0.13 in,Rain,Heavy Rain
10:01 PM,60.8 °F,57.2 °F,88%,30.10 in,4.0 mi,ENE,12.7 mph,  -,0.06 in,Rain,Rain
10:33 PM,60.8 °F,57.2 °F,88%,30.11 in,3.0 mi,East,9.2 mph,  -,0.17 in,Rain,Heavy Rain
10:52 PM,59.0 °F,57.0 °F,93%,30.09 in,3.0 mi,East,9.2 mph,  -,0.27 in,Rain,Rain
11:11 PM,59.0 °F,57.2 °F,94%,30.11 in,2.5 mi,ENE,6.9 mph,  -,0.07 in,Rain,Heavy Rain
11:41 PM,60.8 °F,57.2 °F,88%,30.10 in,5.0 mi,ENE,10.4 mph,  -,0.18 in,Rain,Light Rain
11:52 PM,60.1 °F,57.0 °F,90%,30.09 in,4.0 mi,ENE,9.2 mph,  -,0.18 in,Rain,Rain
