Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,66.0 °F,64.0 °F,93%,30.00 in,0.8 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
1:52 AM,66.9 °F,64.9 °F,93%,30.00 in,0.8 mi,East,5.8 mph,  -,0.00 in,	 ,Light Drizzle
2:52 AM,66.9 °F,64.9 °F,93%,29.99 in,0.8 mi,ENE,5.8 mph,  -,0.00 in,	 ,Overcast
2:58 AM,66.2 °F,64.4 °F,94%,30.00 in,0.8 mi,NE,5.8 mph,  -,N/A,	 ,Overcast
3:52 AM,66.9 °F,64.9 °F,93%,29.98 in,0.8 mi,NNE,4.6 mph,  -,0.00 in,	 ,Overcast
3:54 AM,66.2 °F,64.4 °F,94%,29.99 in,6.0 mi,NNE,5.8 mph,  -,N/A,	 ,Overcast
4:35 AM,66.2 °F,64.4 °F,94%,29.99 in,2.0 mi,NE,5.8 mph,  -,0.01 in,Rain,Light Rain
4:48 AM,66.2 °F,64.4 °F,94%,29.99 in,3.0 mi,NNE,5.8 mph,  -,0.02 in,Rain,Light Rain
4:52 AM,66.9 °F,64.9 °F,93%,29.97 in,3.0 mi,NE,6.9 mph,  -,0.02 in,Rain,Light Rain
4:57 AM,66.2 °F,64.4 °F,94%,29.99 in,2.0 mi,NNE,6.9 mph,  -,0.01 in,Rain,Rain
5:03 AM,66.2 °F,64.4 °F,94%,29.99 in,3.0 mi,NNE,5.8 mph,  -,0.02 in,Rain,Light Rain
5:52 AM,66.9 °F,64.9 °F,93%,29.98 in,3.0 mi,NE,3.5 mph,  -,0.04 in,Rain,Light Rain
6:52 AM,66.9 °F,64.9 °F,93%,29.99 in,2.5 mi,NNE,8.1 mph,  -,0.02 in,Rain,Rain
7:16 AM,66.2 °F,64.4 °F,94%,30.01 in,3.0 mi,ENE,6.9 mph,  -,0.03 in,Rain,Light Rain
7:22 AM,66.2 °F,64.4 °F,94%,30.01 in,1.5 mi,ENE,8.1 mph,  -,0.04 in,Rain,Light Rain
7:52 AM,66.9 °F,64.0 °F,90%,30.01 in,1.5 mi,ENE,6.9 mph,  -,0.10 in,Rain,Heavy Rain
8:49 AM,66.2 °F,64.4 °F,94%,30.03 in,2.0 mi,ENE,11.5 mph,  -,0.11 in,Rain,Light Rain
8:52 AM,66.9 °F,64.0 °F,90%,30.02 in,2.0 mi,East,11.5 mph,  -,0.11 in,Rain,Light Rain
9:20 AM,66.2 °F,64.4 °F,94%,30.05 in,2.0 mi,East,10.4 mph,  -,0.05 in,Rain,Light Rain
9:50 AM,66.2 °F,64.4 °F,94%,30.05 in,2.0 mi,ENE,10.4 mph,  -,0.07 in,Rain,Light Rain
9:52 AM,66.9 °F,64.0 °F,90%,30.04 in,2.0 mi,ENE,11.5 mph,  -,0.07 in,Rain,Light Rain
10:30 AM,66.2 °F,64.4 °F,94%,30.06 in,2.0 mi,ENE,9.2 mph,  -,0.02 in,Rain,Light Rain
10:52 AM,66.9 °F,64.0 °F,90%,30.05 in,2.0 mi,ENE,10.4 mph,  -,0.03 in,Rain,Light Rain
11:26 AM,66.2 °F,64.4 °F,94%,30.07 in,2.0 mi,ENE,13.8 mph,  -,0.04 in,Rain,Light Rain
11:49 AM,68.0 °F,64.4 °F,88%,30.07 in,1.5 mi,ENE,10.4 mph,  -,0.05 in,Rain,Rain
11:52 AM,68.0 °F,64.9 °F,90%,30.05 in,1.5 mi,ENE,11.5 mph,  -,0.06 in,Rain,Light Rain
12:07 PM,68.0 °F,64.4 °F,88%,30.06 in,2.0 mi,ENE,10.4 mph,  -,0.01 in,Rain,Light Rain
12:40 PM,69.8 °F,66.2 °F,88%,30.06 in,2.0 mi,East,9.2 mph,  -,0.03 in,Rain,Light Rain
12:52 PM,69.1 °F,66.0 °F,90%,30.05 in,1.5 mi,East,9.2 mph,  -,0.05 in,Rain,Light Rain
1:41 PM,69.8 °F,66.2 °F,88%,30.06 in,1.5 mi,East,10.4 mph,  -,0.07 in,Rain,Light Rain
1:52 PM,69.1 °F,66.0 °F,90%,30.04 in,1.5 mi,East,10.4 mph,  -,0.08 in,Rain,Light Rain
1:59 PM,69.8 °F,66.2 °F,88%,30.05 in,1.8 mi,East,9.2 mph,  -,0.00 in,Rain,Light Rain
2:52 PM,70.0 °F,66.9 °F,90%,30.03 in,3.0 mi,East,10.4 mph,  -,0.05 in,Rain,Light Rain
3:28 PM,69.8 °F,66.2 °F,88%,30.04 in,3.0 mi,East,15.0 mph,  -,0.02 in,Rain,Light Rain
3:37 PM,69.8 °F,66.2 °F,88%,30.04 in,2.0 mi,East,12.7 mph,  -,0.02 in,	 ,Light Drizzle
3:52 PM,69.1 °F,66.0 °F,90%,30.02 in,2.0 mi,East,6.9 mph,  -,0.02 in,Rain,Light Rain
4:10 PM,69.8 °F,66.2 °F,88%,30.04 in,3.0 mi,East,6.9 mph,  -,0.01 in,Rain,Light Rain
4:30 PM,69.8 °F,66.2 °F,88%,30.04 in,8.0 mi,East,5.8 mph,  -,0.01 in,	 ,Overcast
4:48 PM,69.8 °F,66.2 °F,88%,30.04 in,10.0 mi,East,11.5 mph,  -,0.01 in,	 ,Overcast
4:52 PM,70.0 °F,66.0 °F,87%,30.02 in,10.0 mi,ENE,9.2 mph,  -,0.01 in,	 ,Overcast
5:02 PM,69.8 °F,66.2 °F,88%,30.04 in,4.0 mi,ENE,9.2 mph,  -,0.00 in,Rain,Light Rain
5:05 PM,69.8 °F,66.2 °F,88%,30.04 in,2.5 mi,ENE,12.7 mph,  -,0.00 in,Rain,Light Rain
5:52 PM,69.1 °F,66.0 °F,90%,30.03 in,2.5 mi,East,8.1 mph,  -,0.06 in,Rain,Light Rain
6:52 PM,69.1 °F,66.0 °F,90%,30.03 in,8.0 mi,East,13.8 mph,  -,0.01 in,	 ,Overcast
7:52 PM,69.1 °F,64.9 °F,87%,30.04 in,10.0 mi,East,15.0 mph,  -,N/A,	 ,Overcast
8:52 PM,68.0 °F,66.0 °F,93%,30.06 in,8.0 mi,ENE,10.4 mph,  -,0.00 in,Rain,Light Rain
