Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,66.9 °F,64.0 °F,90%,30.05 in,8.0 mi,East,9.2 mph,  -,0.00 in,	 ,Light Drizzle
1:52 AM,66.9 °F,64.0 °F,90%,30.03 in,8.0 mi,East,10.4 mph,  -,0.00 in,	 ,Overcast
2:44 AM,66.2 °F,64.4 °F,94%,30.03 in,4.0 mi,East,9.2 mph,  -,0.00 in,	 ,Light Drizzle
2:52 AM,66.9 °F,64.0 °F,90%,30.02 in,5.0 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
3:49 AM,66.2 °F,64.4 °F,94%,30.02 in,1.0 mi,ENE,8.1 mph,  -,0.00 in,	 ,Light Drizzle
3:52 AM,66.9 °F,64.9 °F,93%,30.01 in,1.0 mi,ENE,8.1 mph,  -,0.00 in,	 ,Light Drizzle
4:52 AM,66.9 °F,64.9 °F,93%,30.00 in,1.0 mi,ENE,10.4 mph,  -,0.00 in,	 ,Light Drizzle
5:52 AM,66.9 °F,64.9 °F,93%,29.99 in,1.0 mi,East,9.2 mph,  -,0.00 in,	 ,Light Drizzle
6:52 AM,66.9 °F,64.9 °F,93%,30.01 in,1.0 mi,East,5.8 mph,  -,0.00 in,	 ,Light Drizzle
7:52 AM,66.9 °F,64.9 °F,93%,30.01 in,1.0 mi,ENE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
8:20 AM,66.2 °F,64.4 °F,94%,30.03 in,1.0 mi,East,9.2 mph,  -,0.00 in,	 ,Overcast
8:34 AM,68.0 °F,64.4 °F,88%,30.03 in,1.0 mi,East,10.4 mph,  -,0.00 in,	 ,Light Drizzle
8:47 AM,68.0 °F,66.2 °F,94%,30.03 in,1.5 mi,East,10.4 mph,  -,0.00 in,	 ,Light Drizzle
8:52 AM,68.0 °F,66.0 °F,93%,30.01 in,1.5 mi,East,9.2 mph,  -,0.00 in,	 ,Light Drizzle
9:16 AM,69.8 °F,66.2 °F,88%,30.04 in,1.5 mi,Variable,6.9 mph,  -,0.00 in,	 ,Light Drizzle
9:52 AM,69.1 °F,66.0 °F,90%,30.02 in,2.0 mi,East,10.4 mph,  -,0.00 in,	 ,Overcast
10:52 AM,70.0 °F,66.9 °F,90%,30.02 in,3.0 mi,East,11.5 mph,  -,N/A,	 ,Overcast
11:52 AM,71.1 °F,68.0 °F,90%,30.02 in,3.0 mi,ENE,8.1 mph,  -,0.00 in,	 ,Light Drizzle
11:58 AM,71.6 °F,68.0 °F,88%,30.03 in,1.8 mi,East,6.9 mph,  -,0.00 in,	 ,Light Drizzle
12:09 PM,71.6 °F,68.0 °F,88%,30.03 in,3.0 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
12:18 PM,71.6 °F,69.8 °F,94%,30.03 in,2.0 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
12:29 PM,71.6 °F,69.8 °F,94%,30.03 in,3.0 mi,East,8.1 mph,  -,0.00 in,	 ,Light Drizzle
12:52 PM,72.0 °F,69.1 °F,91%,30.01 in,3.0 mi,ENE,8.1 mph,  -,0.00 in,Rain,Light Rain
1:52 PM,73.9 °F,69.1 °F,85%,29.99 in,3.0 mi,ENE,8.1 mph,  -,0.00 in,	 ,Light Drizzle
2:10 PM,73.4 °F,69.8 °F,88%,30.01 in,3.0 mi,ENE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
2:15 PM,73.4 °F,69.8 °F,88%,30.00 in,3.0 mi,East,6.9 mph,  -,0.00 in,Rain,Light Rain
2:52 PM,73.0 °F,70.0 °F,90%,29.98 in,3.0 mi,East,3.5 mph,  -,0.00 in,Rain,Light Rain
3:21 PM,73.4 °F,69.8 °F,88%,29.99 in,3.0 mi,East,6.9 mph,  -,0.00 in,Rain,Light Rain
3:28 PM,73.4 °F,69.8 °F,88%,29.99 in,3.0 mi,East,8.1 mph,  -,0.00 in,	 ,Overcast
3:52 PM,73.9 °F,70.0 °F,87%,29.95 in,6.0 mi,East,10.4 mph,  -,0.01 in,Rain,Light Rain
4:01 PM,73.4 °F,69.8 °F,88%,29.96 in,6.0 mi,East,11.5 mph,  -,0.00 in,Rain,Light Rain
4:52 PM,73.9 °F,71.1 °F,91%,29.91 in,8.0 mi,East,12.7 mph,  -,0.02 in,Rain,Light Rain
5:06 PM,75.2 °F,71.6 °F,89%,29.93 in,9.0 mi,East,9.2 mph,17.3 mph,0.00 in,	 ,Overcast
5:52 PM,75.0 °F,70.0 °F,84%,29.91 in,10.0 mi,East,10.4 mph,  -,0.00 in,	 ,Overcast
6:52 PM,73.9 °F,70.0 °F,87%,29.93 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Overcast
7:52 PM,73.0 °F,70.0 °F,90%,29.93 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Overcast
8:52 PM,73.0 °F,70.0 °F,90%,29.93 in,9.0 mi,ENE,10.4 mph,  -,0.00 in,	 ,Light Drizzle
9:52 PM,73.0 °F,70.0 °F,90%,29.94 in,10.0 mi,East,11.5 mph,  -,0.00 in,	 ,Overcast
10:52 PM,73.0 °F,70.0 °F,90%,29.94 in,9.0 mi,East,6.9 mph,  -,0.00 in,	 ,Overcast
11:52 PM,72.0 °F,70.0 °F,93%,29.94 in,10.0 mi,East,8.1 mph,  -,0.00 in,Rain,Light Rain
