Time (EDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,48.0 °F,46.0 °F,93%,30.14 in,1.5 mi,East,11.5 mph,  -,0.00 in,	 ,Light Drizzle
1:52 AM,48.0 °F,46.0 °F,93%,30.13 in,1.5 mi,East,10.4 mph,  -,0.00 in,	 ,Light Drizzle
2:52 AM,48.0 °F,46.0 °F,93%,30.12 in,1.0 mi,East,9.2 mph,  -,0.00 in,	 ,Light Drizzle
3:52 AM,48.0 °F,46.9 °F,96%,30.12 in,1.0 mi,East,4.6 mph,  -,0.00 in,	 ,Light Drizzle
4:52 AM,48.0 °F,46.0 °F,93%,30.12 in,1.0 mi,ENE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
5:52 AM,48.0 °F,46.9 °F,96%,30.13 in,1.0 mi,NE,6.9 mph,  -,0.00 in,	 ,Light Drizzle
6:52 AM,48.0 °F,46.9 °F,96%,30.12 in,0.5 mi,ENE,5.8 mph,  -,0.00 in,	 ,Light Drizzle
7:37 AM,48.2 °F,46.4 °F,93%,30.12 in,0.2 mi,ENE,5.8 mph,  -,0.00 in,	 ,Light Drizzle
7:52 AM,48.0 °F,46.9 °F,96%,30.14 in,0.2 mi,East,4.6 mph,  -,0.00 in,	 ,Light Drizzle
8:08 AM,48.2 °F,46.4 °F,93%,30.13 in,0.1 mi,ENE,4.6 mph,  -,0.00 in,	 ,Light Drizzle
8:52 AM,48.0 °F,46.9 °F,96%,30.14 in,0.1 mi,ESE,4.6 mph,  -,0.00 in,Fog,Light Drizzle
9:07 AM,48.2 °F,48.2 °F,100%,30.12 in,0.1 mi,SSE,5.8 mph,  -,0.00 in,Fog,Light Drizzle
9:48 AM,48.2 °F,48.2 °F,100%,30.13 in,0.1 mi,South,4.6 mph,  -,0.00 in,Fog,Fog
9:52 AM,48.9 °F,48.0 °F,97%,30.14 in,0.1 mi,SSW,3.5 mph,  -,0.00 in,Fog,Fog
10:23 AM,50.0 °F,48.2 °F,94%,30.14 in,0.1 mi,Calm,Calm,  -,N/A,Fog,Mist
10:52 AM,51.8 °F,48.2 °F,88%,30.14 in,0.1 mi,Calm,Calm,  -,N/A,Fog,Overcast
11:11 AM,51.8 °F,48.2 °F,88%,30.15 in,0.1 mi,Calm,Calm,  -,N/A,	 ,Overcast
11:21 AM,51.8 °F,48.2 °F,88%,30.15 in,0.8 mi,SSE,3.5 mph,  -,N/A,	 ,Overcast
11:31 AM,51.8 °F,48.2 °F,88%,30.15 in,1.2 mi,Calm,Calm,  -,N/A,	 ,Overcast
11:52 AM,54.0 °F,50.0 °F,86%,30.15 in,1.2 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
12:13 PM,55.4 °F,50.0 °F,82%,30.14 in,2.0 mi,Calm,Calm,  -,0.00 in,Rain,Light Rain
12:52 PM,57.0 °F,51.1 °F,81%,30.14 in,5.0 mi,Variable,3.5 mph,  -,0.00 in,	 ,Haze
1:52 PM,62.1 °F,54.0 °F,75%,30.11 in,6.0 mi,Calm,Calm,  -,N/A,	 ,Haze
2:52 PM,66.9 °F,57.0 °F,70%,30.08 in,10.0 mi,NW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
3:38 PM,66.2 °F,55.4 °F,68%,30.07 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Overcast
3:52 PM,68.0 °F,55.9 °F,65%,30.07 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Overcast
4:27 PM,69.8 °F,55.4 °F,60%,30.07 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
4:52 PM,66.9 °F,55.9 °F,68%,30.07 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Overcast
5:52 PM,64.9 °F,57.9 °F,78%,30.06 in,8.0 mi,NW,6.9 mph,  -,0.01 in,Rain,Light Rain
6:52 PM,64.0 °F,59.0 °F,84%,30.05 in,10.0 mi,West,3.5 mph,  -,0.00 in,Rain,Light Rain
7:50 PM,62.6 °F,57.2 °F,82%,30.08 in,10.0 mi,NNW,8.1 mph,  -,0.00 in,	 ,Overcast
7:52 PM,63.0 °F,57.9 °F,84%,30.07 in,10.0 mi,NNW,6.9 mph,  -,0.00 in,	 ,Overcast
8:48 PM,62.6 °F,55.4 °F,77%,30.09 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Overcast
8:52 PM,62.1 °F,55.9 °F,80%,30.09 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Overcast
9:52 PM,61.0 °F,55.9 °F,83%,30.10 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Overcast
10:52 PM,59.0 °F,55.0 °F,87%,30.12 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
11:43 PM,57.2 °F,55.4 °F,94%,30.10 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
11:52 PM,57.9 °F,55.0 °F,90%,30.10 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
