Time (CDT),Temp.,Heat Index,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:25 AM,75.0 °F,  -,72.0 °F,90%,30.01 in,2.0 mi,WNW,3.5 mph,  -,0.13 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
12:33 AM,73.9 °F,  -,72.0 °F,93%,30.00 in,0.8 mi,Calm,Calm,  -,0.22 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
12:53 AM,73.0 °F,  -,72.0 °F,96%,29.95 in,1.2 mi,NNE,8.1 mph,  -,0.76 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
1:07 AM,73.9 °F,  -,73.0 °F,97%,29.99 in,2.0 mi,North,10.4 mph,  -,0.20 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
1:30 AM,73.9 °F,  -,73.0 °F,97%,29.98 in,3.0 mi,NNE,8.1 mph,  -,0.35 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
1:48 AM,75.2 °F,  -,73.4 °F,94%,29.99 in,6.0 mi,West,17.3 mph,  -,0.37 in,Rain,Rain
1:53 AM,75.0 °F,  -,73.9 °F,96%,29.96 in,4.0 mi,West,17.3 mph,  -,0.39 in,"Rain
	,
Thunderstorm",Heavy Rain
1:57 AM,75.0 °F,  -,73.9 °F,96%,29.99 in,5.0 mi,West,18.4 mph,  -,0.02 in,"Rain
	,
Thunderstorm",Rain
2:23 AM,73.9 °F,  -,73.0 °F,97%,29.94 in,7.0 mi,WNW,13.8 mph,  -,0.07 in,Rain,Rain
2:53 AM,75.0 °F,  -,73.0 °F,94%,29.89 in,6.0 mi,West,10.4 mph,  -,0.10 in,Rain,Rain
3:53 AM,75.9 °F,  -,73.0 °F,91%,29.86 in,9.0 mi,WSW,12.7 mph,  -,0.07 in,Rain,Light Rain
4:53 AM,77.0 °F,  -,72.0 °F,84%,29.87 in,10.0 mi,West,9.2 mph,  -,0.02 in,Rain,Light Rain
5:53 AM,75.0 °F,  -,73.0 °F,94%,29.83 in,10.0 mi,South,6.9 mph,  -,0.00 in,	 ,Overcast
6:34 AM,75.0 °F,  -,73.9 °F,96%,29.90 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
6:53 AM,75.0 °F,  -,73.9 °F,96%,29.88 in,10.0 mi,SE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
7:53 AM,75.9 °F,  -,73.0 °F,91%,29.91 in,10.0 mi,ESE,3.5 mph,  -,N/A,	 ,Mostly Cloudy
8:20 AM,75.9 °F,  -,73.0 °F,91%,29.96 in,10.0 mi,SSE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
8:53 AM,77.0 °F,  -,73.9 °F,90%,29.95 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
9:53 AM,80.1 °F,85.1 °F,75.0 °F,85%,29.97 in,10.0 mi,ESE,3.5 mph,  -,N/A,	 ,Mostly Cloudy
10:53 AM,81.0 °F,86.2 °F,73.9 °F,79%,29.98 in,10.0 mi,SSE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
11:53 AM,84.0 °F,91.2 °F,73.9 °F,72%,29.97 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Mostly Cloudy
12:53 PM,86.0 °F,93.8 °F,73.9 °F,67%,29.96 in,10.0 mi,SSE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1:53 PM,87.1 °F,94.5 °F,73.0 °F,63%,29.94 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Mostly Cloudy
2:53 PM,89.1 °F,97.0 °F,73.0 °F,59%,29.93 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Scattered Clouds
3:53 PM,91.0 °F,100.4 °F,73.9 °F,57%,29.90 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
4:53 PM,91.0 °F,101.6 °F,75.0 °F,59%,29.89 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Scattered Clouds
5:53 PM,91.9 °F,101.3 °F,73.9 °F,55%,29.89 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Partly Cloudy
6:53 PM,90.0 °F,99.0 °F,73.9 °F,59%,29.90 in,10.0 mi,ESE,10.4 mph,  -,N/A,	 ,Scattered Clouds
7:53 PM,88.0 °F,98.5 °F,75.9 °F,67%,29.90 in,10.0 mi,ESE,12.7 mph,  -,N/A,	 ,Partly Cloudy
8:53 PM,86.0 °F,95.1 °F,75.0 °F,70%,29.91 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Partly Cloudy
9:53 PM,84.9 °F,92.1 °F,73.9 °F,69%,29.92 in,10.0 mi,SE,8.1 mph,  -,N/A,	 ,Clear
10:53 PM,82.9 °F,89.4 °F,73.9 °F,74%,29.94 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Clear
11:53 PM,82.0 °F,87.4 °F,73.0 °F,74%,29.96 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Clear
