Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,28.0 °F,16.1 °F,21.9 °F,78%,30.39 in,9.0 mi,North,16.1 mph,  -,0.00 in,Snow,Light Snow
1:51 AM,27.0 °F,16.7 °F,19.9 °F,75%,30.39 in,10.0 mi,North,11.5 mph,  -,0.00 in,	 ,Overcast
2:51 AM,27.0 °F,16.7 °F,21.0 °F,78%,30.38 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Overcast
3:51 AM,27.0 °F,15.6 °F,21.0 °F,78%,30.38 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Overcast
4:51 AM,27.0 °F,14.3 °F,19.9 °F,75%,30.39 in,10.0 mi,North,17.3 mph,  -,N/A,	 ,Overcast
5:51 AM,26.1 °F,14.5 °F,19.9 °F,78%,30.40 in,7.0 mi,North,13.8 mph,23.0 mph,0.00 in,Snow,Light Snow
6:51 AM,25.0 °F,12.2 °F,18.0 °F,75%,30.42 in,7.0 mi,North,16.1 mph,  -,0.00 in,Snow,Light Snow
7:51 AM,24.1 °F,12.0 °F,17.1 °F,75%,30.43 in,10.0 mi,North,13.8 mph,24.2 mph,0.00 in,Snow,Light Snow
8:51 AM,24.1 °F,11.5 °F,15.1 °F,69%,30.44 in,10.0 mi,North,15.0 mph,  -,0.00 in,Snow,Light Snow
9:51 AM,24.1 °F,9.8 °F,12.9 °F,62%,30.45 in,10.0 mi,NNW,19.6 mph,  -,0.00 in,Snow,Light Snow
10:51 AM,24.1 °F,11.0 °F,12.9 °F,62%,30.47 in,10.0 mi,NNW,16.1 mph,  -,0.00 in,Snow,Light Snow
11:51 AM,25.0 °F,13.6 °F,14.0 °F,63%,30.45 in,9.0 mi,NNW,12.7 mph,  -,0.00 in,Snow,Light Snow
12:07 PM,25.0 °F,11.7 °F,14.0 °F,63%,30.42 in,9.0 mi,NW,17.3 mph,  -,0.00 in,Snow,Light Snow
12:51 PM,26.1 °F,15.0 °F,14.0 °F,60%,30.43 in,10.0 mi,North,12.7 mph,  -,0.00 in,	 ,Overcast
1:51 PM,26.1 °F,15.0 °F,12.9 °F,58%,30.42 in,10.0 mi,North,12.7 mph,  -,0.00 in,Snow,Light Snow
2:51 PM,25.0 °F,14.2 °F,12.0 °F,58%,30.43 in,10.0 mi,NW,11.5 mph,  -,0.00 in,Snow,Light Snow
3:51 PM,25.0 °F,14.8 °F,12.0 °F,58%,30.43 in,10.0 mi,NW,10.4 mph,  -,0.00 in,	 ,Overcast
4:51 PM,24.1 °F,12.0 °F,10.9 °F,57%,30.45 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Overcast
5:51 PM,21.9 °F,11.0 °F,10.0 °F,60%,30.47 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Overcast
6:51 PM,21.0 °F,9.9 °F,10.0 °F,63%,30.49 in,10.0 mi,NNW,10.4 mph,  -,N/A,	 ,Overcast
7:47 PM,19.4 °F,6.6 °F,8.6 °F,63%,30.47 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Scattered Clouds
7:51 PM,19.9 °F,7.3 °F,9.0 °F,62%,30.51 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Scattered Clouds
8:51 PM,19.0 °F,12.3 °F,9.0 °F,65%,30.50 in,10.0 mi,North,4.6 mph,  -,N/A,	 ,Partly Cloudy
9:51 PM,18.0 °F,11.1 °F,9.0 °F,68%,30.50 in,10.0 mi,NNW,4.6 mph,  -,N/A,	 ,Partly Cloudy
10:51 PM,18.0 °F,9.8 °F,9.0 °F,68%,30.50 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Partly Cloudy
11:51 PM,17.1 °F,11.7 °F,9.0 °F,71%,30.49 in,10.0 mi,WNW,3.5 mph,  -,N/A,	 ,Partly Cloudy
