Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,9.0 °F,-7.3 °F,-2.0 °F,61%,30.40 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Overcast
1:51 AM,10.0 °F,-4.5 °F,-0.9 °F,61%,30.38 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Overcast
2:51 AM,14.0 °F,-0.8 °F,-0.0 °F,54%,30.35 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Overcast
3:51 AM,15.1 °F,1.1 °F,1.0 °F,54%,30.32 in,10.0 mi,South,12.7 mph,  -,N/A,	 ,Overcast
4:47 AM,15.8 °F,-0.2 °F,3.2 °F,58%,30.24 in,4.0 mi,South,17.3 mph,  -,0.00 in,Snow,Light Snow
4:51 AM,14.0 °F,-2.0 °F,3.9 °F,64%,30.29 in,3.0 mi,South,16.1 mph,  -,0.00 in,Snow,Light Snow
5:10 AM,14.0 °F,-1.4 °F,6.1 °F,71%,30.23 in,5.0 mi,South,15.0 mph,  -,0.00 in,Snow,Light Snow
5:51 AM,15.1 °F,-0.1 °F,7.0 °F,70%,30.25 in,10.0 mi,South,15.0 mph,  -,0.00 in,	 ,Overcast
6:51 AM,17.1 °F,0.1 °F,6.1 °F,62%,30.22 in,10.0 mi,South,20.7 mph,  -,N/A,	 ,Overcast
7:51 AM,18.0 °F,2.6 °F,6.1 °F,60%,30.20 in,10.0 mi,South,17.3 mph,23.0 mph,N/A,	 ,Overcast
8:51 AM,19.9 °F,5.2 °F,7.0 °F,57%,30.18 in,10.0 mi,South,17.3 mph,21.9 mph,N/A,	 ,Overcast
9:51 AM,21.9 °F,6.9 °F,9.0 °F,58%,30.17 in,10.0 mi,SSW,19.6 mph,  -,N/A,	 ,Overcast
10:51 AM,23.0 °F,8.0 °F,10.9 °F,60%,30.14 in,10.0 mi,SSW,20.7 mph,25.3 mph,N/A,	 ,Overcast
11:51 AM,25.0 °F,12.6 °F,12.9 °F,60%,30.11 in,10.0 mi,SSW,15.0 mph,  -,N/A,	 ,Overcast
12:51 PM,27.0 °F,14.3 °F,15.1 °F,61%,30.07 in,9.0 mi,SW,17.3 mph,25.3 mph,0.00 in,Snow,Light Snow
1:39 PM,26.1 °F,13.6 °F,19.0 °F,75%,30.01 in,9.0 mi,SSW,16.1 mph,24.2 mph,0.00 in,	 ,Light Freezing Drizzle
1:51 PM,26.1 °F,13.1 °F,19.9 °F,78%,30.04 in,10.0 mi,SSW,17.3 mph,24.2 mph,0.00 in,	 ,Light Freezing Drizzle
2:08 PM,27.0 °F,14.7 °F,19.9 °F,75%,29.99 in,10.0 mi,SSW,16.1 mph,  -,0.00 in,	 ,Overcast
2:40 PM,27.0 °F,13.9 °F,19.9 °F,75%,29.99 in,10.0 mi,SSW,18.4 mph,24.2 mph,0.00 in,	 ,Light Freezing Drizzle
2:51 PM,27.0 °F,15.6 °F,19.9 °F,75%,30.02 in,10.0 mi,SSW,13.8 mph,  -,0.00 in,	 ,Light Freezing Drizzle
3:13 PM,28.0 °F,17.0 °F,19.9 °F,72%,29.98 in,10.0 mi,SSW,13.8 mph,  -,0.00 in,Rain,Light Freezing Rain
3:24 PM,28.0 °F,16.1 °F,21.0 °F,75%,29.98 in,7.0 mi,SSW,16.1 mph,  -,0.00 in,Rain,Light Freezing Rain
3:51 PM,28.0 °F,17.5 °F,21.0 °F,75%,30.01 in,10.0 mi,SSW,12.7 mph,  -,0.00 in,	 ,Light Freezing Drizzle
4:34 PM,28.9 °F,17.7 °F,21.9 °F,75%,29.98 in,8.0 mi,SSW,15.0 mph,23.0 mph,0.00 in,Rain,Light Freezing Rain
4:42 PM,28.9 °F,18.2 °F,23.0 °F,78%,29.98 in,8.0 mi,SSW,13.8 mph,  -,0.00 in,Rain,Light Freezing Rain
4:51 PM,28.9 °F,17.7 °F,23.0 °F,78%,30.01 in,8.0 mi,SSW,15.0 mph,  -,0.00 in,Rain,Light Freezing Rain
5:07 PM,30.0 °F,19.5 °F,23.0 °F,75%,29.97 in,8.0 mi,SSW,13.8 mph,23.0 mph,0.00 in,	 ,Light Freezing Drizzle
5:51 PM,30.0 °F,20.5 °F,24.1 °F,79%,30.00 in,9.0 mi,SSW,11.5 mph,  -,0.00 in,	 ,Light Freezing Drizzle
6:07 PM,30.0 °F,20.0 °F,24.1 °F,79%,29.96 in,9.0 mi,SSW,12.7 mph,  -,0.00 in,Rain,Light Freezing Rain
6:23 PM,30.0 °F,19.5 °F,24.1 °F,79%,29.96 in,10.0 mi,SSW,13.8 mph,  -,0.00 in,	 ,Light Freezing Drizzle
6:51 PM,30.9 °F,21.7 °F,24.1 °F,76%,29.98 in,10.0 mi,SSW,11.5 mph,  -,0.00 in,	 ,Light Freezing Drizzle
7:31 PM,32.0 °F,22.1 °F,24.1 °F,73%,29.95 in,10.0 mi,SSW,13.8 mph,  -,0.00 in,	 ,Overcast
7:51 PM,30.9 °F,21.2 °F,24.1 °F,76%,29.97 in,10.0 mi,SSW,12.7 mph,  -,0.00 in,Rain,Light Freezing Rain
8:51 PM,32.0 °F,22.1 °F,26.1 °F,79%,29.95 in,8.0 mi,SSW,13.8 mph,  -,0.00 in,Rain,Light Freezing Rain
9:00 PM,32.0 °F,21.6 °F,27.0 °F,82%,29.92 in,7.0 mi,SSW,15.0 mph,  -,0.01 in,Rain,Light Freezing Rain
9:51 PM,33.1 °F,23.4 °F,28.0 °F,82%,29.94 in,6.0 mi,SSW,13.8 mph,  -,0.02 in,"Rain
	,
Snow",Light Freezing Rain
10:00 PM,32.0 °F,22.1 °F,28.0 °F,85%,29.90 in,4.0 mi,SSW,13.8 mph,  -,0.00 in,"Rain
	,
Snow",Light Freezing Rain
10:12 PM,32.0 °F,21.6 °F,28.9 °F,88%,29.90 in,3.0 mi,SSW,15.0 mph,  -,0.00 in,Snow,Light Snow
10:35 PM,32.0 °F,22.1 °F,28.9 °F,88%,29.90 in,4.0 mi,SSW,13.8 mph,  -,0.01 in,Snow,Light Snow
10:51 PM,32.0 °F,22.1 °F,28.9 °F,88%,29.92 in,4.0 mi,SSW,13.8 mph,  -,0.01 in,Snow,Light Snow
11:00 PM,32.0 °F,21.6 °F,28.9 °F,88%,29.89 in,5.0 mi,SW,15.0 mph,  -,0.00 in,	 ,Overcast
11:41 PM,33.1 °F,23.4 °F,30.0 °F,89%,29.89 in,4.0 mi,SW,13.8 mph,  -,0.00 in,	 ,Overcast
11:48 PM,33.8 °F,25.8 °F,30.2 °F,87%,29.88 in,2.5 mi,SW,10.4 mph,  -,0.00 in,	 ,Light Drizzle
11:51 PM,33.1 °F,23.9 °F,30.0 °F,89%,29.91 in,2.5 mi,SW,12.7 mph,  -,0.00 in,	 ,Light Drizzle
