Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,23.0 °F,11.1 °F,16.0 °F,74%,29.94 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Overcast
1:48 AM,21.2 °F,7.8 °F,15.8 °F,80%,29.93 in,10.0 mi,NW,15.0 mph,  -,N/A,	 ,Overcast
1:51 AM,21.9 °F,7.3 °F,16.0 °F,78%,29.94 in,10.0 mi,NNW,18.4 mph,24.2 mph,N/A,	 ,Overcast
2:51 AM,21.9 °F,7.3 °F,16.0 °F,78%,29.94 in,10.0 mi,NW,18.4 mph,26.5 mph,N/A,	 ,Overcast
3:51 AM,21.9 °F,6.9 °F,16.0 °F,78%,29.96 in,10.0 mi,NNW,19.6 mph,27.6 mph,N/A,	 ,Overcast
4:51 AM,23.0 °F,8.3 °F,16.0 °F,74%,30.01 in,10.0 mi,NW,19.6 mph,  -,N/A,	 ,Overcast
5:51 AM,23.0 °F,10.1 °F,16.0 °F,74%,30.04 in,10.0 mi,North,15.0 mph,24.2 mph,N/A,	 ,Overcast
6:51 AM,21.9 °F,6.9 °F,12.9 °F,68%,30.07 in,10.0 mi,North,19.6 mph,25.3 mph,N/A,	 ,Overcast
7:51 AM,21.0 °F,5.7 °F,12.0 °F,68%,30.09 in,10.0 mi,North,19.6 mph,27.6 mph,N/A,	 ,Overcast
8:51 AM,21.0 °F,6.6 °F,10.0 °F,63%,30.13 in,10.0 mi,North,17.3 mph,27.6 mph,0.00 in,	 ,Overcast
9:51 AM,21.0 °F,5.7 °F,10.0 °F,63%,30.17 in,10.0 mi,North,19.6 mph,31.1 mph,0.00 in,Snow,Light Snow
10:51 AM,21.0 °F,3.9 °F,10.0 °F,63%,30.15 in,9.0 mi,North,25.3 mph,32.2 mph,0.00 in,Snow,Light Snow
11:51 AM,21.0 °F,4.6 °F,10.9 °F,65%,30.15 in,9.0 mi,North,23.0 mph,34.5 mph,0.00 in,Snow,Light Snow
12:51 PM,19.9 °F,2.8 °F,10.0 °F,65%,30.15 in,8.0 mi,North,24.2 mph,32.2 mph,0.00 in,Snow,Light Snow
1:51 PM,19.9 °F,2.5 °F,10.0 °F,65%,30.19 in,6.0 mi,North,25.3 mph,36.8 mph,0.00 in,Snow,Light Snow
2:20 PM,19.9 °F,4.3 °F,9.0 °F,62%,30.17 in,9.0 mi,North,19.6 mph,28.8 mph,0.00 in,Snow,Light Snow
2:51 PM,19.9 °F,3.9 °F,9.0 °F,62%,30.23 in,9.0 mi,North,20.7 mph,33.4 mph,0.00 in,Snow,Light Snow
3:51 PM,19.9 °F,3.5 °F,8.1 °F,60%,30.27 in,9.0 mi,North,21.9 mph,28.8 mph,0.00 in,Snow,Light Snow
4:51 PM,19.9 °F,4.8 °F,9.0 °F,62%,30.29 in,9.0 mi,North,18.4 mph,28.8 mph,0.00 in,Snow,Light Snow
5:51 PM,19.0 °F,3.6 °F,8.1 °F,62%,30.32 in,9.0 mi,North,18.4 mph,29.9 mph,0.00 in,Snow,Light Snow
6:51 PM,19.0 °F,3.6 °F,3.9 °F,52%,30.34 in,9.0 mi,North,18.4 mph,29.9 mph,0.00 in,Snow,Light Snow
7:51 PM,18.0 °F,-0.2 °F,1.9 °F,50%,30.37 in,9.0 mi,NNW,25.3 mph,33.4 mph,0.00 in,Snow,Light Snow
8:15 PM,17.1 °F,0.1 °F,1.0 °F,50%,30.34 in,9.0 mi,NNW,20.7 mph,33.4 mph,0.00 in,Snow,Light Snow
8:51 PM,17.1 °F,1.0 °F,1.9 °F,52%,30.39 in,9.0 mi,North,18.4 mph,  -,0.00 in,	 ,Overcast
9:51 PM,16.0 °F,-2.1 °F,1.0 °F,52%,30.41 in,10.0 mi,NNW,23.0 mph,29.9 mph,N/A,	 ,Overcast
10:51 PM,15.1 °F,-2.5 °F,-2.0 °F,47%,30.44 in,10.0 mi,NNW,20.7 mph,27.6 mph,N/A,	 ,Mostly Cloudy
11:51 PM,14.0 °F,-2.0 °F,-0.9 °F,52%,30.45 in,10.0 mi,North,16.1 mph,26.5 mph,N/A,	 ,Mostly Cloudy
