Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:51 AM,18.0 °F,5.4 °F,9.0 °F,68%,30.24 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Overcast
1:51 AM,18.0 °F,7.7 °F,10.0 °F,71%,30.24 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Overcast
2:51 AM,18.0 °F,5.4 °F,7.0 °F,62%,30.25 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Overcast
3:51 AM,17.1 °F,3.6 °F,3.9 °F,56%,30.24 in,10.0 mi,North,12.7 mph,  -,0.00 in,	 ,Overcast
4:19 AM,16.0 °F,0.6 °F,5.0 °F,62%,30.19 in,9.0 mi,North,16.1 mph,21.9 mph,0.00 in,Snow,Light Snow
4:51 AM,16.0 °F,1.1 °F,7.0 °F,68%,30.23 in,8.0 mi,NNW,15.0 mph,  -,0.00 in,Snow,Light Snow
5:08 AM,15.1 °F,-0.1 °F,8.1 °F,74%,30.20 in,2.5 mi,North,15.0 mph,  -,0.01 in,Snow,Light Snow
5:24 AM,15.1 °F,0.5 °F,9.0 °F,77%,30.19 in,4.0 mi,North,13.8 mph,  -,0.01 in,Snow,Light Snow
5:32 AM,15.1 °F,2.5 °F,9.0 °F,77%,30.19 in,7.0 mi,North,10.4 mph,  -,0.01 in,Snow,Light Snow
5:42 AM,15.1 °F,-0.1 °F,10.0 °F,80%,30.19 in,4.0 mi,NNW,15.0 mph,  -,0.01 in,Snow,Light Snow
5:51 AM,15.1 °F,1.1 °F,9.0 °F,77%,30.22 in,4.0 mi,North,12.7 mph,  -,0.02 in,Snow,Light Snow
5:59 AM,15.1 °F,0.5 °F,9.0 °F,77%,30.19 in,7.0 mi,North,13.8 mph,  -,0.00 in,Snow,Light Snow
6:51 AM,15.1 °F,1.8 °F,9.0 °F,77%,30.23 in,10.0 mi,North,11.5 mph,  -,0.00 in,	 ,Overcast
7:51 AM,15.1 °F,1.8 °F,6.1 °F,68%,30.26 in,9.0 mi,North,11.5 mph,  -,0.00 in,Snow,Light Snow
8:51 AM,15.1 °F,4.2 °F,8.1 °F,74%,30.27 in,6.0 mi,North,8.1 mph,  -,0.00 in,Snow,Light Snow
8:57 AM,15.1 °F,3.3 °F,8.1 °F,74%,30.22 in,2.0 mi,North,9.2 mph,  -,0.00 in,Snow,Light Snow
9:00 AM,15.1 °F,3.3 °F,8.1 °F,74%,30.21 in,2.0 mi,NNW,9.2 mph,  -,0.00 in,Snow,Light Snow
9:20 AM,15.1 °F,2.5 °F,9.0 °F,77%,30.20 in,1.2 mi,North,10.4 mph,  -,0.00 in,Snow,Light Snow
9:28 AM,15.1 °F,3.3 °F,9.0 °F,77%,30.20 in,1.8 mi,North,9.2 mph,  -,0.01 in,Snow,Light Snow
9:51 AM,15.1 °F,1.1 °F,10.0 °F,80%,30.24 in,2.0 mi,NNW,12.7 mph,  -,0.01 in,Snow,Light Snow
10:00 AM,16.0 °F,2.9 °F,10.0 °F,77%,30.20 in,5.0 mi,North,11.5 mph,  -,0.00 in,Snow,Light Snow
10:51 AM,18.0 °F,6.9 °F,10.9 °F,74%,30.25 in,9.0 mi,North,9.2 mph,  -,0.00 in,Snow,Light Snow
11:51 AM,19.9 °F,9.3 °F,12.0 °F,71%,30.22 in,10.0 mi,North,9.2 mph,  -,0.00 in,Snow,Light Snow
12:51 PM,21.0 °F,11.4 °F,12.9 °F,71%,30.20 in,10.0 mi,North,8.1 mph,  -,0.00 in,	 ,Overcast
1:51 PM,21.0 °F,11.4 °F,12.9 °F,71%,30.18 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Overcast
2:51 PM,21.9 °F,11.7 °F,12.9 °F,68%,30.19 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Overcast
3:17 PM,21.0 °F,12.4 °F,12.9 °F,71%,30.15 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
3:51 PM,21.9 °F,10.4 °F,12.9 °F,68%,30.18 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Overcast
4:51 PM,21.0 °F,11.4 °F,12.9 °F,71%,30.18 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Overcast
5:51 PM,19.9 °F,10.1 °F,12.0 °F,71%,30.17 in,10.0 mi,NNE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
6:51 PM,19.0 °F,10.0 °F,10.9 °F,71%,30.17 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
7:51 PM,19.0 °F,10.0 °F,10.0 °F,68%,30.16 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
8:51 PM,19.0 °F,10.0 °F,10.9 °F,71%,30.15 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
9:14 PM,19.9 °F,11.1 °F,10.9 °F,68%,30.10 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
9:51 PM,19.9 °F,11.1 °F,12.0 °F,71%,30.12 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
10:51 PM,19.9 °F,10.1 °F,12.0 °F,71%,30.10 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Overcast
11:19 PM,19.9 °F,10.1 °F,12.9 °F,74%,30.05 in,2.5 mi,North,8.1 mph,  -,0.00 in,Snow,Light Snow
11:28 PM,19.9 °F,11.1 °F,12.9 °F,74%,30.05 in,1.2 mi,North,6.9 mph,  -,0.00 in,Snow,Light Snow
11:41 PM,19.9 °F,11.1 °F,15.1 °F,81%,30.04 in,0.8 mi,North,6.9 mph,  -,0.01 in,Snow,Light Snow
11:51 PM,19.9 °F,12.1 °F,15.1 °F,81%,30.07 in,0.8 mi,North,5.8 mph,  -,0.02 in,Snow,Light Snow
