Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:26 AM,64.4 °F,55.4 °F,73%,30.16 in,9.0 mi,NNW,26.5 mph,33.4 mph,0.00 in,Rain,Light Rain
12:33 AM,62.6 °F,55.4 °F,77%,30.17 in,7.0 mi,North,19.6 mph,33.4 mph,0.00 in,Rain,Light Rain
12:52 AM,59.0 °F,55.9 °F,90%,30.17 in,5.0 mi,NW,11.5 mph,19.6 mph,0.04 in,Rain,Rain
12:59 AM,59.0 °F,55.4 °F,88%,30.19 in,2.0 mi,NNW,15.0 mph,  -,0.04 in,Rain,Heavy Rain
1:12 AM,59.0 °F,55.4 °F,88%,30.17 in,5.0 mi,North,5.8 mph,  -,0.08 in,Rain,Light Rain
1:52 AM,59.0 °F,55.0 °F,87%,30.17 in,5.0 mi,NNW,8.1 mph,  -,0.09 in,Rain,Light Rain
2:52 AM,57.9 °F,55.0 °F,90%,30.17 in,5.0 mi,Variable,3.5 mph,  -,0.03 in,Rain,Light Rain
3:02 AM,57.2 °F,55.4 °F,94%,30.18 in,2.0 mi,WSW,4.6 mph,  -,0.01 in,Rain,Light Rain
3:12 AM,57.2 °F,55.4 °F,94%,30.18 in,1.5 mi,Calm,Calm,  -,0.03 in,Rain,Light Rain
3:42 AM,57.2 °F,55.4 °F,94%,30.19 in,2.0 mi,SW,4.6 mph,  -,0.06 in,Rain,Light Rain
3:52 AM,57.9 °F,55.0 °F,90%,30.17 in,1.5 mi,Calm,Calm,  -,0.07 in,Rain,Light Rain
4:20 AM,57.2 °F,55.4 °F,94%,30.19 in,2.5 mi,SSW,4.6 mph,  -,0.07 in,Rain,Rain
4:42 AM,57.2 °F,55.4 °F,94%,30.18 in,5.0 mi,Calm,Calm,  -,0.10 in,Rain,Light Rain
4:52 AM,57.0 °F,55.0 °F,93%,30.17 in,5.0 mi,South,3.5 mph,  -,0.10 in,Rain,Light Rain
5:52 AM,57.0 °F,55.0 °F,93%,30.19 in,5.0 mi,Calm,Calm,  -,0.06 in,Rain,Light Rain
6:17 AM,57.2 °F,55.4 °F,94%,30.20 in,5.0 mi,SW,3.5 mph,  -,0.03 in,Rain,Light Rain
6:46 AM,57.2 °F,55.4 °F,94%,30.20 in,4.0 mi,SSW,4.6 mph,  -,0.07 in,Rain,Rain
6:52 AM,57.0 °F,55.0 °F,93%,30.18 in,4.0 mi,SSW,3.5 mph,  -,0.08 in,Rain,Light Rain
7:07 AM,57.2 °F,55.4 °F,94%,30.18 in,2.5 mi,South,4.6 mph,  -,0.03 in,Rain,Light Rain
7:28 AM,57.2 °F,55.4 °F,94%,30.16 in,2.5 mi,SSE,5.8 mph,  -,0.04 in,Rain,Light Rain
7:40 AM,57.2 °F,55.4 °F,94%,30.17 in,0.5 mi,SSW,6.9 mph,  -,0.05 in,Rain,Light Rain
7:52 AM,57.0 °F,55.9 °F,96%,30.19 in,0.5 mi,WNW,6.9 mph,  -,0.05 in,	 ,Overcast
8:16 AM,57.2 °F,55.4 °F,94%,30.21 in,2.0 mi,NNW,12.7 mph,  -,0.00 in,Rain,Light Rain
