Time (EDT),Temp.,Heat Index,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,66.0 °F,  -,52.0 °F,60%,29.97 in,10.0 mi,West,3.5 mph,  -,N/A,	 ,Clear
1:52 AM,66.0 °F,  -,52.0 °F,60%,29.96 in,10.0 mi,West,3.5 mph,  -,N/A,	 ,Clear
2:52 AM,64.9 °F,  -,52.0 °F,63%,29.96 in,10.0 mi,WNW,3.5 mph,  -,N/A,	 ,Clear
3:52 AM,64.0 °F,  -,53.1 °F,67%,29.95 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Scattered Clouds
4:52 AM,63.0 °F,  -,53.1 °F,70%,29.97 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Mostly Cloudy
5:52 AM,63.0 °F,  -,53.1 °F,70%,29.98 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Partly Cloudy
6:52 AM,64.0 °F,  -,53.1 °F,67%,29.99 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
7:52 AM,64.0 °F,  -,55.9 °F,75%,30.01 in,10.0 mi,SW,3.5 mph,  -,N/A,	 ,Scattered Clouds
8:52 AM,72.0 °F,  -,55.9 °F,57%,30.01 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Scattered Clouds
9:52 AM,73.9 °F,  -,57.0 °F,55%,30.02 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Partly Cloudy
10:52 AM,75.0 °F,  -,57.0 °F,53%,30.01 in,10.0 mi,SW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
11:52 AM,75.9 °F,  -,57.0 °F,52%,30.03 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Overcast
12:52 PM,75.0 °F,  -,57.9 °F,55%,30.02 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Overcast
1:52 PM,80.1 °F,80.7 °F,59.0 °F,48%,29.99 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,79.0 °F,  -,55.9 °F,45%,29.97 in,10.0 mi,WSW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
3:52 PM,81.0 °F,81.6 °F,60.1 °F,49%,29.94 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
4:52 PM,80.1 °F,81.2 °F,62.1 °F,54%,29.94 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Mostly Cloudy
5:52 PM,82.0 °F,83.4 °F,64.0 °F,54%,29.92 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Scattered Clouds
6:52 PM,81.0 °F,82.7 °F,64.9 °F,58%,29.90 in,10.0 mi,West,5.8 mph,  -,N/A,Thunderstorm,Thunderstorm
7:10 PM,80.6 °F,82.3 °F,64.4 °F,58%,29.92 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Overcast
7:52 PM,80.1 °F,81.9 °F,64.9 °F,60%,29.90 in,10.0 mi,WSW,3.5 mph,  -,N/A,	 ,Overcast
8:52 PM,78.1 °F,  -,66.0 °F,66%,29.89 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Mostly Cloudy
9:52 PM,77.0 °F,  -,66.9 °F,71%,29.87 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
10:52 PM,77.0 °F,  -,66.0 °F,69%,29.89 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
11:52 PM,75.2 °F,  -,64.4 °F,69%,29.92 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Mostly Cloudy
