Time (EDT),Temp.,Heat Index,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:24 AM,64.4 °F,  -,64.4 °F,100%,30.01 in,6.0 mi,South,11.5 mph,18.4 mph,N/A,	 ,Scattered Clouds
12:52 AM,66.0 °F,  -,63.0 °F,90%,30.00 in,7.0 mi,South,11.5 mph,  -,N/A,	 ,Scattered Clouds
1:26 AM,66.2 °F,  -,62.6 °F,88%,30.00 in,7.0 mi,South,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1:52 AM,66.0 °F,  -,64.0 °F,93%,29.97 in,6.0 mi,South,8.1 mph,  -,N/A,	 ,Overcast
1:59 AM,66.2 °F,  -,64.4 °F,94%,29.99 in,6.0 mi,South,8.1 mph,  -,N/A,	 ,Overcast
2:42 AM,64.4 °F,  -,62.6 °F,94%,29.97 in,6.0 mi,South,4.6 mph,  -,N/A,	 ,Overcast
2:52 AM,64.9 °F,  -,63.0 °F,93%,29.96 in,6.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
3:07 AM,64.4 °F,  -,62.6 °F,94%,29.96 in,7.0 mi,SE,3.5 mph,  -,N/A,	 ,Scattered Clouds
3:52 AM,64.9 °F,  -,63.0 °F,93%,29.94 in,6.0 mi,SSE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
4:52 AM,64.9 °F,  -,63.0 °F,93%,29.95 in,6.0 mi,SSE,4.6 mph,  -,N/A,	 ,Overcast
5:52 AM,64.9 °F,  -,63.0 °F,93%,29.94 in,6.0 mi,South,4.6 mph,  -,N/A,	 ,Overcast
6:36 AM,64.4 °F,  -,62.6 °F,94%,29.96 in,2.0 mi,South,5.8 mph,  -,N/A,	 ,Overcast
6:46 AM,64.4 °F,  -,62.6 °F,94%,29.97 in,1.5 mi,South,6.9 mph,  -,0.00 in,	 ,Light Drizzle
6:52 AM,64.0 °F,  -,63.0 °F,96%,29.96 in,1.5 mi,South,4.6 mph,  -,0.00 in,	 ,Light Drizzle
7:52 AM,64.0 °F,  -,63.0 °F,96%,29.97 in,1.0 mi,South,5.8 mph,  -,0.01 in,Rain,Light Rain
8:52 AM,66.0 °F,  -,63.0 °F,90%,29.98 in,1.0 mi,SSW,6.9 mph,  -,N/A,	 ,Overcast
8:57 AM,66.2 °F,  -,62.6 °F,88%,29.99 in,6.0 mi,SSW,6.9 mph,  -,N/A,	 ,Overcast
9:52 AM,66.9 °F,  -,64.0 °F,90%,29.99 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Overcast
10:17 AM,68.0 °F,  -,64.4 °F,88%,30.00 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Overcast
10:52 AM,68.0 °F,  -,64.0 °F,87%,29.99 in,10.0 mi,SW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
11:18 AM,69.8 °F,  -,64.4 °F,83%,30.01 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
11:49 AM,71.6 °F,  -,64.4 °F,78%,30.01 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
11:52 AM,72.0 °F,  -,64.0 °F,76%,29.99 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
12:52 PM,73.9 °F,  -,63.0 °F,68%,29.98 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,75.9 °F,  -,62.1 °F,62%,29.96 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Scattered Clouds
2:52 PM,77.0 °F,  -,60.1 °F,56%,29.93 in,10.0 mi,SW,9.2 mph,  -,0.00 in,	 ,Scattered Clouds
3:52 PM,79.0 °F,  -,63.0 °F,58%,29.91 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Scattered Clouds
4:52 PM,80.1 °F,81.5 °F,63.0 °F,56%,29.90 in,10.0 mi,WNW,12.7 mph,  -,N/A,	 ,Scattered Clouds
5:52 PM,79.0 °F,  -,62.1 °F,56%,29.90 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Mostly Cloudy
6:52 PM,77.0 °F,  -,62.1 °F,60%,29.89 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
7:52 PM,75.9 °F,  -,60.1 °F,58%,29.90 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Scattered Clouds
8:52 PM,73.0 °F,  -,61.0 °F,66%,29.93 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Partly Cloudy
9:52 PM,72.0 °F,  -,62.1 °F,71%,29.95 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
10:52 PM,69.1 °F,  -,61.0 °F,75%,29.97 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Partly Cloudy
11:52 PM,66.9 °F,  -,61.0 °F,81%,29.97 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Partly Cloudy
