Time (EDT),Temp.,Heat Index,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:52 AM,70.0 °F,  -,61.0 °F,73%,30.16 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Clear
1:52 AM,69.1 °F,  -,60.1 °F,73%,30.16 in,10.0 mi,ENE,8.1 mph,  -,N/A,	 ,Clear
2:52 AM,66.9 °F,  -,60.1 °F,79%,30.16 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Clear
3:52 AM,66.9 °F,  -,59.0 °F,76%,30.16 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Scattered Clouds
4:52 AM,64.9 °F,  -,57.9 °F,78%,30.16 in,10.0 mi,ENE,5.8 mph,  -,N/A,	 ,Partly Cloudy
5:52 AM,64.4 °F,  -,57.2 °F,77%,30.20 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Partly Cloudy
6:52 AM,64.9 °F,  -,57.9 °F,78%,30.20 in,9.0 mi,East,3.5 mph,  -,N/A,	 ,Scattered Clouds
7:52 AM,68.0 °F,  -,57.9 °F,70%,30.22 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Scattered Clouds
8:52 AM,71.1 °F,  -,59.0 °F,66%,30.24 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Partly Cloudy
9:52 AM,73.9 °F,  -,57.9 °F,57%,30.24 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Partly Cloudy
10:52 AM,75.9 °F,  -,57.0 °F,52%,30.24 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Partly Cloudy
11:52 AM,78.1 °F,  -,57.9 °F,50%,30.23 in,10.0 mi,East,11.5 mph,  -,N/A,	 ,Partly Cloudy
12:52 PM,80.1 °F,80.6 °F,57.9 °F,47%,30.22 in,10.0 mi,ESE,10.4 mph,16.1 mph,N/A,	 ,Scattered Clouds
1:52 PM,79.0 °F,  -,57.0 °F,47%,30.21 in,10.0 mi,East,12.7 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,80.1 °F,80.6 °F,57.9 °F,47%,30.19 in,10.0 mi,ENE,8.1 mph,18.4 mph,N/A,	 ,Mostly Cloudy
3:52 PM,81.0 °F,81.1 °F,57.9 °F,45%,30.17 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
4:52 PM,80.1 °F,80.7 °F,59.0 °F,48%,30.15 in,10.0 mi,East,6.9 mph,16.1 mph,N/A,	 ,Mostly Cloudy
5:52 PM,82.0 °F,82.1 °F,59.0 °F,45%,30.13 in,10.0 mi,East,12.7 mph,  -,N/A,	 ,Scattered Clouds
6:52 PM,80.1 °F,80.6 °F,57.9 °F,47%,30.11 in,10.0 mi,East,10.4 mph,19.6 mph,N/A,	 ,Scattered Clouds
7:52 PM,79.0 °F,  -,59.0 °F,50%,30.10 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Mostly Cloudy
8:52 PM,75.9 °F,  -,59.0 °F,56%,30.11 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Scattered Clouds
9:52 PM,75.0 °F,  -,57.9 °F,55%,30.12 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Partly Cloudy
10:52 PM,73.9 °F,  -,57.0 °F,55%,30.14 in,10.0 mi,ESE,4.6 mph,  -,N/A,	 ,Clear
11:52 PM,72.0 °F,  -,57.0 °F,59%,30.14 in,10.0 mi,ESE,5.8 mph,  -,N/A,	 ,Clear
