Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:03 AM,64.9 °F,64.9 °F,100%,30.01 in,4.0 mi,South,9.2 mph,  -,0.04 in,Rain,Rain
12:52 AM,64.9 °F,64.9 °F,100%,30.00 in,10.0 mi,SSW,9.2 mph,  -,0.05 in,Rain,Light Rain
1:52 AM,64.9 °F,64.9 °F,100%,30.00 in,8.0 mi,South,12.7 mph,  -,0.01 in,Rain,Light Rain
2:50 AM,64.4 °F,64.4 °F,100%,29.98 in,10.0 mi,SSW,10.4 mph,  -,0.00 in,Rain,Light Rain
2:52 AM,64.9 °F,64.9 °F,100%,29.97 in,10.0 mi,SSW,10.4 mph,  -,0.00 in,Rain,Light Rain
3:07 AM,64.9 °F,64.9 °F,100%,29.99 in,10.0 mi,SSW,12.7 mph,  -,0.00 in,Rain,Light Rain
3:52 AM,64.9 °F,64.0 °F,97%,29.99 in,7.0 mi,SSW,13.8 mph,21.9 mph,0.07 in,Rain,Light Rain
4:21 AM,64.0 °F,64.0 °F,100%,30.00 in,9.0 mi,South,13.8 mph,  -,0.09 in,Rain,Light Rain
4:46 AM,62.6 °F,62.6 °F,100%,30.00 in,7.0 mi,South,11.5 mph,  -,0.13 in,Rain,Light Rain
4:52 AM,63.0 °F,63.0 °F,100%,29.99 in,7.0 mi,South,15.0 mph,  -,0.15 in,Rain,Light Rain
5:52 AM,63.0 °F,62.1 °F,97%,29.98 in,10.0 mi,South,12.7 mph,  -,0.09 in,Rain,Light Rain
6:29 AM,63.0 °F,62.1 °F,97%,29.99 in,10.0 mi,South,13.8 mph,  -,0.05 in,Rain,Light Rain
6:52 AM,63.0 °F,62.1 °F,97%,29.99 in,10.0 mi,SSW,10.4 mph,  -,0.05 in,Rain,Light Rain
7:42 AM,63.0 °F,62.1 °F,97%,30.00 in,10.0 mi,South,10.4 mph,  -,0.02 in,Rain,Light Rain
7:52 AM,63.0 °F,62.1 °F,97%,29.99 in,10.0 mi,South,9.2 mph,  -,0.02 in,Rain,Light Rain
8:05 AM,63.0 °F,63.0 °F,100%,30.01 in,10.0 mi,South,13.8 mph,19.6 mph,0.00 in,Rain,Light Rain
8:52 AM,64.0 °F,64.0 °F,100%,30.00 in,7.0 mi,SSW,11.5 mph,  -,0.00 in,	 ,Overcast
9:52 AM,64.9 °F,64.0 °F,97%,30.01 in,10.0 mi,SSW,13.8 mph,20.7 mph,N/A,	 ,Overcast
10:14 AM,64.9 °F,64.0 °F,97%,30.03 in,10.0 mi,SSW,11.5 mph,  -,N/A,	 ,Overcast
10:52 AM,66.0 °F,64.0 °F,93%,30.03 in,10.0 mi,SSW,12.7 mph,  -,N/A,	 ,Overcast
11:52 AM,66.9 °F,64.0 °F,90%,30.03 in,10.0 mi,SSW,13.8 mph,20.7 mph,N/A,	 ,Overcast
12:52 PM,66.9 °F,64.0 °F,90%,30.02 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Overcast
1:32 PM,66.0 °F,64.9 °F,96%,30.03 in,7.0 mi,SSW,9.2 mph,  -,0.01 in,Rain,Light Rain
1:52 PM,66.0 °F,64.9 °F,96%,30.01 in,6.0 mi,SSW,8.1 mph,  -,0.02 in,Rain,Light Rain
2:29 PM,64.9 °F,64.0 °F,97%,30.01 in,8.0 mi,South,8.1 mph,20.7 mph,0.01 in,Rain,Light Rain
2:47 PM,64.4 °F,64.4 °F,100%,30.01 in,10.0 mi,SSW,12.7 mph,21.9 mph,0.01 in,	 ,Overcast
2:52 PM,64.9 °F,64.0 °F,97%,30.00 in,10.0 mi,SSW,10.4 mph,17.3 mph,0.01 in,	 ,Overcast
3:38 PM,64.9 °F,64.0 °F,97%,30.01 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Overcast
3:52 PM,64.9 °F,64.0 °F,97%,30.00 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Overcast
4:32 PM,64.9 °F,63.0 °F,93%,30.02 in,10.0 mi,SSW,12.7 mph,  -,N/A,	 ,Overcast
4:52 PM,64.0 °F,64.0 °F,100%,30.00 in,10.0 mi,SSW,10.4 mph,  -,N/A,	 ,Overcast
5:52 PM,64.0 °F,64.0 °F,100%,30.02 in,4.0 mi,SSW,11.5 mph,  -,0.00 in,	 ,Light Drizzle
6:52 PM,64.0 °F,63.0 °F,96%,30.04 in,8.0 mi,South,9.2 mph,  -,0.00 in,	 ,Overcast
7:52 PM,63.0 °F,62.1 °F,97%,30.06 in,8.0 mi,South,9.2 mph,  -,N/A,	 ,Overcast
8:52 PM,62.1 °F,62.1 °F,100%,30.08 in,3.0 mi,South,11.5 mph,  -,0.00 in,Rain,Light Rain
9:22 PM,62.1 °F,62.1 °F,100%,30.11 in,3.0 mi,SSW,8.1 mph,  -,0.00 in,Rain,Light Rain
9:28 PM,62.1 °F,62.1 °F,100%,30.11 in,3.0 mi,SW,8.1 mph,  -,0.00 in,Rain,Light Rain
9:52 PM,62.1 °F,62.1 °F,100%,30.09 in,3.0 mi,South,11.5 mph,  -,0.07 in,Rain,Heavy Rain
10:00 PM,61.0 °F,61.0 °F,100%,30.10 in,3.0 mi,South,12.7 mph,20.7 mph,0.01 in,Rain,Light Rain
10:28 PM,62.1 °F,62.1 °F,100%,30.11 in,7.0 mi,SSW,10.4 mph,  -,0.04 in,Rain,Light Rain
10:52 PM,62.1 °F,62.1 °F,100%,30.11 in,4.0 mi,South,10.4 mph,  -,0.11 in,Rain,Rain
11:40 PM,61.0 °F,61.0 °F,100%,30.10 in,8.0 mi,SSE,15.0 mph,  -,0.06 in,Rain,Light Rain
11:52 PM,61.0 °F,61.0 °F,100%,30.10 in,8.0 mi,South,11.5 mph,  -,0.06 in,Rain,Light Rain
