Time (EST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,,
12:22 AM,26.1 °F,14.0 °F,24.1 °F,92%,30.35 in,2.5 mi,NW,15.0 mph,  -,0.00 in,Snow,Light Snow
12:30 AM,26.1 °F,13.6 °F,23.0 °F,88%,30.36 in,4.0 mi,NW,16.1 mph,  -,0.00 in,Snow,Light Snow
12:52 AM,25.0 °F,12.2 °F,21.9 °F,88%,30.38 in,2.0 mi,NW,16.1 mph,  -,0.00 in,Snow,Light Snow
1:15 AM,24.1 °F,11.0 °F,21.0 °F,88%,30.35 in,3.0 mi,NW,16.1 mph,  -,0.00 in,Snow,Light Snow
1:37 AM,24.1 °F,11.5 °F,21.0 °F,88%,30.35 in,2.5 mi,NNW,15.0 mph,  -,0.00 in,Snow,Light Snow
1:52 AM,24.1 °F,13.1 °F,21.0 °F,88%,30.38 in,1.0 mi,NNW,11.5 mph,  -,0.01 in,Snow,Light Snow
2:52 AM,21.9 °F,9.2 °F,19.9 °F,92%,30.36 in,1.0 mi,NNW,13.8 mph,  -,0.02 in,Snow,Light Snow
3:52 AM,21.0 °F,8.1 °F,19.0 °F,92%,30.38 in,1.0 mi,NW,13.8 mph,  -,0.02 in,Snow,Light Snow
4:24 AM,19.9 °F,5.2 °F,17.1 °F,89%,30.35 in,0.8 mi,NW,17.3 mph,  -,0.01 in,Snow,Light Snow
4:40 AM,19.9 °F,6.2 °F,18.0 °F,92%,30.35 in,0.5 mi,NW,15.0 mph,  -,0.02 in,"Fog
	,
Snow",Snow
4:52 AM,19.0 °F,5.6 °F,16.0 °F,88%,30.38 in,0.5 mi,NW,13.8 mph,  -,0.03 in,"Fog
	,
Snow",Snow
5:08 AM,18.0 °F,3.6 °F,16.0 °F,92%,30.34 in,0.8 mi,NW,15.0 mph,  -,0.01 in,Snow,Light Snow
5:22 AM,18.0 °F,2.6 °F,15.1 °F,88%,30.33 in,0.8 mi,NW,17.3 mph,21.9 mph,0.02 in,Snow,Light Snow
5:39 AM,17.1 °F,1.0 °F,15.1 °F,92%,30.32 in,0.5 mi,NW,18.4 mph,  -,0.03 in,"Fog
	,
Snow",Snow
5:44 AM,17.1 °F,1.5 °F,15.1 °F,92%,30.32 in,0.5 mi,NW,17.3 mph,  -,0.04 in,"Fog
	,
Snow",Snow
5:52 AM,17.1 °F,1.5 °F,15.1 °F,92%,30.37 in,0.8 mi,NW,17.3 mph,  -,0.05 in,Snow,Light Snow
6:15 AM,17.1 °F,2.5 °F,14.0 °F,88%,30.33 in,4.0 mi,NNW,15.0 mph,  -,0.01 in,Snow,Light Snow
6:20 AM,17.1 °F,3.0 °F,14.0 °F,88%,30.33 in,8.0 mi,NW,13.8 mph,  -,0.01 in,	 ,Overcast
6:52 AM,17.1 °F,4.3 °F,12.0 °F,81%,30.38 in,10.0 mi,NW,11.5 mph,  -,0.01 in,	 ,Overcast
7:52 AM,16.0 °F,0.1 °F,9.0 °F,74%,30.39 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Scattered Clouds
8:52 AM,14.0 °F,-3.0 °F,7.0 °F,74%,30.40 in,10.0 mi,NNW,18.4 mph,  -,N/A,	 ,Partly Cloudy
9:52 AM,15.1 °F,0.5 °F,8.1 °F,74%,30.42 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Partly Cloudy
10:52 AM,16.0 °F,-2.1 °F,8.1 °F,71%,30.45 in,10.0 mi,NW,23.0 mph,32.2 mph,N/A,	 ,Partly Cloudy
11:52 AM,18.0 °F,0.6 °F,8.1 °F,65%,30.44 in,10.0 mi,NW,23.0 mph,32.2 mph,N/A,	 ,Partly Cloudy
12:52 PM,19.0 °F,4.0 °F,8.1 °F,62%,30.41 in,10.0 mi,WNW,17.3 mph,27.6 mph,N/A,	 ,Clear
1:52 PM,21.9 °F,5.8 °F,8.1 °F,55%,30.40 in,10.0 mi,WNW,23.0 mph,28.8 mph,N/A,	 ,Clear
2:52 PM,24.1 °F,8.3 °F,8.1 °F,51%,30.39 in,10.0 mi,NW,24.2 mph,32.2 mph,N/A,	 ,Clear
3:52 PM,25.0 °F,10.2 °F,9.0 °F,51%,30.40 in,10.0 mi,NW,21.9 mph,33.4 mph,N/A,	 ,Clear
4:52 PM,25.0 °F,10.6 °F,9.0 °F,51%,30.40 in,10.0 mi,NNW,20.7 mph,33.4 mph,N/A,	 ,Clear
5:52 PM,23.0 °F,7.6 °F,9.0 °F,55%,30.42 in,10.0 mi,NW,21.9 mph,26.5 mph,N/A,	 ,Clear
6:52 PM,21.9 °F,6.5 °F,8.1 °F,55%,30.44 in,10.0 mi,NW,20.7 mph,32.2 mph,N/A,	 ,Clear
7:52 PM,21.9 °F,7.3 °F,9.0 °F,58%,30.44 in,10.0 mi,NNW,18.4 mph,26.5 mph,N/A,	 ,Clear
8:52 PM,21.0 °F,7.6 °F,9.0 °F,60%,30.45 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Clear
9:52 PM,19.9 °F,5.7 °F,9.0 °F,62%,30.45 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Clear
10:52 PM,19.9 °F,5.2 °F,9.0 °F,62%,30.44 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
11:52 PM,17.1 °F,1.5 °F,8.1 °F,68%,30.45 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Clear
