Time (EST),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
,,,,,,,,,,,
12:52 AM,59.0 °F,54.0 °F,83%,30.15 in,7.0 mi,North,5.8 mph,  -,0.00 in,Rain,Light Rain
1:52 AM,57.9 °F,55.9 °F,93%,30.13 in,10.0 mi,NNW,10.4 mph,  -,0.00 in,	 ,Overcast
2:52 AM,57.0 °F,57.0 °F,100%,30.16 in,6.0 mi,NW,11.5 mph,  -,0.05 in,Rain,Light Rain
3:33 AM,57.0 °F,57.0 °F,100%,30.18 in,2.5 mi,WNW,6.9 mph,  -,0.19 in,Rain,Rain
3:50 AM,57.2 °F,57.2 °F,100%,30.17 in,2.5 mi,SSW,4.6 mph,  -,0.27 in,Rain,Rain
3:52 AM,57.0 °F,57.0 °F,100%,30.16 in,2.5 mi,South,4.6 mph,  -,0.27 in,Rain,Rain
4:02 AM,57.0 °F,57.0 °F,100%,30.16 in,3.0 mi,Calm,Calm,  -,0.03 in,Rain,Rain
4:52 AM,57.0 °F,57.0 °F,100%,30.14 in,4.0 mi,Calm,Calm,  -,0.08 in,Rain,Light Rain
5:52 AM,57.0 °F,57.0 °F,100%,30.14 in,3.0 mi,Calm,Calm,  -,0.02 in,Rain,Light Rain
6:52 AM,57.0 °F,57.0 °F,100%,30.16 in,3.0 mi,Calm,Calm,  -,0.05 in,Rain,Light Rain
7:52 AM,57.0 °F,57.0 °F,100%,30.15 in,3.0 mi,SSE,5.8 mph,  -,0.03 in,Rain,Light Rain
8:52 AM,57.0 °F,57.0 °F,100%,30.18 in,4.0 mi,South,9.2 mph,  -,0.01 in,Rain,Light Rain
9:33 AM,57.0 °F,55.9 °F,96%,30.16 in,6.0 mi,South,8.1 mph,  -,0.00 in,	 ,Overcast
9:52 AM,57.9 °F,55.9 °F,93%,30.17 in,9.0 mi,Variable,3.5 mph,  -,0.00 in,	 ,Mostly Cloudy
10:40 AM,57.9 °F,55.9 °F,93%,30.20 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Overcast
10:52 AM,59.0 °F,57.0 °F,93%,30.19 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Overcast
11:52 AM,60.1 °F,55.9 °F,86%,30.19 in,10.0 mi,SW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
12:52 PM,64.0 °F,57.0 °F,78%,30.18 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1:52 PM,66.0 °F,55.9 °F,70%,30.17 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Mostly Cloudy
2:52 PM,64.9 °F,55.0 °F,70%,30.17 in,10.0 mi,WNW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
3:52 PM,66.0 °F,54.0 °F,65%,30.17 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
4:52 PM,64.0 °F,54.0 °F,70%,30.18 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
5:52 PM,61.0 °F,53.1 °F,75%,30.21 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
6:52 PM,59.0 °F,51.1 °F,75%,30.23 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
7:52 PM,57.0 °F,46.9 °F,69%,30.25 in,10.0 mi,NW,12.7 mph,  -,N/A,	 ,Scattered Clouds
8:52 PM,54.0 °F,46.9 °F,77%,30.27 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Partly Cloudy
9:52 PM,52.0 °F,46.9 °F,83%,30.28 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Partly Cloudy
10:52 PM,50.0 °F,46.9 °F,89%,30.29 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
11:52 PM,48.9 °F,46.9 °F,93%,30.30 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
