Time (MDT),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
2:53 PM,53.1 °F,  -,19.0 °F,26%,29.65 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Mostly Cloudy
3:14 PM,48.0 °F,  -,25.0 °F,41%,29.72 in,10.0 mi,NNW,33.4 mph,41.4 mph,N/A,	 ,Mostly Cloudy
3:28 PM,45.0 °F,35.8 °F,30.9 °F,58%,29.74 in,10.0 mi,North,26.5 mph,  -,N/A,Thunderstorm,Mostly Cloudy
3:32 PM,45.0 °F,35.8 °F,32.0 °F,60%,29.74 in,10.0 mi,North,26.5 mph,  -,N/A,Thunderstorm,Thunderstorm
3:53 PM,39.9 °F,28.8 °F,32.0 °F,73%,29.74 in,10.0 mi,North,27.6 mph,35.7 mph,N/A,Thunderstorm,Mostly Cloudy
4:04 PM,39.9 °F,28.6 °F,32.0 °F,73%,29.77 in,10.0 mi,North,28.8 mph,34.5 mph,N/A,Thunderstorm,Overcast
4:11 PM,39.0 °F,27.8 °F,32.0 °F,76%,29.78 in,10.0 mi,North,26.5 mph,34.5 mph,N/A,	 ,Overcast
4:20 PM,39.0 °F,27.4 °F,32.0 °F,76%,29.79 in,10.0 mi,North,28.8 mph,33.4 mph,N/A,	 ,Overcast
4:32 PM,39.0 °F,27.4 °F,32.0 °F,76%,29.79 in,10.0 mi,North,28.8 mph,36.8 mph,N/A,Thunderstorm,Overcast
4:34 PM,39.0 °F,27.2 °F,32.0 °F,76%,29.78 in,10.0 mi,North,29.9 mph,36.8 mph,N/A,Thunderstorm,Overcast
4:44 PM,39.9 °F,29.0 °F,32.0 °F,73%,29.78 in,10.0 mi,North,26.5 mph,36.8 mph,N/A,Thunderstorm,Mostly Cloudy
4:46 PM,41.0 °F,30.2 °F,33.1 °F,73%,29.78 in,10.0 mi,North,27.6 mph,34.5 mph,N/A,	 ,Mostly Cloudy
4:53 PM,39.9 °F,29.0 °F,32.0 °F,73%,29.77 in,10.0 mi,North,26.5 mph,35.7 mph,N/A,	 ,Mostly Cloudy
5:04 PM,37.9 °F,26.3 °F,32.0 °F,79%,29.81 in,10.0 mi,NNE,26.5 mph,33.4 mph,0.00 in,Rain,Light Rain
5:11 PM,35.1 °F,22.2 °F,32.0 °F,89%,29.81 in,5.0 mi,NNE,27.6 mph,34.5 mph,0.00 in,Snow,Light Snow
5:20 PM,34.0 °F,22.1 °F,32.0 °F,92%,29.82 in,0.2 mi,NNE,21.9 mph,32.2 mph,0.00 in,Snow,Light Snow
5:23 PM,33.1 °F,20.9 °F,30.9 °F,92%,29.82 in,0.2 mi,NNE,21.9 mph,32.2 mph,0.00 in,Snow,Light Snow
5:53 PM,33.1 °F,21.5 °F,30.9 °F,92%,29.86 in,0.2 mi,NE,19.6 mph,  -,0.05 in,"Fog
	,
Snow",Light Snow
6:53 PM,33.1 °F,21.9 °F,30.9 °F,92%,29.89 in,3.0 mi,ENE,18.4 mph,  -,0.00 in,Snow,Light Snow
7:15 PM,33.1 °F,20.9 °F,30.9 °F,92%,29.92 in,1.2 mi,NE,21.9 mph,29.9 mph,0.00 in,Snow,Light Snow
7:18 PM,33.1 °F,21.2 °F,30.9 °F,92%,29.92 in,0.2 mi,NE,20.7 mph,29.9 mph,0.00 in,"Fog
	,
Snow",Light Snow
7:21 PM,33.1 °F,21.2 °F,30.9 °F,92%,29.92 in,0.1 mi,ENE,20.7 mph,29.9 mph,0.00 in,Fog,Fog
7:38 PM,32.0 °F,20.1 °F,30.9 °F,96%,29.93 in,0.2 mi,NE,19.6 mph,27.6 mph,0.00 in,Fog,Fog
7:53 PM,32.0 °F,19.8 °F,30.0 °F,92%,29.94 in,0.2 mi,NE,20.7 mph,  -,0.00 in,	 ,Overcast
8:18 PM,30.9 °F,17.5 °F,30.0 °F,96%,29.98 in,0.8 mi,NNE,24.2 mph,  -,0.00 in,Snow,Light Snow
8:32 PM,30.9 °F,17.8 °F,28.9 °F,92%,29.99 in,1.2 mi,NE,23.0 mph,  -,0.00 in,Snow,Light Snow
8:53 PM,30.9 °F,17.8 °F,28.9 °F,92%,29.98 in,1.2 mi,NNE,23.0 mph,31.1 mph,0.00 in,Snow,Light Snow
9:53 PM,30.0 °F,16.6 °F,28.0 °F,92%,30.00 in,1.2 mi,NE,23.0 mph,28.8 mph,0.01 in,Snow,Light Snow
10:53 PM,30.0 °F,17.5 °F,28.9 °F,96%,30.05 in,1.2 mi,NE,19.6 mph,  -,0.00 in,Snow,Light Snow
11:04 PM,30.0 °F,17.5 °F,28.0 °F,92%,30.08 in,1.2 mi,NE,19.6 mph,26.5 mph,0.01 in,	 ,Overcast
11:28 PM,30.0 °F,17.5 °F,28.0 °F,92%,30.08 in,1.2 mi,NE,19.6 mph,  -,0.02 in,Snow,Light Snow
11:53 PM,30.0 °F,16.9 °F,27.0 °F,88%,30.04 in,1.2 mi,NNE,21.9 mph,  -,0.03 in,Snow,Light Snow
