Time (MDT),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
5:39 AM,32.0 °F,22.5 °F,30.9 °F,96%,29.87 in,1.0 mi,North,12.7 mph,  -,0.01 in,Snow,Light Snow
5:53 AM,32.0 °F,23.0 °F,30.9 °F,96%,29.81 in,1.0 mi,North,11.5 mph,  -,0.01 in,Snow,Light Snow
6:53 AM,32.0 °F,22.5 °F,30.0 °F,92%,29.86 in,1.0 mi,North,12.7 mph,  -,0.01 in,Snow,Light Snow
7:53 AM,32.0 °F,22.5 °F,30.0 °F,92%,29.89 in,1.0 mi,North,12.7 mph,  -,0.01 in,Snow,Light Snow
8:18 AM,30.9 °F,21.7 °F,30.0 °F,96%,29.92 in,1.0 mi,North,11.5 mph,  -,0.01 in,Snow,Light Snow
8:32 AM,32.0 °F,23.6 °F,30.0 °F,92%,29.93 in,0.5 mi,North,10.4 mph,  -,0.02 in,"Fog
	,
Snow",Snow
8:53 AM,32.0 °F,24.8 °F,30.0 °F,92%,29.93 in,1.0 mi,North,8.1 mph,  -,0.04 in,Snow,Light Snow
9:05 AM,32.0 °F,24.8 °F,30.0 °F,92%,29.94 in,2.0 mi,North,8.1 mph,  -,0.01 in,Snow,Light Snow
9:17 AM,32.0 °F,24.2 °F,30.0 °F,92%,29.94 in,2.0 mi,North,9.2 mph,  -,0.01 in,Snow,Light Snow
9:23 AM,32.0 °F,24.2 °F,30.0 °F,92%,29.94 in,3.0 mi,North,9.2 mph,  -,0.01 in,Snow,Light Snow
9:36 AM,33.1 °F,25.5 °F,30.0 °F,89%,29.95 in,3.0 mi,North,9.2 mph,  -,0.01 in,Snow,Light Snow
9:53 AM,33.1 °F,23.9 °F,28.9 °F,85%,29.95 in,3.0 mi,North,12.7 mph,  -,0.01 in,Snow,Light Snow
9:59 AM,33.1 °F,23.0 °F,28.9 °F,85%,29.95 in,2.0 mi,North,15.0 mph,  -,0.01 in,Snow,Light Snow
10:22 AM,34.0 °F,25.0 °F,28.9 °F,82%,29.96 in,3.0 mi,North,12.7 mph,  -,0.01 in,Snow,Light Snow
10:53 AM,35.1 °F,27.9 °F,30.0 °F,82%,29.96 in,10.0 mi,North,9.2 mph,  -,0.01 in,	 ,Overcast
11:53 AM,36.0 °F,28.5 °F,28.9 °F,76%,29.96 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Overcast
12:53 PM,37.0 °F,29.8 °F,28.9 °F,73%,29.94 in,10.0 mi,NNE,10.4 mph,  -,N/A,	 ,Overcast
1:53 PM,39.0 °F,32.8 °F,28.9 °F,67%,29.95 in,8.0 mi,NNW,9.2 mph,  -,N/A,	 ,Overcast
2:22 PM,39.0 °F,33.4 °F,28.0 °F,65%,29.95 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Overcast
2:49 PM,42.8 °F,36.6 °F,26.6 °F,53%,29.95 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
2:53 PM,42.1 °F,36.6 °F,27.0 °F,55%,29.93 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
3:36 PM,39.0 °F,29.9 °F,30.9 °F,73%,29.96 in,9.0 mi,North,17.3 mph,  -,N/A,	 ,Overcast
3:45 PM,36.0 °F,25.3 °F,30.9 °F,82%,29.97 in,4.0 mi,North,19.6 mph,  -,0.00 in,Snow,Light Snow
3:48 PM,35.6 °F,25.2 °F,30.2 °F,81%,29.97 in,2.5 mi,North,18.4 mph,  -,0.00 in,Snow,Light Snow
3:53 PM,35.1 °F,25.9 °F,30.9 °F,85%,29.98 in,1.2 mi,North,13.8 mph,  -,0.00 in,Snow,Light Snow
4:05 PM,35.1 °F,25.2 °F,32.0 °F,89%,29.98 in,0.8 mi,North,16.1 mph,20.7 mph,0.00 in,Snow,Light Snow
4:27 PM,33.1 °F,24.4 °F,30.9 °F,92%,29.99 in,0.5 mi,NNE,11.5 mph,  -,0.03 in,"Fog
	,
Snow",Snow
4:37 PM,34.0 °F,26.6 °F,32.0 °F,92%,29.99 in,2.5 mi,NE,9.2 mph,  -,0.03 in,Snow,Light Snow
4:41 PM,34.0 °F,27.2 °F,32.0 °F,92%,29.99 in,2.5 mi,NE,8.1 mph,  -,0.03 in,Snow,Light Snow
4:53 PM,35.1 °F,29.3 °F,32.0 °F,89%,30.01 in,8.0 mi,NE,6.9 mph,  -,0.03 in,Snow,Light Snow
5:13 PM,36.0 °F,32.1 °F,33.1 °F,89%,30.00 in,9.0 mi,NNE,4.6 mph,  -,0.00 in,	 ,Overcast
5:53 PM,37.9 °F,33.5 °F,33.1 °F,83%,30.02 in,10.0 mi,NNE,5.8 mph,  -,0.00 in,	 ,Overcast
6:53 PM,37.0 °F,29.8 °F,30.9 °F,79%,30.06 in,10.0 mi,NNE,10.4 mph,  -,0.01 in,	 ,Overcast
6:59 PM,37.0 °F,27.4 °F,30.9 °F,79%,30.06 in,2.5 mi,North,17.3 mph,21.9 mph,N/A,	 ,Overcast
7:07 PM,33.1 °F,23.0 °F,30.0 °F,89%,30.06 in,2.5 mi,North,15.0 mph,24.2 mph,0.00 in,Snow,Light Snow
7:10 PM,33.1 °F,23.0 °F,30.0 °F,89%,30.06 in,3.0 mi,NNE,15.0 mph,24.2 mph,0.00 in,Snow,Light Snow
7:21 PM,33.1 °F,23.4 °F,30.9 °F,92%,30.07 in,4.0 mi,East,13.8 mph,  -,0.02 in,Snow,Light Snow
7:29 PM,33.1 °F,26.1 °F,30.9 °F,92%,30.08 in,8.0 mi,ENE,8.1 mph,  -,0.03 in,	 ,Overcast
7:36 PM,33.1 °F,24.4 °F,30.9 °F,92%,30.08 in,10.0 mi,NNE,11.5 mph,  -,0.03 in,	 ,Overcast
7:53 PM,34.0 °F,24.2 °F,30.0 °F,85%,30.12 in,10.0 mi,NNE,15.0 mph,  -,0.03 in,	 ,Overcast
8:53 PM,34.0 °F,25.5 °F,30.0 °F,85%,30.16 in,10.0 mi,NNE,11.5 mph,  -,N/A,	 ,Overcast
9:53 PM,34.0 °F,26.0 °F,30.0 °F,85%,30.18 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Overcast
10:53 PM,34.0 °F,28.0 °F,30.0 °F,85%,30.18 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Overcast
11:53 PM,33.1 °F,25.5 °F,28.0 °F,82%,30.19 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
