Time (MST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
9:08 PM,19.9 °F,14.9 °F,18.0 °F,92%,30.08 in,5.0 mi,NNE,3.5 mph,  -,N/A,	 ,Partly Cloudy
9:40 PM,19.9 °F,14.9 °F,17.1 °F,89%,30.09 in,5.0 mi,ENE,3.5 mph,  -,N/A,	 ,Partly Cloudy
9:53 PM,19.0 °F,13.9 °F,16.0 °F,88%,30.21 in,5.0 mi,East,3.5 mph,  -,N/A,	 ,Partly Cloudy
10:34 PM,18.0 °F,  -,16.0 °F,92%,30.12 in,3.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
10:39 PM,18.0 °F,11.1 °F,16.0 °F,92%,30.12 in,0.2 mi,NNE,4.6 mph,  -,N/A,Fog,Light Freezing Fog
10:42 PM,18.0 °F,8.7 °F,16.0 °F,92%,30.13 in,0.5 mi,NNE,6.9 mph,  -,N/A,Fog,Light Freezing Fog
10:47 PM,19.4 °F,10.4 °F,15.8 °F,86%,30.13 in,0.2 mi,NNE,6.9 mph,  -,N/A,Fog,Light Freezing Fog
10:53 PM,19.9 °F,10.1 °F,18.0 °F,92%,30.26 in,0.2 mi,NNE,8.1 mph,  -,N/A,Fog,Light Freezing Fog
10:56 PM,21.0 °F,11.4 °F,18.0 °F,88%,30.15 in,3.0 mi,North,8.1 mph,  -,N/A,	 ,Overcast
11:18 PM,21.0 °F,9.9 °F,19.0 °F,92%,30.16 in,6.0 mi,North,10.4 mph,  -,N/A,	 ,Overcast
11:53 PM,21.9 °F,8.7 °F,19.0 °F,89%,30.29 in,7.0 mi,North,15.0 mph,  -,N/A,	 ,Overcast
